,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.063301154449744,3.0,0.0,0.0198855159,6.0,0.050970794300000004,12.0,-0.07085631020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.057701700333333335,0.07743954342207425,3.0,1.0,-0.1356828538,7.0,0.0191846237,13.0,-0.0566068709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.025779761200000004,0.18948126739834756,3.0,2.0,-0.1834425242,8.0,0.1844289036,14.0,-0.078325663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.04491538850000001,0.1082521571959402,3.0,3.0,-0.0714624136,9.0,0.1426097945,15.0,0.0635987846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.02425137146666666,0.13759545225795555,3.0,4.0,-0.1185156379,10.0,-0.0878811204,16.0,0.1336426439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.18771355156666666,0.1344807138575679,3.0,5.0,-0.0575115036,11.0,-0.1795299767,17.0,-0.3260991744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-3.71291907455,0.7951877944183644,2.0,18.0,-4.2752017562999995,71.0,-3.1506363928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.4549530634666667,0.17427857648291853,3.0,19.0,0.4341380064,70.0,0.6387043899,205.0,0.29201679410000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.7484815212875,2.025068730217126,8.0,20.0,-3.1984261181,32.0,0.4887587652,55.0,0.4483222657,67.0,0.14361907640000002,126.0,0.2068709839,147.0,0.24942105320000002,203.0,0.3896062601,210.0,-4.7160244567,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.010050918633333322,0.42229637116126584,3.0,21.0,-0.2245143909,34.0,0.4975612895,61.0,-0.2428941427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,1.4023223815375,0.20538856322281437,8.0,22.0,1.1707020431,104.0,1.5044533138,111.0,1.7071313558,133.0,1.6114852709,165.0,1.2777968104,238.0,1.1709870710999999,265.0,1.5000889301,270.0,1.2759342571,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.8782557627571429,0.2854702013673381,7.0,23.0,0.4602232312,56.0,0.6804428094,82.0,1.1610383770000001,118.0,1.1872159819,134.0,1.0276547743,137.0,0.6292126046000001,227.0,1.0020025609,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.937589813475,1.3234959985665822,4.0,24.0,0.9312651216000001,101.0,-1.1708916971,139.0,-2.1856915333,149.0,-1.3250411451000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.531991203175,0.16238287821223207,4.0,25.0,0.3371486191,123.0,0.5852018050000001,155.0,0.7217184795,191.0,0.4838959091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.03347186326666666,0.2895635663763418,3.0,26.0,-0.1904248108,59.0,-0.0696373931,159.0,0.3604777937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.5789156927600001,0.1843902246813229,5.0,27.0,-0.6788513862000001,76.0,-0.35922258420000003,146.0,-0.7093313815000001,162.0,-0.7477728984,262.0,-0.3994002135,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.3108551423,0.2823226083000653,4.0,28.0,0.4715874961,94.0,0.4980456507,186.0,-0.1057148526,231.0,0.379502275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-1.9587471213666667,2.4403359679686525,3.0,29.0,-2.7796662116,49.0,0.7861949193000001,260.0,-3.8827700718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-1.5887592066,1.4731717848587753,5.0,30.0,-2.6340698262,77.0,-2.43620332,172.0,0.0319532514,259.0,-2.9029780911,280.0,-0.0024980471000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.1203341289,0.8862118099591773,4.0,31.0,0.9962266972,40.0,-0.5598752624000001,138.0,-1.0449462691,192.0,0.1272583187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.8159551555142858,1.9774458587653552,7.0,33.0,0.7955384813,39.0,0.327056864,58.0,0.11672229120000001,122.0,-3.8147309259,170.0,-3.5655944201,244.0,0.1406116267,261.0,0.2887099942,,,,,,,,,,,,,,,,,,,,,,
