sample,new_2730921_2731106_c
LBexp_1,8.0811
LBexp_2,7.5473
LBexp_3,7.9622
LBtran_1,7.7698
LBtran_2,7.4220000000000015
LBtran_3,7.7752
LBstat_1,7.8688
LBstat_2,8.1268
LBstat_3,8.0178
LBGexp_1,7.7822
LBGexp_2,7.9333
LBGexp_3,7.8298
LBGtran_2,8.4849
LBGtran_3,8.782
LBGstat_1,8.0516
LBGstat_2,7.9671
LBGstat_3,8.2148
S0_1,7.3387
S0_2,7.7591
S0_3,7.8169
S1_1,8.392999999999999
S1_2,8.3374
S1_3,7.9722
S2_1,8.3982
S2_2,7.6339
S2_3,7.8091
S3_1,11.7304
S3_2,11.1211
S4_1,12.2159
S4_2,11.8748
S4_3,11.3266
S5_1,11.6501
S5_2,11.8323
S5_3,11.9582
S6_1,11.1135
S6_2,8.6276
S6_3,11.6473
S6/t_1,10.8895
S6/t_2,8.5346
S6_4,10.2515
S6_5,10.8663
S6_6,10.7536
S7_4,11.115
S7_5,10.8375
S7_6,11.0628
S8_4,10.5167
S8_5,10.6471
G135_1,8.5447
G135_3,7.887
G150_1,8.1101
G150_2,7.9644
G150_3,8.2865
G180_1,8.4786
G180_2,8.0697
G180_3,7.7082
C30_1,9.4526
C30_2,9.4126
C90_1,8.6736
C90_2,7.2528
BI_1,7.7229
BI_2,7.3294
BC_2,7.4013
BC/t_1,7.9977
BC/t_2,9.0206
BC_1,7.633999999999999
Sw_1,6.8336
Sw_2,6.9787
BT_1,11.915
BT_2,11.3463
B36_1,11.101
B36_2,10.4276
B60_1,9.6761
B60_2,9.5853
M9exp_1,8.1275
M9exp_2,7.9474
M9exp_3,7.7342
M9tran_1,7.9141
M9tran_2,8.4038
M9tran_3,7.9337
M9stat_1,8.9143
M9stat_2,8.675
M9stat_3,8.4251
M+G_1,9.4344
M+G_2,8.0365
M+G_3,8.0665
Glu_1,8.2431
Glu_2,8.3951
Glu_3,8.3936
Fru_1,8.1506
Fru_2,8.3659
Fru_3,8.0553
Mal_1,7.7719
Mal_2,8.3148
Mal_3,7.9544
G+S_2,10.7674
G+S_3,11.0208
Pyr_1,9.6524
Pyr_2,10.2271
Pyr_3,9.8525
Gly_1,8.2785
Gly_2,8.3258
Gly_3,8.211
Glucon_1,9.0738
Glucon_2,8.5979
Glucon_3,8.5433
aero_1,8.6483
aero_2,7.9768
aero_3,8.0629
nit_1,8.4866
nit_2,7.8332
nit_3,7.7035
ferm_1,8.6421
ferm_2,7.7287
ferm_3,8.2008
T-5.40H_1,8.2448
T-4.40H_1,8.0624
T-3.40H_1,7.8337
T-2.40H_1,7.9055
T-1.40H_1,7.447999999999999
T-1.10H_1,7.2467
T-0.40H_1,7.0907
T0.0H_1,7.0373
T0.30H_1,7.9167
T1.0H_1,7.6956
T1.30H_1,8.2322
T2.0H_1,8.261000000000001
T2.30H_1,8.3721
T3.0H_1,7.9762
T3.30H_1,8.6282
T4.0H_1,8.7164
T5.0H_1,8.9464
HPh_1,8.7242
HPh_2,8.3471
HPh_3,8.5509
LPh_1,8.6797
LPh_2,8.602
LPh_3,8.8512
LPhT_1,8.3473
LPhT_2,8.0857
LPhT_3,8.3438
SMMPr_1,8.1504
SMMPr_2,8.1373
