k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.01737923439592123,,,
6,Iron,False,0.009076257506385443,,,
3,Cadmium,False,-0.006575579685159027,,,
12,Zinc - Intermediate,False,-0.006242735635388239,,,
5,Lead,False,0.0027399609796702864,,,
2,UC-3,False,-0.002308985646814108,,,
14,UC-7,False,-0.0020692582568153733,,,
10,Copper,False,-0.0020361258485354482,,,
13,UC-6,False,-0.0018913838709704574,,,
4,UC-4,False,0.00153216895298101,,,
1,UC-2,False,-0.001090070883365115,,,
0,UC-1,False,-0.0005919156555319205,,,
8,Zinc - Fast,False,0.0005443020040911506,,,
9,UC-5,False,0.0002696709020108164,,,
11,Chromium,False,-1.1731656345546069e-05,,,
