,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.5609274063733811,2.0,0.0,-0.3966355728,1.0,0.3966355728,,,,,,,,
1,fur__wt_dpd,1.8492256715000002,0.04432809885856654,2.0,2.0,1.8805703708000001,3.0,1.8178809722,,,,,,,,
2,fur__wt_fe,0.63091076275,0.29274956648363454,2.0,4.0,0.8379159664,5.0,0.4239055591,,,,,,,,
3,fur__delfur_dpd,1.44642012695,0.29519206179827695,2.0,6.0,1.6551524356,7.0,1.2376878183,,,,,,,,
4,fur__delfur_fe2,0.19567252445000002,0.10772085712738337,2.0,8.0,0.27184267300000003,9.0,0.1195023759,,,,,,,,
5,acid__wt_ph5,1.5083764113,0.08708443355142234,2.0,10.0,1.5699544048,11.0,1.4467984178,,,,,,,,
6,acid__delgadx_ph5,2.440840967,,1.0,12.0,2.440840967,,,,,,,,,,
7,acid__delgadw_ph5,2.91260301735,0.1577732402209387,2.0,13.0,3.0241655454,14.0,2.8010404893,,,,,,,,
8,acid__delgade_ph5,1.3006331268,0.10883547470844719,2.0,15.0,1.377591429,16.0,1.2236748246,,,,,,,,
9,oxidative__wt_pq,0.9903545467,0.21936812349573181,2.0,17.0,1.1454712344,18.0,0.835237859,,,,,,,,
10,oxidative__deloxyr_pq,0.6432637068,0.14874900721995937,2.0,19.0,0.5380822751000001,20.0,0.7484451385,,,,,,,,
11,oxidative__delsoxr_pq,1.2879507018,0.41087107496336256,2.0,21.0,0.9974209785,22.0,1.5784804251,,,,,,,,
12,oxidative__delsoxs_pq,1.19167676825,0.060388782268988826,2.0,23.0,1.1489754508,24.0,1.2343780857,,,,,,,,
13,nac_ntrc__wt_csn,2.3037333303,0.32417898130653783,2.0,25.0,2.5329624862999998,26.0,2.0745041743,,,,,,,,
14,nac_ntrc__wt_cytd,3.1661311253999997,0.30009993659503187,2.0,27.0,3.3783338256,28.0,2.9539284252,,,,,,,,
15,nac_ntrc__wt_gln,5.5398956833,0.2641062161596374,2.0,29.0,5.7266469797,30.0,5.3531443869,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.9452512705,0.012075292483650168,2.0,31.0,1.9537897917,32.0,1.9367127493,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,2.6616283583500002,0.18037506476175558,2.0,33.0,2.5340839269,34.0,2.7891727898000003,,,,,,,,
18,nac_ntrc__bw_delnac_gln,3.7848933169,0.0957495873344454,2.0,35.0,3.8525984994,36.0,3.7171881344,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.43727858540000003,0.20880386616041827,2.0,37.0,-0.5849252151000001,38.0,-0.2896319557,,,,,,,,
20,misc__wt_no_te,0.49607959719999994,1.0693929300622946,2.0,39.0,1.2522545898,40.0,-0.2600953954,,,,,,,,
21,misc__bw_delcbl,-0.2943044603,0.1593811427050476,2.0,41.0,-0.18160497350000002,42.0,-0.40700394710000004,,,,,,,,
22,misc__bw_delfabr,-1.64535706135,0.019810814042107685,2.0,43.0,-1.6593654223,44.0,-1.6313487004,,,,,,,,
23,misc__bw_delfadr,-0.1603696149,0.41730798904918476,2.0,45.0,-0.4554509238,46.0,0.13471169400000002,,,,,,,,
24,misc__nitr_031,0.9876580081,,1.0,47.0,0.9876580081,,,,,,,,,,
25,omics__wt_glu,1.2387086761,0.1620327330304207,2.0,48.0,1.1241342318,49.0,1.3532831204,,,,,,,,
26,omics__wt_gly,-0.042432902200000004,0.1892098804023538,2.0,50.0,-0.1762244917,51.0,0.0913586873,,,,,,,,
27,omics__wt_thr,1.6784618883500002,0.04452532189999459,2.0,52.0,1.7099460454000002,53.0,1.6469777313,,,,,,,,
28,omics__bw_ac,2.0494495820500003,1.1022895579392988,2.0,54.0,2.8288860033,55.0,1.2700131608,,,,,,,,
29,omics__bw_fum,-0.7666354215,0.12159427357735504,2.0,56.0,-0.8526155569,57.0,-0.6806552861,,,,,,,,
30,omics__bw_glc,-0.74239781885,0.11609058622271023,2.0,58.0,-0.8244862596,59.0,-0.6603093781,,,,,,,,
31,omics__bw_pyr,1.08900341175,0.44284302184819346,2.0,60.0,1.4021407155,61.0,0.775866108,,,,,,,,
32,ompr__wt_nacl,6.4468888479,0.1222562409243718,2.0,62.0,6.5333370648999995,63.0,6.3604406309,,,,,,,,
33,ompr__bw_delompr_nacl,7.33950949075,0.1870578122982316,2.0,64.0,7.2072396432,65.0,7.4717793383,,,,,,,,
34,minspan__wt_ade,2.401010434,,1.0,66.0,2.401010434,,,,,,,,,,
