,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.2960768621801232,2.0,0.0,0.20935795699999996,1.0,-0.20935795699999996,,,,,,,,
1,fur__wt_dpd,-2.2237842890000006,0.27465344438376205,2.0,2.0,-2.029574976,3.0,-2.417993602000001,,,,,,,,
2,fur__wt_fe,0.010384818000000358,0.15081102718468567,2.0,4.0,-0.09625468199999963,5.0,0.11702431800000035,,,,,,,,
3,fur__delfur_dpd,-2.0512252115000003,0.07786480481435837,2.0,6.0,-1.9961664800000007,7.0,-2.106283943,,,,,,,,
4,fur__delfur_fe2,-1.0372447635000004,0.16972273310491504,2.0,8.0,-0.9172326680000004,9.0,-1.1572568590000003,,,,,,,,
5,acid__wt_ph5,-1.5260416325000006,0.043955947428257126,2.0,10.0,-1.4949600840000006,11.0,-1.5571231810000006,,,,,,,,
6,acid__delgadx_ph5,-1.182260728,,1.0,12.0,-1.182260728,,,,,,,,,,
7,acid__delgadw_ph5,-1.3845556505000003,0.08799573438623882,2.0,13.0,-1.3223332700000006,14.0,-1.446778031,,,,,,,,
8,acid__delgade_ph5,-1.5023734215000002,0.031114430076714862,2.0,15.0,-1.4803721970000003,16.0,-1.5243746459999998,,,,,,,,
9,oxidative__wt_pq,-0.1877589050000008,0.033886289366073075,2.0,17.0,-0.21172013000000067,18.0,-0.16379768000000094,,,,,,,,
10,oxidative__deloxyr_pq,0.056461216499999356,0.1009942959112422,2.0,19.0,-0.014952535000000822,20.0,0.12787496799999953,,,,,,,,
11,oxidative__delsoxr_pq,-0.23445803400000065,0.07065291173727137,2.0,21.0,-0.28441718699999985,22.0,-0.18449888100000145,,,,,,,,
12,oxidative__delsoxs_pq,-0.21305297500000012,0.018701620960005175,2.0,23.0,-0.199828932,24.0,-0.22627701800000025,,,,,,,,
13,nac_ntrc__wt_csn,-1.4935330245000005,0.018289502864473523,2.0,25.0,-1.5064656560000005,26.0,-1.4806003930000005,,,,,,,,
