k,name,in_iM,gene_weight,regulator,function,category
14,UC-7,False,-0.010508574536070228,,,
3,Cadmium,False,-0.0063776422152295705,,,
11,Chromium,False,0.00594470500946045,,,
5,Lead,False,-0.005226618968881666,,,
10,Copper,False,-0.0035927088744938367,,,
12,Zinc - Intermediate,False,-0.002832790704847998,,,
13,UC-6,False,0.0016405414196196946,,,
8,Zinc - Fast,False,0.001527577253291383,,,
4,UC-4,False,0.0009617228666320444,,,
6,Iron,False,-0.0007217966683674604,,,
9,UC-5,False,-0.0005796739345655571,,,
1,UC-2,False,0.0005369043571408838,,,
2,UC-3,False,-0.0005190646281698719,,,
7,Zinc - Steady,False,-0.00043901528257265447,,,
0,UC-1,False,0.00037275901093380525,,,
