k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.03294127434492111,,,
12,Zinc - Intermediate,False,0.006368080417749034,,,
8,Zinc - Fast,False,-0.006294779093004763,,,
11,Chromium,False,-0.0051630459306761635,,,
3,Cadmium,False,0.004758721152320504,,,
5,Lead,False,-0.004410731098614633,,,
4,UC-4,False,-0.003427293363492936,,,
14,UC-7,False,-0.003113202955573797,,,
10,Copper,False,0.0022433521319180725,,,
7,Zinc - Steady,False,-0.0020327755506150424,,,
1,UC-2,False,-0.0016898842202499509,,,
13,UC-6,False,-0.0007314860192127525,,,
9,UC-5,False,-0.0006130123416281652,,,
2,UC-3,False,0.0005358322628308087,,,
0,UC-1,False,-0.00010400885403214489,,,
