,PSPTO_RS16580
SRX1828913,-0.06857220530000001
SRX1828914,0.040951351600000005
SRX1828915,0.0678968214
SRX1828916,0.0445773847
SRX1828917,0.0006753839
SRX1828918,0.3001876048
SRX3983989,-0.0381972229
SRX3983990,-0.056875736700000006
SRX3983993,-1.1479737545
SRX3983994,-1.606213064
SRX3983995,0.1105889033
SRX3983996,-1.3048836429000001
SRX3983997,-1.1590482017000001
SRX3983998,0.021873857400000002
SRX3983999,-0.2574342404
SRX3984000,-0.5200391542
SRX3984001,-1.5111352791
SRX3984002,-0.7271246202
SRX3984003,-2.4084407721
SRX3984004,-0.24979906170000002
SRX3984005,-1.0745403647
SRX3984006,-2.0589772846
SRX3984007,-1.6018369425999999
SRX3984008,-0.7108806553
SRX3984009,-0.2222034651
SRX3984010,-0.2053445039
SRX3984011,-0.46784682190000004
SRX3984012,-0.5181312416
SRX3984013,-1.2266226517
SRX3984014,-0.20623036760000002
SRX3984015,-2.1241956184
SRX3984016,-0.11847407600000001
SRX3984017,-0.1743386934
SRX3984019,-0.3083602119
SRX3984020,-0.4818468718
SRX3984021,-0.1207911118
SRX3984022,0.1740185615
SRX3984023,0.1084968679
SRX3984024,-0.1204834483
SRX3984025,-0.4102121723
SRX3984026,0.2200643856
SRX3984027,-0.37958865280000004
SRX3984028,-0.882436847
SRX3984029,-0.4932410219
SRX3984031,-0.7157562641
SRX3984032,-1.131297389
SRX3984034,0.13306954810000002
SRX3984035,-1.8216039325
SRX3984036,-0.6139632284000001
SRX3984037,-2.4102736374
SRX3984038,-3.2099641567
SRX3984039,-0.7042423285
SRX3984040,-0.5430302512
SRX3984041,-0.6542977686
SRX3984042,-1.2801298966
SRX3984043,-1.1855138043
SRX3984045,-1.344651674
SRX3984046,-0.014400224000000001
SRX3984047,-0.8316673170000001
SRX3984048,-1.4197771728
SRX3984049,-2.3197961135
SRX3984050,-3.4052596098
SRX3984051,-0.4682223016
SRX3984052,-0.4359901892
SRX3984056,-0.9271111102
SRX3984057,-0.9108458215
SRX3984058,-0.7603857150000001
SRX3984059,-0.2093374735
SRX3984061,-0.2382346831
SRX3984062,-0.2604565205
SRX3984063,-0.2852469601
SRX3984064,-0.2470573202
SRX3984065,-0.1715549114
SRX3984066,0.2017417943
SRX3984067,0.1856350796
SRX3984068,-0.27275454450000003
SRX3984069,-1.1934423459
SRX3984070,-1.5115463506
SRX3984071,-1.0594930204
SRX3984073,0.133783298
SRX3984074,-0.2119492285
SRX3984077,-0.23806599390000002
SRX3984078,-0.0314932629
SRX3984079,-1.0020770083
SRX3984080,-0.22716619200000002
SRX3984082,0.14296848480000002
SRX3984084,-1.0535548557
SRX6997963,2.4236837662
SRX6997964,1.4078220581
SRX6997965,0.9071990574000001
SRX6997967,-1.2118418831
SRX6997968,-1.2118418831
SRX6997969,1.9940260971
SRX6997971,-1.2118418831
SRX6997972,-1.2118418831
SRX6997973,1.9904135093000002
SRX3159100,0.25984288180000004
SRX3159101,-0.43987429850000004
SRX3159102,-0.0636523775
SRX3159103,0.24368379410000002
SRX3159000,2.9007194602
SRX3159001,0.6104769746
SRX3159002,-0.4426686573
SRX3159003,-0.4426686573
SRX3159004,-0.4426686573
SRX3159005,-0.4426686573
SRX3159006,-0.4426686573
SRX3159007,-0.4426686573
SRX3159008,-0.4426686573
SRX3159009,-0.4426686573
SRX3159010,1.7990550972000001
SRX3159012,-0.4426686573
SRX3159013,1.7322303546
SRX3159014,-0.4426686573
SRX3159015,-0.4426686573
SRX3159016,-0.4426686573
SRX3159017,-0.4426686573
SRX3159018,-0.4426686573
SRX3159019,-0.4426686573
SRX3159020,-0.4426686573
SRX3159021,-0.4426686573
SRX3159022,-0.4426686573
SRX3159023,-0.4426686573
SRX3159024,-0.4426686573
SRX3159025,-0.4426686573
SRX3159026,-0.4426686573
SRX3159027,-0.4426686573
SRX3159028,-0.4426686573
SRX3159029,0.8342517024
SRX3159030,-0.4426686573
SRX3159034,-0.4426686573
SRX3159036,-0.4426686573
SRX3159037,0.5816587286
SRX3159041,-0.4426686573
SRX3159042,-0.4426686573
SRX3159043,-0.4426686573
SRX3159045,-0.4426686573
SRX3159047,-0.4426686573
SRX3159048,-0.4426686573
SRX3159049,-0.4426686573
SRX3159050,2.9119045305
SRX3159051,1.9656454490000002
SRX3159052,2.3870556463
SRX3159053,0.9313853258
SRX3159054,2.6231506176
SRX3159055,-0.4426686573
SRX3159056,-0.4426686573
SRX3159057,1.5154708318
SRX3159058,-0.4426686573
SRX3159060,-0.4426686573
SRX3159061,-0.4426686573
SRX3159062,-0.4426686573
SRX3159063,-0.4426686573
SRX3159066,-0.4426686573
SRX3159069,-0.4426686573
SRX3159070,-0.4426686573
SRX3159071,-0.4426686573
SRX3159073,-0.4426686573
SRX3159074,-0.4426686573
SRX3159075,-0.4426686573
SRX3159076,-0.4426686573
SRX3159080,1.7140535192000002
SRX3159082,-0.4426686573
SRX3159083,-0.4426686573
SRX3159086,2.6276314762
SRX3159087,-0.4426686573
SRX3159088,-0.4426686573
SRX3159089,-0.4426686573
SRX3159090,-0.4426686573
SRX3159091,-0.4426686573
SRX3159092,-0.4426686573
SRX3159093,-0.4426686573
SRX3159094,-0.4426686573
SRX3159095,-0.4426686573
SRX3159096,-0.4426686573
SRX3159097,2.590571354
SRX3159098,-0.4426686573
SRX3159099,-0.4426686573
SRX3158988,0.7529458266
SRX3158989,0.9048108823000001
SRX3158990,3.0703271641
SRX3158991,-2.7138882439
SRX3158992,0.09306608
SRX3158996,-0.8460119066
SRX3644656,0.061566928800000004
SRX3644657,0.0195014604
SRX3644658,-0.08106838920000001
SRX3644659,0.2053957079
SRX3644660,-0.3318057887
SRX3644661,-0.1529249839
SRX3644662,0.11039728750000001
SRX3644663,-0.7383176879000001
SRX3644664,1.0091279888
SRX3644665,0.8292449376000001
SRX3644666,0.0286842364
SRX3644667,0.6254698426
SRX3644668,-0.0438074746
SRX3644669,0.08665092790000001
SRX3644670,0.0319502252
SRX3644671,0.5248374441
SRX3644672,0.2809563792
SRX3644673,-0.11738219870000001
