locus,gene_weight,gene_name,gene_product,COG,operon,regulator,rdlC,link
b4423,0.8177397937,ldrC,small toxic polypeptide LdrC,Function unknown,,rdlC,True,https://ecocyc.org/gene?orgid=ECOLI&id=G0-9607
