k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.10038376852869987,,,
5,Lead,False,0.02940398162230849,,,
14,UC-7,False,-0.016291683670133353,,,
12,Zinc - Intermediate,False,0.013304789162346821,,,
10,Copper,False,-0.01324770220555365,,,
8,Zinc - Fast,False,-0.01293374177068472,,,
1,UC-2,False,0.010045466013252735,,,
6,Iron,False,-0.007357989004813134,,,
11,Chromium,False,-0.004674539496190846,,,
3,Cadmium,False,0.0035643565049394968,,,
13,UC-6,False,0.002836444254498929,,,
0,UC-1,False,0.0014765362080652266,,,
4,UC-4,False,0.0003325280168792233,,,
2,UC-3,False,0.00029510039166780183,,,
9,UC-5,False,0.00023020649572879257,,,
