,SACI_RS02255
SRX5495523,0.5599574282273423
SRX5495524,0.35708300899556633
SRX5495525,0.1713293123757591
SRX5495526,0.15750110365682612
SRX6762909,0.009635283255616578
SRX6762910,-0.009635283255616578
SRX6762911,0.27824573134548114
SRX6762912,-0.24352821550056625
SRX3467357,0.23922580387707715
SRX3467358,-0.23922580387707715
SRX3467359,-0.17515201099664424
SRX3467360,0.05320459741886285
SRX3565164,0.00942560168696538
SRX3565165,-0.000939697922102134
SRX3565166,0.3247816762778566
SRX3565167,0.05246991572513515
SRX3565168,-0.4363363030135954
SRX3565169,-0.12145048647693635
SRX3565170,0.2533057435751678
SRX3565171,-0.2887290003814815
SRX3565172,-0.35612105621757983
SRX3565173,0.06529165234228708
SRX3565174,0.4224639311913991
SRX3565176,0.5641532269859084
SRX3565177,-0.022348938394379125
SRX3565178,0.17910277622677118
SRX3565179,-0.018974763333121203
SRX3565180,-0.2587472869300216
SRX3565181,0.0931844575819385
SRX3565182,-0.1928211050027695
SRX3565183,0.21006575828221846
SRX3565184,0.10837425441333436
SRX3565185,-0.1335558780932269
SRX3565186,-0.16912850223333908
SRX3565187,-0.2425503523306585
SRX3565188,0.02736511544823106
SRX3565191,0.16001623756920935
SRX3565192,0.19603653801228216
SRX3565193,0.0241751975660236
SRX3565194,0.0893749881325645
SRX3565195,0.3716927837660791
SRX3565197,0.13288944482285991
SRX3565198,0.014027789135162116
SRX3565199,-0.6278894685363046
SRX3565200,-0.3331659721828837
SRX3565201,0.056314332971361125
SRX3565202,0.019802780865664005
SRX3565203,-0.1851396382563273
SRX3565204,-0.04197415764058299
SRX3565205,0.06722413458837373
SRX3565206,0.24932168524305354
SRX3565208,-0.10351464093384256
SRX3565209,0.06405188100061833
SRX3565210,0.033773591727376484
SRX3565211,0.2215125168476133
SRX4001511,-0.08798758252843708
SRX4001513,0.08798758252843797
SRX4001514,0.1898163759484728
SRX4001515,-0.2922605615050093
SRX4001516,0.2692068733237516
SRX4001517,0.0037746777245555303
SRX4001518,-0.6066551151168982
SRX4001519,-0.18282644182169427
SRX4001520,-0.5005170718101484
SRX4001521,-1.0367895992133225
SRX4001522,-0.5817733426628182
SRX4001523,-0.7895332731161355
SRX4001524,-1.1356673456755466
SRX4001525,-0.7459861049935448
SRX4001526,-1.0224880578497455
SRX4001528,-1.2734201331562052
SRX3823521,0.004237994124491884
SRX3823522,0.04740382336416271
SRX3823523,-0.05164181748865637
SRX3823524,-0.3159711331176949
SRX3823525,-0.17187580826804716
SRX3823526,-0.4664673952279026
SRX3823527,-0.3178801198830916
SRX3823528,-0.2718002556312946
SRX3823529,-0.6528511764273555
SRX3823530,0.19180482583542613
SRX3823531,-0.046401602256098684
SRX3823532,0.1071258843038656
SRX3823533,-0.20029533341102024
SRX3823534,-0.4027941582988808
SRX3823536,-0.3594741752421635
SRX3823537,0.2470680193479957
SRX3823538,-0.05412668491592587
SRX3823539,0.21196415209896013
SRX5653264,0.11813957040091515
SRX5653265,0.16766579632927406
SRX5653266,0.3772522948003578
SRX5653267,0.028174759917772182
SRX5653268,-0.06991912195932047
SRX5653269,0.0417443620415483
