,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-1.5372476287333334,0.28563916450823806,3.0,0.0,-1.2586435711,1.0,-1.8294370887,2.0,-1.5236622264,,
1,AB0057_PGcoculture__AB ,-1.734723475976807e-18,0.13779767949031,4.0,3.0,0.1531052344,4.0,-0.16379105800000002,5.0,0.062957079,6.0,-0.0522712554
2,AB0057_PGcoculture__ABPG,0.38030622485000004,0.6207325454234275,4.0,7.0,0.14091875680000002,8.0,0.036315469600000004,9.0,1.3084407794000001,10.0,0.0355498936
3,AB5075_AZI__AZI_000,0.0,0.2549767510325074,2.0,11.0,-0.18029578970000001,17.0,0.18029578970000001,,,,
4,AB5075_AZI__preculture,0.56884746565,0.3718705013813585,2.0,12.0,0.3058953124,13.0,0.8317996189,,,,
5,AB5075_AZI__AZI_040,0.75800901135,0.024698967418603238,2.0,14.0,0.7754738187,18.0,0.7405442040000001,,,,
6,AB5075_AZI__AZI_028,0.9492562819999999,0.14153364026867846,2.0,15.0,0.8491768852,19.0,1.0493356788,,,,
7,AB5075_AZI__AZI_003,0.3668360185,0.004620220576187777,2.0,16.0,0.3701030078,20.0,0.3635690292,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.2052627642,0.33114796813361386,3.0,21.0,-0.1261526083,28.0,0.2057982223,29.0,0.5361426786,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.6110541159387933,3.0,22.0,-0.5832349538,23.0,-0.0522791269,24.0,0.6355140807,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.4283596918666667,0.3236828830033983,3.0,25.0,0.15046116,26.0,0.35086055,27.0,0.7837573656,,
11,AB5075_VIR-O_LSO__VIR-O,3.333333493486338e-11,0.08373567308010389,3.0,30.0,0.071771287,32.0,-0.0919955777,34.0,0.0202242908,,
