,Value,list
TF,PchR,
reg_genes,0,[]
comp_genes,13,['PA4219' 'PA4220' 'PA4218' 'fptA']
both_genes,0,['PA4222' 'PA4223' 'pchG' 'pchE' 'pchB' 'pchD' 'pchC' 'pchF' 'pchA']
reg_genes2,9,
comp_genes2,0,
both_genes2,0,
