sample,BSU13830
LBexp_1,7.2497
LBexp_2,6.9955
LBexp_3,7.1972
LBtran_1,7.1844
LBtran_2,7.0769
LBtran_3,7.3041
LBstat_1,7.0734
LBstat_2,7.2525
LBstat_3,7.3875
LBGexp_1,7.2275
LBGexp_2,7.1437
LBGexp_3,7.2776
LBGtran_2,7.5005
LBGtran_3,7.5839
LBGstat_1,7.136
LBGstat_2,7.2325
LBGstat_3,7.7523
S0_1,6.7289
S0_2,6.9567
S0_3,7.1282
S1_1,6.9857
S1_2,7.0381
S1_3,6.839
S2_1,8.0904
S2_2,8.2527
S2_3,8.0549
S3_1,13.1791
S3_2,13.2005
S4_1,12.0529
S4_2,11.7257
S4_3,11.3785
S5_1,11.3666
S5_2,11.418
S5_3,11.758
S6_1,10.3978
S6_2,7.5994
S6_3,10.5024
S6/t_1,10.4716
S6/t_2,7.7312
S6_4,9.7922
S6_5,10.5869
S6_6,10.5659
S7_4,10.3825
S7_5,10.0271
S7_6,10.3785
S8_4,9.9146
S8_5,9.0697
G135_1,7.9135
G135_3,7.5624
G150_1,7.46
G150_2,7.4249
G150_3,7.4378
G180_1,7.5355
G180_2,7.3956
G180_3,7.225
C30_1,7.9945
C30_2,8.222999999999999
C90_1,7.5867
C90_2,6.9036
BI_1,6.9865
BI_2,6.9012
BC_2,7.9382
BC/t_1,7.8441
BC/t_2,8.4617
BC_1,7.7734
Sw_1,6.7489
Sw_2,6.7758
BT_1,10.9829
BT_2,10.075
B36_1,10.0986
B36_2,10.1291
B60_1,9.8256
B60_2,9.426
M9exp_1,7.1682
M9exp_2,7.1575
M9exp_3,6.9968
M9tran_1,7.3087
M9tran_2,7.3873
M9tran_3,7.1737
M9stat_1,10.363
M9stat_2,8.8785
M9stat_3,8.6183
M+G_1,7.756
M+G_2,7.2189
M+G_3,7.2226
Glu_1,7.0394
Glu_2,7.2546
Glu_3,7.3139
Fru_1,7.2246
Fru_2,7.6714
Fru_3,7.337999999999999
Mal_1,6.9582
Mal_2,7.3633
Mal_3,7.1652
G+S_2,10.4073
G+S_3,10.4726
Pyr_1,10.4254
Pyr_2,10.3075
Pyr_3,9.8187
Gly_1,7.4394
Gly_2,7.4984
Gly_3,7.8899
Glucon_1,8.4647
Glucon_2,8.1512
Glucon_3,8.0715
aero_1,7.3518
aero_2,7.2882
aero_3,7.0855
nit_1,7.4589
nit_2,7.2792
nit_3,7.5368
ferm_1,7.4445
ferm_2,7.1431
ferm_3,7.8486
T-5.40H_1,7.9035
T-4.40H_1,7.6222
T-3.40H_1,7.3338
T-2.40H_1,7.2644
T-1.40H_1,7.2061
T-1.10H_1,7.0691
T-0.40H_1,6.9029
T0.0H_1,6.9316
T0.30H_1,7.7388
T1.0H_1,7.3375
T1.30H_1,7.7283
T2.0H_1,8.0123
T2.30H_1,8.7317
T3.0H_1,9.2392
T3.30H_1,9.9286
T4.0H_1,10.0987
T5.0H_1,10.019
HPh_1,7.6043
HPh_2,7.1242
HPh_3,7.6472
LPh_1,7.5141
LPh_2,7.3096
LPh_3,7.6348
LPhT_1,7.5652
LPhT_2,7.158
LPhT_3,7.3083
SMMPr_1,7.7725
SMMPr_2,7.9014
SMMPr_3,7.7036
HiTm_1,7.5171
HiTm_2,7.5107
HiTm_3,7.6412
LoTm_1,11.8407
LoTm_2,11.6158
LoTm_3,11.7679
HiOs_1,8.3
HiOs_2,8.5612
HiOs_3,8.0032
BMM_1,6.9797
BMM_2,7.0126
BMM_3,7.302
Heat_1,7.8378
Heat_2,7.4387
Heat_3,7.841
Cold_1,7.0458
Cold_2,7.2101
Cold_3,7.2816
Etha_1,7.527
Etha_2,7.6459
Etha_3,7.3688
SMM_1,7.3738
SMM_2,7.4025
SMM_3,7.4816
Salt_1,7.4993
Salt_2,7.5491
Salt_3,7.4432
Mt0_1,7.2568
Mt0_3,6.8929
M0t45_1,7.1832
M0t45_2,6.955
M0t45_3,6.9484
M0t90_1,7.3532
M0t90_2,6.8933
M0t90_3,7.0665
M40t45_1,7.3363
M40t45_2,7.2621
M40t45_3,6.9243
M40t90_1,7.0548
M40t90_2,6.9494
M40t90_3,6.9139
dia0_1,7.0568
dia0_2,7.164
dia0_3,6.7299
dia5_1,7.2444
dia5_2,7.4446
dia5_3,7.018
dia15_1,7.8697
dia15_2,7.9143
dia15_3,7.4493
Diami_1,7.8116
Diami_2,7.7081
Diami_3,8.0644
Paraq_1,7.6105
