,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.42811866463906917,3.0,0.0,-0.4838309401,6.0,0.1540729572,12.0,0.3297579829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.3579280345,0.2959778939440586,3.0,1.0,-0.0187417996,7.0,-0.5638176703000001,13.0,-0.4912246336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.15330599426666666,0.17360633429653832,3.0,2.0,0.19943426760000002,8.0,-0.0387057559,14.0,0.2991894711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.06765435733333335,0.2553970814764349,3.0,3.0,0.1557477798,9.0,-0.0126332526,15.0,-0.34607759920000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.1782947969666667,0.5846837488599802,3.0,4.0,0.2152436933,10.0,0.100015613,16.0,-0.8501436972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.7272986815000001,0.18367809249545178,3.0,5.0,-0.5837203321000001,11.0,-0.9342787762,17.0,-0.6638969362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.2213718522500001,0.4797663488401772,2.0,18.0,1.5606178909000001,71.0,0.8821258136000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.0229098978,1.404647778110354,3.0,19.0,-2.4377350617999998,70.0,-1.0023289524,205.0,0.3713343208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.6714350088375001,0.2323239906560031,8.0,20.0,0.3047928454,32.0,1.0512966086,55.0,0.8492148083000001,67.0,0.7690067981,126.0,0.5756839747,147.0,0.5092068033,203.0,0.7610668399,210.0,0.5512113924,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.21810073643333336,0.13438209238774934,3.0,21.0,0.17794325960000001,34.0,0.1083754705,61.0,0.3679834792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.11912809640000002,0.4823713632437973,8.0,22.0,-0.1306536308,104.0,0.2344330631,111.0,0.5014823771,133.0,0.8205354098000001,165.0,0.5253179185,238.0,-0.0845560427,265.0,-0.3065445512,270.0,-0.6069897726,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-0.2909972288428571,0.5166624001440772,7.0,23.0,0.43490844980000004,56.0,0.1347957981,82.0,-0.1072529204,118.0,-0.6249199790000001,134.0,-1.0185236853,137.0,-0.7290788683,227.0,-0.12690939680000002,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,1.6490243753250002,0.4921906692483784,4.0,24.0,0.9445801839,101.0,1.6913040737,139.0,1.9112050071,149.0,2.0490082366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.570292604725,0.27675536199957584,4.0,25.0,-0.8037971920000001,123.0,-0.4390300568,155.0,-0.2427664249,191.0,-0.7955767452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.005803986166666664,0.17060164436890335,3.0,26.0,0.1727756417,59.0,-0.1671139948,159.0,-0.023073605400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-1.9027664639800002,0.39392387029393194,5.0,27.0,-2.1423111221,76.0,-1.9139712302,146.0,-1.4048495805,162.0,-1.6490374764,262.0,-2.4036629107,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.6679529507,0.47901847084103205,4.0,28.0,1.3503572155999999,94.0,0.3479163025,186.0,0.6520293984000001,231.0,0.3215088863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
