,Value,list
TF,Zur/Cobalamin,
reg_genes,41,"['cobI' 'PA5536' 'PA5539' 'PA2945' 'cobU' 'cobM' 'amiA' 'cobH' 'PA2946'
 'znuC' 'PA5537' 'pyrQ' 'zur' 'znuB' 'cobN' 'PA5498' 'cobJ' 'cobB'
 'PA2906' 'PA1280' 'cobD' 'PA2947' 'PA5535' 'cobQ' 'PA5534' 'PA0781'
 'PA5540' 'cobC' 'cobP' 'cobO' 'cobV' 'PA1274' 'PA1271']"
comp_genes,18,"['PA4836' 'nrdD' 'PA4834' 'PA1923' 'PA4835' 'PA4837' 'PA1922' 'nrdG'
 'PA1924' 'PA1921']"
both_genes,8,['PA2911' 'PA2914' 'PA2912' 'PA3600' 'PA2913' 'PA4838' 'PA3601' 'PA4063']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
