,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
93,Carbon Transition__MG-0.1,-1.7047835681666668,4.033685128366845,3.0,236.0,2.073083665,244.0,-1.2343941693,254.0,-5.9530402002,,,,,,,,,,
94,Carbon Transition__MG+5,-0.6846792546999999,5.10912395659316,3.0,237.0,4.1175819102,246.0,-0.11817384500000001,256.0,-6.0534458293,,,,,,,,,,
95,Carbon Transition__MG+10,-0.18763702633333304,6.492910854202662,3.0,238.0,5.8049573379,247.0,0.7179244448000001,257.0,-7.0857928617,,,,,,,,,,
96,Carbon Transition__MG+15,0.6925437381666665,4.713123414003501,3.0,239.0,4.5857100106,248.0,2.0392833309,258.0,-4.547362127,,,,,,,,,,
97,Carbon Transition__MG+25,0.4139379315333332,4.824963878665822,3.0,240.0,5.3604966246,249.0,0.160781161,259.0,-4.279463991,,,,,,,,,,
98,Carbon Transition__MG+45,-0.7309209527666668,4.5734802720972185,3.0,241.0,4.4120405194,250.0,-2.2635647088,260.0,-4.3412386689,,,,,,,,,,
99,Carbon Transition__MG+120,3.933468007133333,0.4352760278047151,3.0,242.0,3.4309959103,253.0,4.1743810565,263.0,4.1950270546,,,,,,,,,,
100,Carbon Transition__MG+150,7.7972320901,0.05274693468136885,2.0,243.0,7.8345298053,264.0,7.7599343749,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-3.9326741092499997,3.718688266343026,2.0,245.0,-1.303164419,255.0,-6.5621837995,,,,,,,,,,,,
102,Carbon Transition__MG+60,-1.6852530262499998,3.565214005895551,2.0,251.0,0.8357339737,261.0,-4.2062400262,,,,,,,,,,,,
103,Carbon Transition__MG+90,3.6019227874,0.22574698963025158,2.0,252.0,3.7615500146,262.0,3.4422955602,,,,,,,,,,,,
