,PN96_RS18450
SBRG_BHIN_Growth_Late_1,-0.3473233299999991
SBRG_BHIN_Growth_Late_2,0.2759762750000005
SBRG_BHIN_Growth_Mid_1,0.9023575430000008
SBRG_BHIN_Growth_Mid_2,0.1568713160000001
SBRG_BHIN_Growth_Stat_1,-1.3015437289999996
SBRG_BHIN_Growth_Stat_2,-1.1973078399999997
SBRG_LBv2_Growth_Late_1,0.0967661770000001
SBRG_LBv2_Growth_Late_2,0.4572573350000004
SBRG_LBv2_Growth_Mid_1,0.1597668740000006
SBRG_LBv2_Growth_Mid_2,-0.1597668739999997
SBRG_LBv2_Growth_Stat_1,-1.9611652779999995
SBRG_LBv2_Growth_Stat_2,-2.138471686
SBRG_MHB_Rich_Mid_1,0.3324857080000001
SBRG_MHB_Rich_Mid_2,-0.0576904189999991
SBRG_NBO_Rich_Mid_1,1.1765985540000008
SBRG_NBO_Rich_Mid_2,0.6024190490000008
SBRG_M9Na_Arabinose_Mid_1,0.2232938720000001
SBRG_M9Na_Arabinose_Mid_2,0.290453007
SBRG_M9Na_Galactose_Mid_1,0.1917913989999995
SBRG_M9Na_Galactose_Mid_2,-0.0348872839999998
SBRG_M9Na_GlcNAcGrowth_Late_1,0.0924915799999999
SBRG_M9Na_GlcNAcGrowth_Late_2,0.0622985809999994
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.0977410270000005
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.0641529280000003
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.6631725050000004
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.126449009
SBRG_M9Na_GlcNAc_Mid_1,0.446742768
SBRG_M9Na_GlcNAc_Mid_2,0.2260711249999998
SBRG_M9Na_Gluconate_Mid_1,-0.2905967089999999
SBRG_M9Na_Gluconate_Mid_2,-0.3280042640000005
SBRG_M9Na_Glucosamine_Mid_1,-0.6071174700000004
SBRG_M9Na_Glucosamine_Mid_2,-0.8530876150000006
SBRG_M9Na_Glycerol_Mid_1,0.1303597810000001
SBRG_M9Na_Glycerol_Mid_2,-0.0208071490000003
SBRG_M9Na_Maltose_Mid_1,0.3020772669999996
SBRG_M9Na_Maltose_Mid_2,0.2630997499999994
SBRG_M9Na_Mannitol_Mid_1,0.2298222650000001
SBRG_M9Na_Mannitol_Mid_2,0.1897885939999994
SBRG_M9Na_Trehalose_Mid_1,-0.0030512470000001
SBRG_M9Na_Trehalose_Mid_2,0.2851062249999998
SBRG_M9Na_ethanol_Mid_1,-2.043624686
SBRG_M9Na_ethanol_Mid_2,-2.5284400820000004
SBRG_M9Na_fructose_Mid_1,0.1681378699999998
SBRG_M9Na_fructose_Mid_2,-0.2135034220000005
SBRG_M9Na_fumarate_Mid_1,-0.7471510590000001
SBRG_M9Na_fumarate_Mid_2,-0.6046234410000002
SBRG_M9Na_glucoseGrowth_Late_1,0.0907677700000002
SBRG_M9Na_glucoseGrowth_Late_2,0.2681426209999999
SBRG_M9Na_glucoseGrowth_Mid_1,0.0152026439999994
SBRG_M9Na_glucoseGrowth_Mid_2,-0.0152026440000003
SBRG_M9Na_glucoseGrowth_Stat_1,0.0244454730000001
SBRG_M9Na_glucoseGrowth_Stat_2,-0.5402898170000006
SBRG_M9Na_ribose_Mid_1,-0.0823932310000001
SBRG_M9Na_ribose_Mid_2,-0.4872812230000001
SBRG_M9Na_succinate_Mid_1,0.0416302659999994
SBRG_M9Na_succinate_Mid_2,0.5611702889999997
SBRG_M9Na_sucrose_Mid_1,-0.7775752550000004
SBRG_M9Na_sucrose_Mid_2,-0.8836230360000004
SBRG_LBv2_HapROver_Late_1,-0.2539195649999994
SBRG_LBv2_HapROver_Late_2,-0.4550466469999996
SBRG_LBv2_HapROver_Mid_1,0.4030329230000005
SBRG_LBv2_HapROver_Mid_2,0.4819006650000004
SBRG_LBv2_HapROver_Stat_1,-0.2330830969999997
SBRG_LBv2_HapROver_Stat_2,-0.2938786089999992
SBRG_LBv2_LuxOOver_Late_1,-1.0118482759999994
SBRG_LBv2_LuxOOver_Late_2,-0.8925783319999994
SBRG_LBv2_LuxOOver_Mid_1,-0.4683284269999994
SBRG_LBv2_LuxOOver_Mid_2,-0.0965308479999995
SBRG_LBv2_LuxOOver_Stat_1,-0.2569494259999993
SBRG_LBv2_LuxOOver_Stat_2,-0.5607777269999996
SBRG_LBv2_QstROver_Late_1,-1.2671544589999997
SBRG_LBv2_QstROver_Late_2,-1.3849142849999998
SBRG_LBv2_QstROver_Mid_1,-0.3432118009999998
SBRG_LBv2_QstROver_Mid_2,0.0384944520000001
SBRG_LBv2_QstROver_Stat_1,0.4816062650000008
SBRG_LBv2_QstROver_Stat_2,0.5015860170000002
SBRG_LBv2_TfoXOver_Late_1,-2.1521475679999997
SBRG_LBv2_TfoXOver_Late_2,-1.8593376369999997
SBRG_LBv2_TfoXOver_Mid_1,-0.0857473729999993
SBRG_LBv2_TfoXOver_Mid_2,-0.2008146609999999
SBRG_LBv2_TfoXOver_Stat_1,-0.2148061799999991
SBRG_LBv2_TfoXOver_Stat_2,-0.0454953739999997
SRX12193062,0.0385773364999995
SRX12193071,-0.3729571145000001
SRX12193063,-0.0385773365000003
SRX12193072,-0.3366166604999998
SBRG_LBv2_LowpH_Mid_1,-0.3437473469999998
SBRG_LBv2_LowpH_Mid_2,-0.1849806409999992
SBRG_LBv2_highSalt_Mid_1,-1.3933508799999998
SBRG_LBv2_highSalt_Mid_2,-1.1424236279999995
SBRG_M9Na_glucoseKanamycin_Mid_1,-0.2055043300000001
SBRG_M9Na_glucoseKanamycin_Mid_2,-0.7611548319999999
SRX8117098,0.0422997259999995
SRX8117099,-0.0422997260000004
SRX8117100,-0.5432145720000001
SRX8117101,-0.6701694370000002
SBRG_OSS_TfoXOver_Stat_1,-0.956962204
SBRG_OSS_TfoXOver_Stat_2,-2.012402433
SBRG_OSS_VectorOnly_Stat_1,0.0469038199999998
SBRG_OSS_VectorOnly_Stat_2,-0.0469038199999998
SBRG_LBv2_TfoXOver_Recov_1,-0.2599754745
SBRG_LBv2_TfoXOver_Recov_2,-0.2278437704999998
SBRG_LBv2_VectorOnly_Recov_1,0.2767898444999996
SBRG_LBv2_VectorOnly_Recov_2,-0.2767898444999996
