,A,Fnr
misc__wt_no_te__1,0.653566353,-0.574722853
misc__wt_no_te__2,0.23987266210000002,-0.434576408
misc__bw_delcbl__1,-0.0058602316,-0.544797561
misc__bw_delcbl__2,0.3174308616,-0.510121476
misc__bw_delfabr__1,-0.1306166681,-0.54688357
misc__bw_delfabr__2,-0.0697305002,-0.5969020620000001
misc__bw_delfadr__1,0.5087357029,-0.631839469
misc__bw_delfadr__2,0.26541767310000003,-0.5991148660000001
misc__nitr_031__1,1.7960986053,-0.44621574300000005
omics__wt_glu__1,0.7394960048,0.683629718
omics__wt_glu__2,0.5050795057,0.7885854680000001
omics__wt_gly__1,0.4698407383,0.206760041
omics__wt_gly__2,0.3775793182,0.183314323
omics__wt_thr__1,16.9250886521,-0.542585261
omics__wt_thr__2,17.7748087776,-0.607156115
omics__bw_ac__1,2.7305136192,0.045715161000000004
omics__bw_ac__2,2.0819625749,0.09762738400000001
omics__bw_fum__1,2.4104884242,-0.18848155800000002
omics__bw_fum__2,2.9810335622,-0.242270962
omics__bw_glc__1,0.9481415430000001,-0.234511247
omics__bw_glc__2,0.9945904072,-0.20882609800000002
omics__bw_pyr__1,1.8672201376,0.087242941
omics__bw_pyr__2,0.4892903697,0.022124095
ompr__wt_nacl__1,-0.3701475193,-0.769651592
ompr__wt_nacl__2,-0.40894007530000004,-0.646367331
ompr__bw_delompr_nacl__1,0.2252130352,-1.035417797
ompr__bw_delompr_nacl__2,0.7868658214,-0.98364399
minspan__wt_ade__1,0.7365631245,-0.57964238
minspan__wt_glc__2,5.4379144356,-0.946672155
minspan__wt_glc__3,3.88474941,-0.70245124
minspan__wt_glc__4,3.5391503064,-0.6560544730000001
minspan__wt_glc_anaero__1,17.7281936112,-1.37524121
minspan__wt_glc_anaero__2,17.1613788393,-1.519285843
minspan__wt_trp__1,23.9361038765,-1.857965349
minspan__bw_delcra_glc__2,20.3091571637,-1.7740696470000001
minspan__bw_delcra_trp__1,22.5285539079,-1.679262271
minspan__bw_delmntr__1,21.5904304145,-1.5296943330000001
minspan__bw_delnac_ade__1,1.2546188801,-0.241030033
minspan__bw_delnac_glc__1,1.54583888,-0.724032275
cra_crp__wt_ac__1,2.3672916531,0.563029258
cra_crp__wt_ac__2,2.6572299903000003,0.5452901480000001
cra_crp__wt_fru__1,1.9575312481,0.5749984380000001
cra_crp__wt_fru__2,1.8827194672,0.562240048
cra_crp__delcra_ac__1,1.4150198149,-0.350516384
cra_crp__delcra_ac__2,1.2926333919,-0.297698038
cra_crp__delcra_fru__1,0.4985058399,-0.48628780600000004
cra_crp__delcra_fru__2,0.2647965619,-0.53814686
cra_crp__delcra_glc__1,0.4685303765,-0.5029783950000001
cra_crp__delcra_glc__2,0.40804634910000004,-0.572787414
rpoB__wt_031__1,3.784507778,-0.43926326200000004
rpoB__wt_044__1,0.4328284495,-0.355462483
rpoB__wt_lb__1,4.0081410726,-0.431275444
rpoB__wt_lb__2,2.5426937962,-0.47569201600000005
rpoB__rpoBE546V_031__1,2.3290348289000002,-0.21907488400000003
rpoB__rpoBE546V_044__1,1.5945283514000002,-0.29527451800000004
rpoB__rpoBE546V_lb__1,3.4179465518,-0.177257513
rpoB__rpoBE546V_lb__2,2.989868967,-0.18967989200000002
rpoB__rpoBE546V_glc__1,0.7894473783,-0.139703868
rpoB__rpoBE672K_glc__1,-0.6072663302,-0.21448740600000002
rpoB__rpoBE672K_glc__2,-0.9070728427,-0.21332366900000002
rpoB__rpoBE672K_lb__1,0.6594712599,-0.31724649200000005
rpoB__rpoBE672K_lb__2,0.7454905575,-0.309938502
crp__wt_fru__1,0.8232592324,-0.222994296
crp__wt_glyc__1,1.0179271964,-0.174284776
crp__wt_glyc__2,1.5541117422,-0.089958595
crp__delar1_glyc__1,18.6286571612,-1.2857264019999999
crp__delar1_glyc__2,22.1204813988,-1.501529713
crp__delar1ar2_glyc__1,0.5036755387,-0.155629982
crp__delar1ar2_glyc__2,0.7370899236,-0.114934488
crp__delar1ar2_glyc__3,1.0585251686,-0.147109753
crp__delar2_glyc__1,19.4762857854,-1.271483779
crp__delar2_glyc__2,19.3590349867,-1.177351436
crp__delar2_glyc__3,19.692247045,-1.174853432
crp__delcrp_fru__1,1.3484378156,-0.24670364600000003
crp__delcrp_fru__2,1.4021068088,-0.217710901
crp__delcrp_fru__3,1.765858588,-0.34636329800000004
crp__delcrp_glc__1,1.0012953027,-0.14795257
crp__delcrp_glc__2,0.8853289213000001,-0.13383598800000002
crp__delcrp_glc__3,1.0967488509,-0.24589322600000002
crp__delcrp_glyc__1,0.1955483949,-0.17621799900000001
crp__delcrp_glyc__2,0.457040263,-0.25661334
crp__delcrp_glyc__3,0.7371606119,-0.279568501
glu__glu_ale3__1,26.155873807,-1.531208371
glu__glu_ale4__1,5.0385560168,-0.333096123
glu__glu_ale5__1,7.1193309709,-0.77865494
glu__glu_ale6__1,-0.6003213159,-0.12059369700000001
glu__glu_ale8__1,26.3853206066,-1.378413375
glu__glu_ale9__1,20.8597631224,-0.7807343670000001
glu__glu_ale10__1,27.6364531618,-1.360002336
42c__wt_42c__1,7.2923919619,-1.014558191
42c__42c_ale1__1,29.1666517737,-1.871778225
42c__42c_ale2__1,5.1315564033,-0.44312802300000004
42c__42c_ale3__1,1.4242374764,-0.17273049999999998
42c__42c_ale4__1,12.8692285268,-0.320755442
42c__42c_ale5__1,-0.0705269391,-0.527302844
42c__42c_ale6__1,26.6718314975,-1.720490645
42c__42c_ale8__1,21.1744596515,-0.7990813750000001
42c__42c_ale9__1,-0.7682343412,-0.447372739
42c__42c_ale10__1,22.8275256646,-0.9696312210000001
ssw__wt_ac__1,2.5182065254,-0.80825286
ssw__wt_glc__1,1.1424794303999999,-0.249604124
ssw__wt_glyc__1,19.5593080826,-0.396644965
ssw__wt_xyl__1,8.5542491156,0.21574725800000003
ssw__glc_ale1__1,12.3543028864,-0.46381721600000003
ssw__glc_ale2__1,23.583376182,-1.5070222580000001
ssw__glc_ale3__1,22.720666657,-1.237537221
ssw__glyc_ale1__1,13.236913363,-0.391325409
ssw__glyc_ale2__1,22.5128224593,-1.29649857
ssw__xyl_ale1__1,9.8136585318,-0.9544926520000001
ssw__xyl_ale2__1,8.9376352771,-0.635754672
ssw__xyl_ale3__1,4.4999512795,-0.9828595450000001
ssw__glc_ac_ac2__1,27.1825723587,-2.294399248
ssw__glc_ac_glc1__1,3.7277365305,-0.356102436
ssw__glc_glyc_glc__1,21.4580599354,-1.465999144
ssw__glc_glyc_glyc__1,10.4135634911,-0.580660179
ssw__glc_xyl_glc__1,21.0317647987,-1.242127184
ssw__glc_xyl_xyl__1,1.6483031763,-0.7752710380000001
ica__wt_glc__1,-0.3778369968,-0.7268877690000001
ica__wt_glc__2,0.7075134046,-0.769908319
ica__wt_glc__3,-0.1137080575,-0.5550889640000001
ica__wt_glc__4,1.0661589339,-0.70189007
ica__arg_sbt__1,8.7135177316,-0.9857155870000001
ica__arg_sbt__2,8.6153461281,-0.8052297820000001
ica__cytd_rib__1,4.5006418412,-0.643594239
ica__cytd_rib__2,5.0091395509,-0.6875447610000001
ica__gth__1,0.7258456213000001,-0.814034076
ica__gth__2,0.6118836467000001,-0.919774324
ica__leu_glcr__1,0.2840975926,-0.538158396
ica__leu_glcr__2,0.46658051,-0.539788284
ica__met_glc__1,1.003537536,-0.73392979
ica__met_glc__2,0.2319489529,-0.730469433
ica__no3_anaero__1,8.9789874882,-0.799681293
ica__no3_anaero__2,7.9797419449,-0.764805285
ica__phe_acgam__1,-0.057332774700000005,-0.558335586
ica__phe_acgam__2,0.0770936783,-0.491804536
ica__thm_gal__1,1.9381228518,-0.620650347
ica__thm_gal__2,1.9107565969,-0.6047507440000001
ica__tyr_glcn__1,0.13443759300000002,-0.603412708
ica__tyr_glcn__2,0.2921200476,-0.601450473
ica__ura_pyr__1,1.1896596906,-0.589455429
ica__ura_pyr__2,1.5957252821,-0.5449526920000001
ica__wt_glc__5,3.4164643451,-0.6705241160000001
ica__wt_glc__6,2.2770846667,-0.606799751
ica__bw_delpurR_cytd__1,0.6924675036,-0.719011072
ica__bw_delpurR_cytd__2,0.5355452234,-0.696804961
ica__ade_glc__1,0.5913031414000001,-0.670683031
ica__ade_glc__2,-0.4053488719,-0.7218945370000001
ytf__wt_glc__1,10.0471675131,-1.016246127
ytf__wt_glc__2,13.5544164218,-1.308233625
ytf__delyafC__1,23.0102775699,-1.716427353
ytf__delyafC__2,22.8624989298,-1.621011786
ytf__delyeiE__1,5.1857306147,-0.146112814
ytf__delyeiE__2,4.9293071323,-0.43263766000000003
ytf__delyiaJ__1,21.9786786181,-1.55639051
ytf__delyiaJ__2,15.416405823,-0.8717574610000001
ytf__delyieP__1,21.9822621352,-1.347170503
ytf__delyieP__2,20.0730785477,-1.305195932
ytf__wt_ph5__1,1.1219274538,-0.557043083
ytf__wt_ph5__2,1.8203987374000001,-0.5606580010000001
ytf__wt_ph8__1,1.8438388233,-0.5787427820000001
ytf__wt_ph8__2,1.5759097255999999,-0.39573632200000003
ytf__delybaO__1,23.8220548549,-1.65527256
ytf__delybaO__2,22.7295859022,-1.4105320030000001
ytf__delybaQ__1,0.8330108067,-0.606795733
ytf__delybaQ__2,0.7291374350000001,-0.583630595
ytf__delybiH__1,14.4813144283,-0.978089003
ytf__delybiH__2,19.779746075,-1.476111577
ytf__delydcI_ph5__1,0.8959688570000001,-0.604571167
ytf__delydcI_ph5__2,1.4114936631,-0.61283708
ytf__delydcI_ph8__1,1.4028279724,-0.49415536200000004
ytf__delydcI_ph8__2,1.3148141539,-0.629762844
ytf__delyddM__1,3.107626301,-0.522693497
ytf__delyddM__2,2.2189770363,-0.42543202100000005
ytf__delyheO__1,23.0566930346,-1.821853724
ytf__delyheO__2,24.2719577634,-1.82958307
fps__bw_glc__1,0.8163658499,-0.6606700440000001
fps__bw_glc__2,0.5376343131,-0.7722607140000001
fps__fps_thrA_ale1__1,1.5681495219000001,-0.567476288
fps__fps_thrA_ale1__2,2.051361947,-0.710008164
fps__fps_thrA_ale2__1,2.1500310142,-0.708427322
fps__fps_thrA_ale2__2,1.9390264849,-0.674129635
fps__fps_serB_ale1__1,1.3688702905,-0.747203834
fps__fps_serB_ale1__2,1.2309869008,-0.6559473680000001
fps__fps_serB_ale4__1,2.466004407,-1.184646649
fps__fps_serB_ale4__2,2.3142143244,-1.019253874
fps__fps_ptsI_ale1__1,2.1634687919,-0.9269502930000001
fps__fps_ptsI_ale1__2,2.7860862047,-0.8308143870000001
fps__fps_ptsI_ale3__1,2.7240970369,-0.8180644960000001
fps__fps_ptsI_ale3__2,2.4256469523,-0.8140812820000001
pal__lyx_ale2_f6__1,3.1348494338,-0.499433516
pal__lyx_ale2__1,2.5748476878,-0.5389567430000001
pal__lyx_ale2__2,3.305736324,-0.523578816
pal__lyx_ale4__1,1.9329805,-0.7789653710000001
pal__lyx_ale4__2,1.5788755443,-0.754669546
pal__5drib_ale10_f18__1,4.9241247018,-0.858436865
pal__5drib_ale10_f18__2,4.8673158075,-0.753607601
pal__5drib_ale10__1,3.4413727727,-0.6081119500000001
pal__arab_ale14_f9__1,1.847379287,-0.650729125
pal__arab_ale14_f9__2,1.5670788287000001,-0.579090658
pal__arab_ale14__1,0.5119201996,-0.56126696
pal__arab_ale14__2,0.8030772988,-0.632727778
pal__arab_ale16__1,1.2514222421,-0.664846897
pal__arab_ale16__2,2.6799264905999998,-0.686483075
pal__tartr_ale26_f10__1,2.7007875384,-0.703734273
pal__tartr_ale26_f10__2,3.1893610516,-0.660902781
pal__tartr_ale26__1,2.8911055499,-0.7898414690000001
pal__tartr_ale26__2,2.5228724014,-0.794304505
pal__tartr_ale28_f10__1,2.6824298667,-0.6169361680000001
pal__tartr_ale28_f10__2,3.3507780821,-0.6927632880000001
pal__tartr_ale28__1,3.0586912769,-0.7137339220000001
pal__tartr_ale28__2,2.9830935633,-0.652156995
efeU__delmenFentC_citr__1,8.5545574571,-1.164833993
efeU__delmenFentC_citr__2,13.2484882878,-1.284891394
efeU__delmenFentC__1,1.1515799452,-0.5161069770000001
efeU__delmenFentC__2,0.7519191643,-0.5080433480000001
efeU__menFentC_ale39__1,24.9020108643,-2.10984967
efeU__menFentC_ale39__2,25.4891588194,-2.096847789
efeU__menFentC_ale29__1,27.8900448574,-2.366996998
efeU__menFentC_ale29__2,26.9018511866,-2.395424304
efeU__menFentC_ale30__1,1.9694891223000002,-0.5423336
efeU__menFentC_ale30__2,2.9902011113,-0.41125174000000003
efeU__menFentCubiC_ale36__1,0.9520716288000001,-0.459053835
efeU__menFentCubiC_ale36__2,1.1209042936,-0.5276504510000001
efeU__menFentCubiC_ale37__1,0.8398960339,-0.42921199800000004
efeU__menFentCubiC_ale37__2,1.4105074417,-0.379678224
efeU__menFentCubiC_ale38__1,1.7578753843000001,-0.403674517
efeU__menFentCubiC_ale38__2,1.132906326,-0.37325750100000005
misc2__salc_glc__1,0.24529295780000002,-0.22932395800000002
misc2__salc_glc__2,0.6704957111000001,-0.033457264
misc2__dbcn_glc__1,1.5663458478,-0.7301900130000001
misc2__dbcn_glc__2,-0.2250240691,-0.809273511
misc2__tyr_glc__1,0.3506334658,-0.557564307
misc2__tyr_glc__2,0.5416257188,-0.55390057
misc2__arg_cytd__1,6.0207828529,-1.103463808
misc2__arg_cytd__2,2.0653524265,-0.7432087820000001
misc2__delyheO_pyr__1,5.9560484246000005,-0.7526202150000001
misc2__delyheO_pyr__2,2.2087972909,-0.41916110700000003
nquinone__delubiC__1,0.17128846590000002,-0.609506733
nquinone__delubiC__2,0.7506702543,-0.60441007
nquinone__ubiC_ale1__1,1.2457773818,-0.43235832
nquinone__ubiC_ale1__2,1.0150017024,-0.606702598
nquinone__ubiC_ale2__1,1.9565843741000002,-0.5499352390000001
nquinone__ubiC_ale2__2,1.6584042216000001,-0.502872402
nquinone__ubiC_ale3__1,-0.20020453500000002,-0.582336814
nquinone__ubiC_ale3__2,0.2102300504,-0.559977896
nquinone__ubiC_ale4__1,1.8402865023000001,-0.600151792
nquinone__ubiC_ale4__2,1.6087062997000001,-0.536388949
nquinone__delpdhR__1,0.4421594173,-0.8817682130000001
nquinone__delpdhR__2,0.1748511921,-0.867665945
quinone__glu_ale4__1,0.7743808323,-0.7937296570000001
quinone__glu_ale4__2,13.6520730738,-1.334528925
quinone__delmenF__1,1.4588413507,-0.626396132
quinone__delmenF__2,1.9905501091,-0.590486033
quinone__menF_ale5__1,22.7725983705,-1.5730570959999999
quinone__menF_ale5__2,23.1724947671,-1.5773257790000001
quinone__menF_ale6__1,23.9924674721,-2.032580734
quinone__menF_ale6__2,25.428271245,-2.029661312
quinone__menF_ale7__1,26.2784810745,-2.266448492
quinone__menF_ale7__2,26.0214170325,-2.358642473
quinone__menF_ale8__1,32.5010623494,-2.30937575
quinone__menF_ale8__2,19.830048149,-0.821020288
quinone__delmenFubiC__1,0.9942031881000001,-0.544667939
quinone__delmenFubiC__2,0.7696070653,-0.530756546
quinone__menFubiC_ale1__1,27.1663527003,-2.548110757
quinone__menFubiC_ale1__2,27.9897011652,-2.574525767
quinone__menFubiC_ale2__1,27.0972528908,-2.5041279210000003
quinone__menFubiC_ale2__2,26.8656792204,-2.445112978
quinone__menFubiC_ale3__1,1.2968988822,-0.505443239
quinone__menFubiC_ale3__2,1.7449878098,-0.5051048730000001
quinone__menFubiC_ale4__1,23.0523662383,-1.639778015
quinone__menFubiC_ale4__2,23.1933304983,-1.525707863
oxyR__wt_glc__1,3.1801582412,-0.8089780310000001
oxyR__wt_glc__2,1.4993454722,-0.6878140150000001
oxyR__wt_h2o2__1,2.7141232924,-0.770999387
oxyR__wt_h2o2__2,1.7381716247,-0.5165665970000001
oxyR__glu_ale4__1,5.0359340979,-0.49981868
oxyR__glu_ale4__2,9.4174378236,-1.053543247
oxyR__glu_ale4_h2o2__1,10.3198979969,-0.876172555
oxyR__glu_ale4_h2o2__2,10.2763969572,-1.004410894
oxyR__oxyR_ale17__1,11.0228316238,-0.9421467330000001
oxyR__oxyR_ale17__2,10.9820276743,-1.093086918
oxyR__oxyR_ale17_h2o2__1,11.3489286048,-0.979628476
oxyR__oxyR_ale17_h2o2__2,4.5706456286,-0.589808277
oxyR__oxyR_ale18__1,6.1286245022,-1.166562635
oxyR__oxyR_ale18__2,2.1112512687,-0.672576971
oxyR__oxyR_ale18_h2o2__1,10.777558176,-1.09189336
oxyR__oxyR_ale18_h2o2__2,11.4294468851,-1.139352826
oxyR__oxyR_ale19__1,4.2821208632,-1.045196496
oxyR__oxyR_ale19__2,5.7263911295,-0.7250733540000001
oxyR__oxyR_ale19_h2o2__1,-0.1595831193,-0.735836771
oxyR__oxyR_ale19_h2o2__2,1.055295075,-0.803938064
oxyR__oxyR_ale20__1,11.3658337802,-1.402755684
oxyR__oxyR_ale20__2,11.4313037015,-1.428067927
oxyR__oxyR_ale20_h2o2__1,9.7441371836,-1.098697508
oxyR__oxyR_ale20_h2o2__2,9.6430412587,-1.1274932340000001
svns_pgi__BmePgi24_15__1,1.405115195,-0.5360552860000001
svns_pgi__BmePgi24_15__2,0.7349319109,-0.536045576
svns_pgi__BmePgi24_26__1,1.9145179303000002,-0.524884001
svns_pgi__BmePgi24_26__2,1.1036661207,-0.48640995000000004
svns_pgi__BmePgi24_41__1,3.8063111584,-0.446965349
svns_pgi__BmePgi24_41__2,1.0118006488,-0.467055863
svns_pgi__BmePgi24_52__1,2.4420028834,-0.494457847
svns_pgi__BmePgi24_52__2,1.1572601531,-0.541468839
svns_pgi__PaePgi2_34__1,0.7996713517,-0.355877681
svns_pgi__PaePgi2_34__2,1.2377631781,-0.371652078
svns_pgi__PaePgi2_63__1,2.3122652535,-0.330622578
svns_pgi__PaePgi2_63__2,2.4151773606,-0.390185284
svns_pgi__PaePgi24_54__1,7.2265722927,-0.8311115560000001
svns_pgi__PaePgi24_54__2,8.0286226261,-0.8662979580000001
svns_pgi__PaePgi24_90__1,10.4985477057,-0.770292729
svns_pgi__PaePgi24_90__2,9.9482076148,-0.7893792930000001
abx_media__m9_ctrl__1,3.1662572955,-0.893828944
abx_media__m9_ctrl__2,2.6667289735,-0.8991160770000001
abx_media__rpmi_ctrl__1,17.1006008353,-1.5575180670000002
abx_media__rpmi_ctrl__2,17.0766200155,-1.58392193
abx_media__camhb_ctrl__1,2.4232657759,-1.179529736
abx_media__camhb_ctrl__2,1.9923780378,-1.261389653
abx_media__m9_mero__1,4.6046888500000005,-0.9119070650000001
abx_media__m9_mero__2,2.9948289121,-1.133278434
abx_media__rpmi_mero__1,14.7005122734,-1.653565839
abx_media__rpmi_mero__2,17.2332817365,-1.832894068
abx_media__camhb_mero__1,-0.5710135813,-1.464487794
abx_media__camhb_mero__2,-0.1347158522,-1.4166246660000001
abx_media__m9_trisulf__1,-1.013128005,-0.46760251500000005
abx_media__m9_trisulf__2,1.8010423899,-0.569228457
abx_media__rpmi_trisulf__1,0.8196377024,-0.7884398340000001
abx_media__rpmi_trisulf__2,1.1625002862,-0.754359556
abx_media__camhb_trisulf__1,-0.5554467848,-0.686895557
abx_media__camhb_trisulf__2,-0.4028382378,-0.741423825
abx_media__m9_cef__1,1.6250822632,-0.60199696
abx_media__m9_cef__2,5.7610484515,-0.801525192
abx_media__rpmi_cef__1,10.0103226509,-0.830792595
abx_media__rpmi_cef__2,10.305605207,-0.741680714
abx_media__camhb_cef__1,-0.4146266363,-1.081759613
abx_media__camhb_cef__2,-0.0949422753,-1.061934583
abx_media__m9_cipro__1,-0.3207263362,-0.775849203
abx_media__m9_cipro__2,0.8098959482,-0.853964598
abx_media__rpmi_cipro__1,5.8918160373,-1.010053522
abx_media__rpmi_cipro__2,2.9448840285999998,-0.9865308030000001
abx_media__camhb_cipro__1,-1.1937541061,-0.659868235
abx_media__camhb_cipro__2,-0.759013778,-0.729364565
hot_tale__42c_ale3_30c__1,0.3129132698,-0.31695025400000004
hot_tale__42c_ale3_30c__2,1.4279727919,-0.340003802
hot_tale__42c_ale3_37c__1,1.1063468437,-0.375398277
hot_tale__42c_ale3_37c__2,1.7677976435,-0.34373242200000004
hot_tale__42c_ale3_44c__1,3.1803353619,-0.629555328
hot_tale__42c_ale3_44c__2,3.4383500961,-0.7233255390000001
hot_tale__hot_ale3_mid_30c__1,0.5226219245,-0.41708877800000005
hot_tale__hot_ale3_mid_30c__2,1.8930011332,-0.416571966
hot_tale__hot_ale3_mid_37c__1,1.2015039426,-0.35677252800000003
hot_tale__hot_ale3_mid_37c__2,0.569676281,-0.5292693580000001
hot_tale__hot_ale3_mid_44c__1,10.1092518516,-1.1714352350000001
hot_tale__hot_ale3_mid_44c__2,9.4414614189,-1.201384863
hot_tale__hot_ale3_30c__1,2.4177800715,-0.6191741980000001
hot_tale__hot_ale3_30c__2,1.5754891547,-0.571577828
hot_tale__hot_ale3_37c__1,1.7300691972000002,-0.722721968
hot_tale__hot_ale3_37c__2,1.2003587092,-0.68571509
hot_tale__hot_ale3_44c__1,11.5729076084,-1.597203914
hot_tale__hot_ale3_44c__2,2.4334238727,-1.099440647
hot_tale__hot_ale4_30c__1,0.19825045400000002,-0.510796904
hot_tale__hot_ale4_30c__2,0.5630635501,-0.444346291
hot_tale__hot_ale4_37c__1,1.2082288542,-0.445443578
hot_tale__hot_ale4_37c__2,0.8852900743000001,-0.33888177
hot_tale__hot_ale4_44c__1,2.1361582753,-0.36460928
hot_tale__hot_ale4_44c__2,2.3583059187,-0.5246024060000001
hot_tale__hot_ale8_30c__1,1.9667869807,-0.6861498490000001
hot_tale__hot_ale8_30c__2,1.2258840063,-0.6402435630000001
hot_tale__hot_ale8_37c__1,1.6183703417,-0.5045901850000001
hot_tale__hot_ale8_37c__2,1.5744004896,-0.512467405
hot_tale__hot_ale8_44c__1,2.2818149963,-0.325212596
hot_tale__hot_ale8_44c__2,2.2614418812,-0.332838362
hot_tale__hot_ale9_mid_30c__1,0.8669987126,-0.6325393610000001
hot_tale__hot_ale9_mid_30c__2,0.543984828,-0.553225578
hot_tale__hot_ale9_30c__1,0.5041259176,-0.497033549
hot_tale__hot_ale9_30c__2,0.39162570560000004,-0.42973484100000003
hot_tale__hot_ale9_mid_37c__1,0.9644046341,-0.5066094210000001
hot_tale__hot_ale9_mid_37c__2,1.4311636704000001,-0.476166085
hot_tale__hot_ale9_37c__1,1.0615728322,-0.54083384
hot_tale__hot_ale9_37c__2,1.1034974124,-0.542365552
hot_tale__hot_ale9_mid_44c__1,1.1418353399,-0.446139218
hot_tale__hot_ale9_mid_44c__2,2.308265301,-0.6800252410000001
hot_tale__hot_ale9_44c__1,2.2236170249000002,-0.6060665230000001
hot_tale__hot_ale9_44c__2,2.37250983,-0.6258130630000001
hot_tale__hot_ale10_30c__1,0.716065763,-0.5646101130000001
hot_tale__hot_ale10_30c__2,0.9718285005,-0.5686878670000001
hot_tale__hot_ale10_37c__1,1.0780875501,-0.651898806
hot_tale__hot_ale10_37c__2,1.3246812897,-0.6178540090000001
hot_tale__hot_ale10_44c__1,8.00112303,-1.029492911
hot_tale__hot_ale10_44c__2,2.9872952866,-0.68996751
hot_tale__hot_ale16_30c__1,0.6233103072,-0.683328931
hot_tale__hot_ale16_30c__2,0.5220161641000001,-0.47066650200000004
hot_tale__hot_ale16_37c__1,1.1096256581,-0.720102758
hot_tale__hot_ale16_37c__2,1.6698320616,-0.757716979
hot_tale__hot_ale16_44c__1,2.8037280289,-0.613270037
hot_tale__hot_ale16_44c__2,2.5220908767,-0.634533915
pdhr_ale__pdhR-13_51__1,10.5179141742,-1.473940054
pdhr_ale__pdhR-13_51__2,12.0629560548,-1.567203776
pdhr_ale__pdhR-14_46__1,8.2375737725,-1.124824807
pdhr_ale__pdhR-14_46__2,9.4962747477,-1.181267665
pdhr_ale__pdhR-15_51__1,12.0872552215,-1.3757046910000001
pdhr_ale__pdhR-15_51__2,12.2378018683,-1.376913207
pdhr_ale__pdhR-16_49__1,13.4022670184,-1.441781878
pdhr_ale__pdhR-16_49__2,9.4232979403,-1.43565696
tcs__del_atoC_LiAcet__1,22.5182286682,-1.529352188
tcs__del_atoC_LiAcet__2,21.9070792107,-1.4608699120000002
tcs__del_atoC_LiCl__1,22.898192137,-1.573940725
tcs__del_atoC_LiCl__2,22.4313219788,-1.587397541
tcs__del_atoC_m9__1,22.7350603779,-1.610960337
tcs__del_atoC_m9__2,22.8534726299,-1.537168137
tcs__del_baeR_etoh__1,22.1401820501,-0.7947728310000001
tcs__del_baeR_etoh__2,21.4184699229,-0.711595816
tcs__del_baeR_lb__1,22.5658290044,-1.959879614
tcs__del_baeR_lb__2,22.204695424,-1.992148699
tcs__del_btsR_01xlb__1,3.2572916976,-0.9138769640000001
tcs__del_btsR_01xlb__2,2.6389787183999998,-0.8770422170000001
tcs__del_btsR_lb__1,27.720337377,-1.8100021380000002
tcs__del_btsR_lb__2,27.5795147614,-1.911786533
tcs__del_btsR_pyruvate__1,2.4436063385,-0.7551962090000001
tcs__del_btsR_pyruvate__2,2.1609277154,-0.8057040050000001
tcs__del_cpxR_etoh__1,25.8777834893,-1.272700713
tcs__del_cpxR_etoh__2,25.7813704033,-1.285143709
tcs__del_cpxR_lb__1,19.7157758895,-1.767592873
