,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.5268416499625097,2.0,0.0,0.3725333033,1.0,-0.3725333033,,,,,,,,
1,fur__wt_dpd,-0.05179935720000001,0.31034868783432756,2.0,2.0,-0.2712490189,3.0,0.1676503045,,,,,,,,
2,fur__wt_fe,0.6006638787,0.532460178317355,2.0,4.0,0.22415767590000002,5.0,0.9771700815000001,,,,,,,,
3,fur__delfur_dpd,-0.3240985477,0.12730151356906905,2.0,6.0,-0.2340827842,7.0,-0.41411431120000003,,,,,,,,
4,fur__delfur_fe2,0.5893695425000001,0.2353896967593762,2.0,8.0,0.7558151933,9.0,0.4229238917,,,,,,,,
5,acid__wt_ph5,0.5403863338,0.12034550984959344,2.0,10.0,0.45528920770000003,11.0,0.6254834599,,,,,,,,
6,acid__delgadx_ph5,0.6423315551000001,,1.0,12.0,0.6423315551000001,,,,,,,,,,
7,acid__delgadw_ph5,0.64257831555,0.45967691825069407,2.0,13.0,0.9676189816,14.0,0.3175376495,,,,,,,,
8,acid__delgade_ph5,0.2236341845,0.025337269810842607,2.0,15.0,0.2057180292,16.0,0.2415503398,,,,,,,,
9,oxidative__wt_pq,1.62834058135,0.12094888569232547,2.0,17.0,1.5428168041,18.0,1.7138643586,,,,,,,,
10,oxidative__deloxyr_pq,2.8182719888500003,0.15304445853058474,2.0,19.0,2.7100532144000002,20.0,2.9264907633,,,,,,,,
11,oxidative__delsoxr_pq,1.8831291666,0.4220987763674953,2.0,21.0,1.5846602595000001,22.0,2.1815980737,,,,,,,,
12,oxidative__delsoxs_pq,1.7270322329,0.34286327164502156,2.0,23.0,1.4845912884999999,24.0,1.9694731773,,,,,,,,
13,nac_ntrc__wt_csn,1.5743227473,0.2708322688952929,2.0,25.0,1.7658300812,26.0,1.3828154134,,,,,,,,
14,nac_ntrc__wt_cytd,0.30370019295,0.2605938434656121,2.0,27.0,0.11943251910000001,28.0,0.48796786680000004,,,,,,,,
15,nac_ntrc__wt_gln,1.974625647,0.17830845178493196,2.0,29.0,1.8485425316000001,30.0,2.1007087624,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.67307600715,0.536477657608436,2.0,31.0,2.0524229968,32.0,1.2937290175,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.9286853087,0.06864804070828713,2.0,33.0,0.9772268038,34.0,0.8801438136,,,,,,,,
18,nac_ntrc__bw_delnac_gln,1.8084282448,0.45736232646124253,2.0,35.0,1.4850242423,36.0,2.1318322473,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.5278459221,0.6055284377014626,2.0,37.0,0.0996726576,38.0,0.9560191866000001,,,,,,,,
20,misc__wt_no_te,0.44671950755,0.29252561416948153,2.0,39.0,0.653566353,40.0,0.23987266210000002,,,,,,,,
21,misc__bw_delcbl,0.155785315,0.22860132429893212,2.0,41.0,-0.0058602316,42.0,0.3174308616,,,,,,,,
22,misc__bw_delfabr,-0.10017358415,0.04305302220255269,2.0,43.0,-0.1306166681,44.0,-0.0697305002,,,,,,,,
