,-0.34038863710119177,-0.2836571975843265,-0.22692575806746124,-0.17019431855059597,-0.1134628790337307,-0.056731439516865434,-1.6653345369377348e-16,0.0567314395168651,0.11346287903373037,0.17019431855059558,0.2269257580674609,0.2836571975843262,0.34038863710119144,0.39712007661805665,0.453851516134922,0.5105829556517874,0.5673143951686526,0.6240458346855178,0.680777274202383,0.7375087137192484
thresh,-0.36875435685962443,0.36875435685962443,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,51,4100,59,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['intG'],[]
