,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.700743415417188e-17,1.2944662221351417,3.0,0.0,-1.4820570554999999,6.0,0.9091741891,12.0,0.5728828664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.08652652073333333,1.239926290494131,3.0,1.0,-0.9617430167000001,7.0,1.4552117252,13.0,-0.23388914630000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.2532999879,0.5431312590240025,3.0,2.0,-1.4093651639,8.0,-1.7013133201000001,14.0,-0.6492214797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.7994378160000001,0.5683078811675238,3.0,3.0,-1.3561514013,9.0,-0.8219569708000001,15.0,-0.22020507590000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.7655543464000001,0.8992609845387514,3.0,4.0,-0.6003399628,10.0,-1.7359669639000002,16.0,0.0396438875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.7337744054666667,0.285900120282156,3.0,5.0,-0.4871132267,11.0,-1.0471249305,17.0,-0.6670850592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.599776412,1.3063640957451104,2.0,18.0,-0.6760375012000001,71.0,-2.5235153228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,2.9379542238000003,1.250694499243203,3.0,19.0,4.3759026013,70.0,2.1029409116,205.0,2.3350191585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.31515484409999994,1.3292846331274737,8.0,20.0,1.0732841827,32.0,-2.1882460991,55.0,0.6186644364,67.0,0.07384664910000001,126.0,0.6044112152000001,147.0,0.0579746894,203.0,-0.22856896940000002,210.0,-2.5326048571,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-1.1465622406666667,0.8206976676059271,3.0,21.0,-1.7879132762,34.0,-1.4300773373,61.0,-0.22169610850000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
