,-0.12458176455999997,-0.09343632341999998,-0.06229088227999999,-0.031145441139999994,0.0,0.031145441140000008,0.06229088227999999,0.09343632341999997,0.12458176455999997,0.15572720569999998,0.18687264684,0.21801808797999994,0.24916352911999995,0.28030897025999996,0.3114544113999999,0.3425998525399999,0.3737452936799999,0.4048907348199999,0.43603617595999994,0.4671816170999999
thresh,-0.07786360284999999,0.07786360284999999,4,,,,,,,,,,,,,,,,,
unreg,0,0,1,169,3532,170,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Fnr,0,0,0,19,179,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NarL,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and NarL,1,1,0,10,65,13,5,2,1,0,0,1,1,0,0,1,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],['ychS' 'yhfL'],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr_genes,[],[],[],"['ackA' 'gltB' 'nrdD' 'cheZ' 'ndh' 'feoB' 'ybdZ' 'cheY' 'gltD' 'feoC'
 'ssuB' 'cheB' 'yecR' 'pdhR' 'nrdG' 'scpB' 'acrE' 'ysgA' 'uraA']","['cyoE' 'upp' 'puuP' 'pitA' 'hyfA' 'sdhB' 'xdhB' 'pstC' 'fumA' 'gadX'
 'katG' 'sdhC' 'rplB' 'cyoD' 'gltF' 'xdhA' 'cydA' 'cheR' 'uxaC' 'rpsJ'
 'caiC' 'hyfG' 'aroP' 'rpsS' 'rplV' 'focB' 'rpsI' 'ssuC' 'caiB' 'rpsC'
 'soxR' 'gcvH' 'dppA' 'rpsQ' 'rplM' 'cyoC' 'rplC' 'pepT' 'tdcA' 'nfeR'
 'hyfI' 'fumC' 'sucA' 'pstS' 'gcvT' 'dppB' 'rplP' 'glpQ' 'ravA' 'mltA'
 'rplD' 'rplW' 'msrB' 'cyoB' 'hmp' 'gapC' 'scpA' 'dppC' 'moaA' 'ybdN'
 'fhlA' 'hypC' 'argK' 'malP' 'ung' 'ydeJ' 'caiT' 'pykA' 'sdhA' 'glnD'
 'garK' 'fepE' 'garL' 'caiA' 'viaA' 'fnr' 'aceE' 'ygbA' 'malQ' 'tpx'
 'amtB' 'ccp' 'pstB' 'sucB' 'grcA' 'hyfD' 'tdcD' 'acrF' 'rimM' 'purN'
 'yeiL' 'sdhD' 'aspC' 'gdhA' 'caiE' 'tdcE' 'hypB' 'entF' 'ynfK' 'puuA'
 'glnK' 'garR' 'gadA' 'uxaA' 'fes' 'trmD' 'rplT' 'moaB' 'rpsP' 'aer'
 'yibN' 'dppF' 'yffS' 'ssuE' 'sodA' 'acnA' 'arcA' 'fixA' 'hyfB' 'aceF'
 'pstA' 'hemA' 'ansB' 'dppD' 'rpmC' 'gnd' 'gcvP' 'dcuC' 'hyfR' 'tdcC'
 'glpB' 'hypD' 'phoU' 'ychO' 'hyfC' 'garP' 'tdcG' 'cadC' 'cydB' 'feoA'
 'sucD' 'garD' 'sucC' 'glpA' 'pdeF' 'prfA' 'tap' 'tar' 'rplS' 'yfcZ'
 'fixB' 'bcsB' 'nac' 'glpT' 'moaC' 'caiD' 'bcsZ' 'ydfO' 'soxS' 'cyoA'
 'hyfF' 'zwf' 'hlyE' 'thrA' 'ycaC' 'ssuA' 'ssuD' 'lpd' 'purM' 'moaE'
 'xdhC' 'scpC' 'moaD' 'glpC' 'prmC' 'gadW' 'ompX' 'hyfH' 'hyfE']","['aldA' 'hypE' 'tdcB' 'iraM' 'fixC' 'hyfJ' 'emrY' 'ymjE' 'tdcF' 'ortT'
 'narX' 'emrK' 'ydfZ' 'narL' 'iraD']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NarL_genes,[],[],[],[],"['hyaB' 'hyaF' 'hyaC' 'hybA' 'hyaD' 'hyaA' 'torC' 'torD' 'ydeP' 'hybG'
 'hybO' 'yoaG' 'hyaE']",['yeaR' 'hybD' 'hybF' 'torA' 'ogt' 'hybE' 'hybC' 'hybB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fnr and NarL_genes,['napD'],['napF'],[],['ynfE' 'ompW' 'adhE' 'ubiC' 'ccmD' 'frdA' 'napA' 'ydhY' 'ynfF' 'cydC'],"['frdB' 'cydD' 'dmsA' 'fdhF' 'ydhV' 'dcuS' 'caiF' 'nuoB' 'nikC' 'dcuA'
 'citC' 'nuoJ' 'citD' 'ydhX' 'ccmB' 'ydhU' 'nuoA' 'nikR' 'nuoL' 'nuoH'
 'nikA' 'focA' 'nuoM' 'napG' 'citG' 'nikB' 'dcuR' 'nuoC' 'nuoG' 'ynfG'
 'nuoK' 'aspA' 'poxB' 'ccmA' 'norV' 'dpiB' 'nuoI' 'nuoE' 'nuoF' 'ydhT'
 'nuoN' 'nikD' 'moeA' 'napC' 'moeB' 'ccmC' 'hcp' 'citE' 'ydhW' 'dmsD'
 'citF' 'frdC' 'nikE' 'citX' 'dmsB' 'nrfE' 'frdD' 'nirB' 'norW' 'dpiA'
 'pflB' 'ynfH' 'napH' 'fumB' 'hcr']","['ccmE' 'ccmH' 'nrfB' 'ytfE' 'ccmF' 'ubiA' 'dcuB' 'nirD' 'ccmG' 'nrfF'
 'dmsC' 'nrfA' 'nrfG']",['nrfC' 'napB' 'cysG' 'nrfD' 'fdnI'],['fdnG' 'fdnH'],['nirC'],[],[],['narK'],['narG'],[],[],['narH'],['narJ' 'narI'],[],[],[]
