,A,Fnr,NarL
abx_media__camhb_trisulf__1,-0.6645784586,-0.686895557,-2.2186303355
abx_media__camhb_trisulf__2,-0.9009871454,-0.741423825,-2.2708530125
abx_media__m9_cef__1,-0.8843988422,-0.60199696,-1.5982843585
abx_media__m9_cef__2,-0.3032143145,-0.801525192,-1.5207189815
abx_media__rpmi_cef__1,4.2551372106,-0.830792595,-2.0186258885
abx_media__rpmi_cef__2,3.45816151,-0.741680714,-1.8782758075000001
abx_media__camhb_cef__1,-1.4713592960000001,-1.081759613,-2.2702762055
abx_media__camhb_cef__2,-1.2936375471,-1.061934583,-2.4516748775
abx_media__m9_cipro__1,-0.17539459100000002,-0.775849203,-1.3917499185
abx_media__m9_cipro__2,-0.0435568571,-0.853964598,-1.6073914875000002
abx_media__rpmi_cipro__1,8.7868869977,-1.010053522,-1.6759964105
abx_media__rpmi_cipro__2,5.6371873463,-0.9865308030000001,-1.9203096015
abx_media__camhb_cipro__1,-0.5225551485000001,-0.659868235,-2.2605209705
abx_media__camhb_cipro__2,-0.6036965585,-0.729364565,-2.1954210295
hot_tale__42c_ale3_30c__1,-1.0555720182,-0.31695025400000004,-0.6455651495
hot_tale__42c_ale3_30c__2,-0.9960897198,-0.340003802,-0.6768525995
hot_tale__42c_ale3_37c__1,-1.5156307843999999,-0.375398277,-0.5762783755
hot_tale__42c_ale3_37c__2,-1.1538769258000001,-0.34373242200000004,-0.6036873375
hot_tale__42c_ale3_44c__1,2.0862642825,-0.629555328,0.39378304550000004
hot_tale__42c_ale3_44c__2,3.0841168876,-0.7233255390000001,0.4017930665
hot_tale__hot_ale3_mid_30c__1,-0.4955491174,-0.41708877800000005,-0.5350687825
hot_tale__hot_ale3_mid_30c__2,-0.3670565415,-0.416571966,-0.4399935325
hot_tale__hot_ale3_mid_37c__1,-0.6643311386,-0.35677252800000003,-0.7768702585
hot_tale__hot_ale3_mid_37c__2,-0.6092109212,-0.5292693580000001,-0.7295481665
hot_tale__hot_ale3_mid_44c__1,5.7587891398,-1.1714352350000001,-1.3677582405
hot_tale__hot_ale3_mid_44c__2,6.2434198918,-1.201384863,-0.6799400215
hot_tale__hot_ale3_30c__1,-1.2487320562,-0.6191741980000001,-0.7456317545000001
hot_tale__hot_ale3_30c__2,-0.4052602441,-0.571577828,-0.6637240275
hot_tale__hot_ale3_37c__1,-0.8862500709000001,-0.722721968,-0.8143446075
hot_tale__hot_ale3_37c__2,-0.3856600117,-0.68571509,-0.7327369645
hot_tale__hot_ale3_44c__1,2.8480217416,-1.597203914,-0.8433266235
hot_tale__hot_ale3_44c__2,0.7230384112,-1.099440647,-0.7923595355
hot_tale__hot_ale4_30c__1,-1.347112214,-0.510796904,-0.7568600765
hot_tale__hot_ale4_30c__2,-0.4691738103,-0.444346291,-0.6745658195
hot_tale__hot_ale4_37c__1,-0.1775525178,-0.445443578,-0.4799404205
hot_tale__hot_ale4_37c__2,-0.4402025766,-0.33888177,-0.4385081025
hot_tale__hot_ale4_44c__1,1.2245223908,-0.36460928,-0.08856976650000001
hot_tale__hot_ale4_44c__2,1.4693521140999999,-0.5246024060000001,-0.12219313550000001
hot_tale__hot_ale8_30c__1,-0.47062162560000004,-0.6861498490000001,-0.47335504850000004
hot_tale__hot_ale8_30c__2,-0.8362481481,-0.6402435630000001,-0.41035295650000003
hot_tale__hot_ale8_37c__1,-0.9490119818,-0.5045901850000001,-0.3083690125
hot_tale__hot_ale8_37c__2,-0.7947256872,-0.512467405,-0.31723146550000003
hot_tale__hot_ale8_44c__1,2.4332647412,-0.325212596,0.4310402935
hot_tale__hot_ale8_44c__2,2.0581454585,-0.332838362,0.2820975975
hot_tale__hot_ale9_mid_30c__1,-0.19029413920000002,-0.6325393610000001,-0.3300921685
hot_tale__hot_ale9_mid_30c__2,-0.5593009640000001,-0.553225578,-0.24252976950000002
hot_tale__hot_ale9_30c__1,-1.2146523012000001,-0.497033549,-0.8644760725
hot_tale__hot_ale9_30c__2,-0.7743275070000001,-0.42973484100000003,-0.7912126085000001
hot_tale__hot_ale9_mid_37c__1,-0.2388442416,-0.5066094210000001,-0.4892257485
hot_tale__hot_ale9_mid_37c__2,-0.4866679332,-0.476166085,-0.4169995815
hot_tale__hot_ale9_37c__1,-1.1724974366,-0.54083384,-0.6802163475
hot_tale__hot_ale9_37c__2,-0.8121162230000001,-0.542365552,-0.6042122615000001
hot_tale__hot_ale9_mid_44c__1,0.6449652511,-0.446139218,-0.2540971175
hot_tale__hot_ale9_mid_44c__2,1.3436763666,-0.6800252410000001,0.1077505785
hot_tale__hot_ale9_44c__1,0.5172300253000001,-0.6060665230000001,-0.20135758250000002
hot_tale__hot_ale9_44c__2,0.8007056083,-0.6258130630000001,-0.2117078195
hot_tale__hot_ale10_30c__1,-0.6118749944,-0.5646101130000001,-0.8579470845
hot_tale__hot_ale10_30c__2,-0.3157620356,-0.5686878670000001,-0.8320020885
hot_tale__hot_ale10_37c__1,-1.2430848282,-0.651898806,-0.9100796795
hot_tale__hot_ale10_37c__2,-0.490502176,-0.6178540090000001,-0.8913156855000001
hot_tale__hot_ale10_44c__1,2.2950307565,-1.029492911,-0.5701095055000001
hot_tale__hot_ale10_44c__2,1.6858002152,-0.68996751,-0.5118017245
hot_tale__hot_ale16_30c__1,-1.2873626202000001,-0.683328931,-0.6838693685
hot_tale__hot_ale16_30c__2,-0.7787645301,-0.47066650200000004,-0.5485812645
hot_tale__hot_ale16_37c__1,-1.0075058319,-0.720102758,-1.0055411605
hot_tale__hot_ale16_37c__2,-0.8596100251000001,-0.757716979,-0.9989605035
hot_tale__hot_ale16_44c__1,1.1464791028,-0.613270037,-0.7385856815
hot_tale__hot_ale16_44c__2,0.5547925598,-0.634533915,-0.4397113315
pdhr_ale__pdhR-13_51__1,4.2382972674,-1.473940054,-0.8010420485
pdhr_ale__pdhR-13_51__2,5.8553448623,-1.567203776,-0.7811465095
pdhr_ale__pdhR-14_46__1,4.959867159,-1.124824807,-0.3802087295
pdhr_ale__pdhR-14_46__2,3.9443563047,-1.181267665,-0.3273251775
pdhr_ale__pdhR-15_51__1,4.5119063269,-1.3757046910000001,-0.9761005145
pdhr_ale__pdhR-15_51__2,4.8504532361,-1.376913207,-0.7803540805
pdhr_ale__pdhR-16_49__1,6.3257875789,-1.441781878,-0.5638357965
pdhr_ale__pdhR-16_49__2,6.9334467165,-1.43565696,-0.5128694395
tcs__del_atoC_LiAcet__1,8.1592081604,-1.529352188,-0.5654890545
tcs__del_atoC_LiAcet__2,8.7457603818,-1.4608699120000002,-0.4132689665
tcs__del_atoC_LiCl__1,8.0759945332,-1.573940725,-0.3804213775
tcs__del_atoC_LiCl__2,8.587179007,-1.587397541,-0.1910178925
tcs__del_atoC_m9__1,7.1854676506,-1.610960337,-0.4846049565
tcs__del_atoC_m9__2,7.4700523601,-1.537168137,-0.4006434665
tcs__del_baeR_etoh__1,6.2153812931,-0.7947728310000001,-1.4537137615
tcs__del_baeR_etoh__2,6.6536694055000005,-0.711595816,-1.1451116345
tcs__del_baeR_lb__1,9.6601773961,-1.959879614,-0.3820145015
tcs__del_baeR_lb__2,9.5094700361,-1.992148699,-0.3027732245
tcs__del_btsR_01xlb__1,0.6704373652000001,-0.9138769640000001,-1.5646758445
tcs__del_btsR_01xlb__2,0.0261016355,-0.8770422170000001,-1.6569003935
tcs__del_btsR_lb__1,17.0548507686,-1.8100021380000002,0.2682209975
tcs__del_btsR_lb__2,17.0905361768,-1.911786533,0.5264552055
tcs__del_btsR_pyruvate__1,0.2752731698,-0.7551962090000001,-1.4637153035
tcs__del_btsR_pyruvate__2,0.5401839025,-0.8057040050000001,-1.4390991645
tcs__del_cpxR_etoh__1,8.6496942703,-1.272700713,-1.1978485065
tcs__del_cpxR_etoh__2,7.8905330548,-1.285143709,-1.0672774624999999
tcs__del_cpxR_lb__1,9.4045622059,-1.767592873,-0.5703100065
tcs__del_cpxR_lb__2,9.6070069489,-1.663140319,-0.2487453895
tcs__del_cusR_CuSO4__1,5.6708828177,-1.092642111,-0.3636793205
tcs__del_cusR_CuSO4__2,6.0845949953,-1.03221939,-0.1807132055
tcs__del_cusR_lb__1,9.7254335692,-1.824259277,-0.4904922565
tcs__del_cusR_lb__2,9.5038578532,-1.824737212,-0.5804042375
tcs__del_kdpE_01-kcl__1,0.2923248732,-0.49775268800000005,-0.46113588050000004
tcs__del_kdpE_01-kcl__2,0.7428951099000001,-0.48845080900000004,-0.4103342555
tcs__del_kdpE_115-kcl__1,-0.5056921887,-0.629519641,-0.6257547715
tcs__del_kdpE_115-kcl__2,-0.6207035648,-0.510347726,-0.4813081515
tcs__del_phoB_m9__1,-0.6304771413,-1.330013863,-0.5446831015
tcs__del_phoB_m9__2,-0.33273094940000003,-1.340629176,-0.5484098885
tcs__del_phoB_m9p__1,5.857006459,-2.154292839,-2.4385274455
tcs__del_phoB_m9p__2,6.1106867836,-2.186921256,-2.4518684995
tcs__del_rcsB_etoh__1,0.4999630655,-0.363607589,-1.5638156054999999
tcs__del_rcsB_etoh__2,-0.0242023725,-0.26936122900000004,-1.6198489715000002
tcs__del_rcsB_lb__1,4.5704629561,-1.5861596310000001,-0.4140866385
tcs__del_rcsB_lb__2,5.0023278766,-1.554112041,-0.3156676095
tcs__del_zraR_lb__1,7.2901685765,-0.982470728,-1.1970788515
tcs__del_zraR_lb__2,7.3205685083,-0.9951957260000001,-1.2487042325
tcs__del_zraR_zncl2__1,3.4799651446,-1.358499992,-0.4872285585
tcs__del_zraR_zncl2__2,3.5232178739,-1.388633639,-0.43775212750000003
tcs__wt_01-kcl__1,1.2427019824,-0.989835321,-0.1159621485
tcs__wt_01-kcl__2,1.6163636878,-1.046526627,-0.3606601305
tcs__wt_01xlb__1,0.7391810352,-0.627626621,-1.2507584405
tcs__wt_01xlb__2,0.3078131504,-0.594704153,-1.3054678685
tcs__wt_115-kcl__1,-0.25220077890000003,-0.6038745640000001,-0.6241446925
tcs__wt_115-kcl__2,-0.550723111,-0.619591071,-0.7729185295000001
tcs__wt_CuSO4__1,0.9727707276,-0.9148683420000001,-1.0277409525
tcs__wt_CuSO4__2,0.7206956950000001,-0.9852227830000001,-0.8030274405000001
tcs__wt_etoh__1,3.5368844057,-0.49219957300000006,-0.7731925865
tcs__wt_etoh__2,3.4500356208,-0.5109897880000001,-0.6362122115000001
tcs__wt_lb__1,7.5232711225,-1.3424401160000001,-0.5131804205
tcs__wt_lb__2,7.5453227631,-1.381257632,-0.4637121335
tcs__wt_LiAcet__1,4.3528879446,-1.647171522,-0.3308512255
tcs__wt_LiAcet__2,4.2883908114,-1.672436319,-0.5648129185
tcs__wt_LiCl__1,3.2201343088,-1.592588379,-0.4023529275
tcs__wt_LiCl__2,2.9885444356,-1.618416323,-0.6673889215000001
tcs__wt_m9p__1,5.8297463434,-1.822635071,-1.9433092615
tcs__wt_m9p__2,6.1294837836,-1.744095974,-1.9217833885000002
tcs__wt_pyr__1,0.8733498305,-0.5684677490000001,-1.2674985455
tcs__wt_pyr__2,0.7302374391,-0.546228793,-1.2846637914999999
tcs__wt_zncl2__1,3.809104198,-1.034137505,-0.8197582785
tcs__wt_zncl2__2,4.1391901784,-1.030251514,-0.9198018515
ros_tale__1_112_0pq__1,-0.9928753033000001,-0.004000038,-2.2131058125
ros_tale__1_112_0pq__2,0.3655648151,-0.298286875,-2.1104281645
ros_tale__1_112_250pq__1,3.9138140357999998,-0.390843082,-1.5516010224999999
ros_tale__1_112_250pq__2,0.8477744007,-0.357732802,-1.6620210775
ros_tale__1_112_750pq__1,3.1792106425,-0.113309328,-1.6107359365
ros_tale__1_112_750pq__2,2.785587206,-0.344769418,-1.8849882574999999
ros_tale__1_112_750pq__3,4.6329790767,-0.24647739000000002,-2.1288456345
ros_tale__3_76_0pq__1,1.882640845,0.529609298,-0.8554140595
ros_tale__3_76_0pq__2,1.490899529,0.48756842800000005,-1.0307259295
ros_tale__3_76_0pq__3,1.6629236054,0.392257358,-1.0543742515
ros_tale__3_76_0pq__4,1.261139895,0.350241148,-0.9881753885000001
ros_tale__3_76_250pq__1,0.45026476600000004,0.9029290280000001,-2.0783476535
ros_tale__3_76_250pq__2,6.517376808,0.609610548,-2.0746081035
ros_tale__3_76_750pq__1,7.4667677903000005,0.641891428,-2.1275063915
ros_tale__3_76_750pq__2,7.2063670527,0.6362542680000001,-2.3579970185
ros_tale__7_103_0pq__1,1.7275760257,-0.069928169,-1.8370052495
ros_tale__7_103_0pq__2,1.4160044732000001,-0.356938888,-1.7173618165
ros_tale__7_103_0pq__3,1.4101104545,-0.20300362200000002,-1.7870395075
ros_tale__7_103_0pq__4,1.5131743314000001,-0.56719329,-1.6567116115
ros_tale__7_103_250pq__1,2.2957837261,0.176819585,-2.4111822805
ros_tale__7_103_250pq__2,1.5471458777,-0.014051734000000001,-2.2699596575
ros_tale__7_103_750pq__1,2.0273831206,0.16454690600000002,-2.3179693285000003
ros_tale__7_103_750pq__2,2.2907830213,0.04942089,-2.0950462525
ros_tale__9_77_0pq__1,-0.0337664969,1.140941988,-2.3321637485
ros_tale__9_77_0pq__2,-0.1548765705,1.045733608,-2.4009682345
ros_tale__9_77_250pq__1,-0.6085167331,1.687118618,-2.9070275735
ros_tale__9_77_250pq__2,-0.1274571813,1.924601218,-2.7011237665000003
ros_tale__9_77_750pq__1,-0.4666271557,1.2535135880000001,-2.5270212165
ros_tale__9_77_750pq__2,-1.1153739374,1.4200948580000001,-2.6169661445
ros_tale__11_83_0pq__1,1.5013268473,-0.029437925,-1.7465379135
ros_tale__11_83_0pq__2,1.591188311,0.023303834000000002,-1.6270249325
ros_tale__11_83_250pq__1,1.4517081762,-0.12311351100000001,-1.8696774365
ros_tale__11_83_250pq__2,1.6961205124,-0.25887170600000003,-1.8244539364999999
ros_tale__11_83_750pq__1,2.1778784145,-0.12083388,-1.8934433285
ros_tale__11_83_750pq__2,2.6784120009,-0.140030082,-1.7726852085
ros_tale__13_87_0pq__1,1.8515114377000002,-0.746910359,-2.2244668655
ros_tale__13_87_0pq__2,2.6480538016,-0.46070500500000006,-2.3924394715
ros_tale__13_87_250pq__1,4.8731344959000005,-0.561469801,-2.1940850795
ros_tale__13_87_250pq__2,5.7190500762,-0.629128047,-1.8264850235
ros_tale__13_87_750pq__1,4.7243178435,-0.506875812,-1.7433209995
ros_tale__13_87_750pq__2,4.2497417454,-0.46959708200000005,-2.1714816835
ros_tale__14_27_0pq__1,0.7051614053,-0.021811511000000002,-2.0453695115
ros_tale__14_27_0pq__2,1.7478085622,0.12091694500000001,-2.2734699154999998
ros_tale__14_27_250pq__1,7.4195312111,0.583430698,-1.5536719335
ros_tale__14_27_250pq__2,3.203103366,0.684444928,-1.5475424205000001
ros_tale__14_27_750pq__1,2.5087309725,2.044364118,-0.7174491485000001
ros_tale__14_27_750pq__2,3.1798512599,2.007240748,-0.9698444615
ros_tale__16_28_250pq__1,-1.3938843524,-0.44488061100000004,-0.7243672665
ros_tale__16_28_250pq__2,-1.3554489915,-0.566406158,-0.6857966615000001
ros_tale__16_32_0pq__1,0.026761013,-0.623195319,-1.4324124755
ros_tale__16_32_0pq__2,0.6830984866,-0.482923786,-1.6830125695
ros_tale__16_32_0pq__3,-0.6500203459,-0.717700459,-0.8161099875000001
ros_tale__16_32_0pq__4,-0.4666551715,-0.64186743,-0.8836127895
ros_tale__16_32_250pq__1,0.1748780266,-0.679187866,-1.1952573895
ros_tale__16_32_250pq__2,0.22225956830000002,-0.6098498250000001,-1.0507179025
ros_tale__16_32_750pq__1,-0.6865423425,-0.366249486,-2.5402709905
ros_tale__16_32_750pq__2,-1.2809892066,-0.163033003,-1.7915617565000002
ros_tale__17_104_0pq__1,4.3675719845,-1.778704773,-1.7995051444999999
ros_tale__17_104_0pq__2,3.6004163670000002,-1.87458859,-1.6596569795
ros_tale__17_104_250pq__1,1.4803756959,-0.870340709,-2.1305453955
ros_tale__17_104_250pq__2,2.8184508935,-0.9554763430000001,-1.6237211205
ros_tale__17_104_250pq__3,2.5155059453,-1.000417803,-1.5711120175
ros_tale__17_104_250pq__4,1.9282798939,-0.683897696,-1.3911057425
ros_tale__17_104_750pq__1,2.7807641735,-0.948053416,-2.0511425955
ros_tale__17_104_750pq__2,2.926567672,-0.945781996,-2.0115204375
ros_tale__18_24_250pq__1,-1.2178229786,-0.6740969290000001,0.0029001995
ros_tale__18_24_250pq__2,-1.1993843690000001,-0.770029595,-0.2337367725
ros_tale__18_36_0pq__1,0.029517550400000002,-1.033200047,-1.7621037474999999
ros_tale__18_36_0pq__2,0.7692663209,-1.203083779,-1.6079884075000002
ros_tale__18_36_0pq__3,-0.7137058079,-1.047631244,-1.2436705785
ros_tale__18_36_0pq__4,-0.8245613505,-0.9799620080000001,-0.7916602025
ros_tale__18_36_250pq__1,-0.8792979507,-0.89488495,-0.8817618315
ros_tale__18_36_250pq__2,-0.6248020368,-0.9689770120000001,-1.0448200935
ros_tale__18_36_750pq__1,-0.2956848324,-0.641609003,-1.2761237975
ros_tale__18_36_750pq__2,-0.0095004265,-0.582725383,-1.2702009665
ros_tale__19_91_0pq__1,2.2498002172,-1.900315751,-0.8314362335000001
ros_tale__19_91_0pq__2,1.7056995015,-1.906916504,-0.9146237705
ros_tale__19_91_250pq__1,12.4442414671,-1.496060902,-0.4885653425
ros_tale__19_91_250pq__2,8.2948760862,-1.77884102,-0.7313105465
ros_tale__19_91_750pq__1,1.7821679306,-1.362481013,-1.2248396305
ros_tale__19_91_750pq__2,12.00338838,-1.310339443,-1.2484746125
ros_tale__19_91_750pq__3,2.4310408726,-0.630128715,-1.1090555945
ros_tale__19_91_750pq__4,11.4390148958,-0.791538139,-0.9898636015000001
ros_tale__21_97_0pq__1,1.3521312958,0.808790208,-2.1821245595
ros_tale__21_97_0pq__2,3.5151918126,-0.15626136300000001,-1.8952417805000001
ros_tale__21_97_250pq__1,5.0348314425,0.052103735000000005,-2.3755801425
ros_tale__21_97_250pq__2,8.8298395135,-0.18145813,-2.0647630665
ros_tale__21_97_750pq__1,1.0872766985,0.812325618,-2.5820372785
ros_tale__21_97_750pq__2,4.9206299378,0.179824972,-2.2520674645
ros_tale__25_111_0pq__1,0.8079124175,-0.8299582590000001,-2.4249442675
ros_tale__25_111_0pq__2,6.8129179445,-0.8454112730000001,-1.6811806305
ros_tale__25_111_250pq__1,0.3542298137,-0.647607354,-2.4917287645
ros_tale__25_111_250pq__2,7.8352491514,-0.612683498,-2.3300522655
ros_tale__25_111_750pq__1,5.7263973122,-0.618440988,-1.8987000375
ros_tale__25_111_750pq__2,4.1566528217,-0.6966102150000001,-1.5359188824999999
ros_tale__29_119_0pq__1,13.4956059186,-0.240071578,-1.8181148945
ros_tale__29_119_0pq__2,10.8686582831,-0.594975123,-2.0019324365
ros_tale__29_119_250pq__1,8.8517392246,-0.596275301,-2.3994855025
ros_tale__29_119_250pq__2,9.3696403302,-0.163952428,-3.0048782075
ros_tale__29_119_750pq__1,11.3200632268,-0.109945651,-2.1174233595
ros_tale__29_119_750pq__2,8.6914801364,-0.35768003600000003,-2.5786150995
ros_tale__ALE4_0pq__1,-0.8906197355000001,-0.654336129,-0.7388326665
ros_tale__ALE4_0pq__2,-0.4659241215,-0.677531934,-0.6087178795
ros_tale__ALE4_250pq__1,0.2026416503,-0.275686384,0.7133759505
ros_tale__ALE4_250pq__2,0.1458368251,-0.23889179400000002,0.7126471465
pcoli__atASMT_325G__1,0.7874076564,-0.460226424,-0.5945350325000001
pcoli__atASMT_325G__2,0.4558450056,-0.44076187600000005,-0.6742076345
pcoli__bpTDC__1,1.4170707884,-0.39054706100000003,-0.4257732785
pcoli__bpTDC__2,1.5491507407,-0.33950688700000003,-0.6019739855
pcoli__BRCA__1,1.0991674181,-0.43615873400000005,-0.8740727555000001
pcoli__BRCA__2,0.8109212758000001,-0.46865413,-1.0234973265
pcoli__BRCActrl__1,2.7320821491,-0.403988891,-0.5740491795
pcoli__BRCActrl__2,2.7520542075,-0.444489053,-0.5252165025000001
pcoli__BRCAswap__1,1.2102627097,-0.5007945340000001,-0.37165977650000004
pcoli__BRCAswap__2,1.2366799271,-0.5053284840000001,-0.2293440545
pcoli__btAANAT__1,0.4525276077,-0.466470657,-0.4059400895
pcoli__btAANAT__2,0.7860427470000001,-0.37675922300000003,-0.31513347350000004
pcoli__btASMT__1,0.7478119002,-0.500119204,-0.1439362855
pcoli__btASMT__2,0.8193863563,-0.415345976,-0.0009237545
pcoli__CC1__1,1.1410776120000001,-0.511825053,-0.0439821275
pcoli__CC1__2,0.7604175029,-0.31485701400000005,0.0959938335
pcoli__ccCOMT__1,1.2275230590000001,-0.482160317,-0.5080616015
pcoli__ccCOMT__2,0.7826594766,-0.40976297300000003,-0.4949952145
pcoli__ckDDC__1,1.2287248834,-0.630122988,-0.1909754655
pcoli__ckDDC__2,1.7225886763,-0.638148942,-0.061367065500000005
pcoli__CNTF_belt__1,0.9401806094,-0.298386825,-0.2000554125
pcoli__CNTF_belt__2,1.2669878552,-0.38006166300000005,0.0814828725
pcoli__cobPNMT__1,0.9970728790000001,-0.40089768800000003,-0.4023656715
pcoli__cobPNMT__2,1.1968473175,-0.42101342,-0.5218830955
pcoli__cvPhhB__1,1.0977719223,-0.5254932990000001,-0.44880965450000004
pcoli__cvPhhB__2,1.4154438634,-0.743997498,-0.4797649875
pcoli__ggAANAT__1,0.8084824627,-0.46272072300000006,-0.4959027615
pcoli__ggAANAT__2,1.169996406,-0.420530377,-0.5030244975
pcoli__ggTPH__1,0.8917435317,-0.454985071,-0.6399381775
pcoli__ggTPH__2,0.5265688775,-0.497514312,-0.8038166895000001
pcoli__hsAANAT__1,1.7030848604000002,0.022332146,0.1767243155
pcoli__hsAANAT__2,1.2640178614,-0.17518171200000002,0.1779742685
pcoli__hsASMT__1,0.6903128412,-0.48296065600000004,-0.46420169650000004
pcoli__hsASMT__2,0.6269227702,-0.402594561,-0.5092591385
pcoli__hsPNMT_mb__1,0.8098387782,-0.3763032,-0.48001811650000004
pcoli__hsPNMT_mb__2,0.8477969566,-0.42449361100000005,-0.48527572150000003
pcoli__hsTPH__1,0.9835296877,-0.43643012200000003,-1.0967243425
pcoli__hsTPH__2,0.9911226512,-0.5736641880000001,-0.9809825245
pcoli__hsTPH_E2K__1,1.0058388371,-0.125359269,-0.3183766275
pcoli__hsTPH_E2K__2,1.4562200536,-0.087385535,-0.3063947875
pcoli__hsTPH_E2K_N91I_P99C__1,0.8558428036,-0.329506452,-0.7407224925
pcoli__hsTPH_E2K_N91I_P99C__2,0.3213946965,-0.42721245100000005,-0.7195519345
pcoli__hsTPH_N158trunc__1,1.457831857,-0.040118541,-0.3692697815
pcoli__hsTPH_N158trunc__2,1.5851185836,-0.089151637,-0.4899277475
pcoli__hsTPH_N174trunc__1,1.1408109585,-0.45094076,-0.5297338445
pcoli__hsTPH_N174trunc__2,1.1745875781,-0.25446565200000004,-0.5399660135000001
pcoli__hsTPH_Ntermtrunc__1,2.5533393748,0.081208522,0.4352442445
pcoli__hsTPH_Ntermtrunc__2,2.2691154786,-0.36300764,0.6075804585
pcoli__hsTPH1__1,0.8881894096,-0.457813974,-0.26073173050000004
pcoli__hsTPH1__2,0.5481013483,-0.416483586,-0.2792831045
pcoli__MBP__1,1.7863655905,-0.911700291,-0.7889837015000001
pcoli__MBP__2,1.3932660791,-0.326153116,-0.2934833025
pcoli__msCOMT__1,0.789461379,-0.417527969,-0.5418198755
pcoli__msCOMT__2,0.6906326713000001,-0.350991349,-0.5107075375
pcoli__ocAANAT__1,0.6749851259,-0.39319892100000003,-0.6138434605
pcoli__ocAANAT__2,0.7236995636,-0.40912006900000003,-0.6652457935
pcoli__osTDC_K374H__1,1.2869682741,-0.486733729,0.39723650250000003
pcoli__osTDC_K374H__2,2.165086778,-0.540014471,0.5434466145
pcoli__osTDC_K374L__1,1.68736185,-0.341437437,-0.21983520550000002
pcoli__osTDC_K374L__2,1.6007438791,-0.278014552,-0.1407958105
pcoli__osTDC_K374Q__1,1.0078206398,-0.554256646,-0.27608475250000003
pcoli__osTDC_K374Q__2,0.9292146163,-0.5038226680000001,-0.1258541755
pcoli__osTDC_L360V__1,0.8912278164,-0.557847917,-0.7044672035
pcoli__osTDC_L360V__2,1.6006445677,-0.462101802,-0.6702064145000001
pcoli__pmTPH__1,0.4306904099,-0.361514938,-0.8203616895
pcoli__pmTPH__2,0.44442109560000004,-0.25580899,-0.5814454735
pcoli__RFC__1,0.9918932893,-0.39788874500000004,-0.7457907865000001
pcoli__RFC__2,0.7781521559,-0.392249092,-0.8047283165
pcoli__RFCctrl__1,1.3047261015,-0.444479887,-0.0115159385
pcoli__RFCctrl__2,1.5962996368,-0.440878498,-0.0330519685
pcoli__RFCnopause__1,1.2117844882,-0.286424479,0.1118509315
pcoli__RFCnopause__2,2.0928392023,-0.08273235300000001,0.10091024750000001
pcoli__RFCpluspause__1,1.3952150221,0.15455127,0.2887766645
pcoli__RFCpluspause__2,2.1906803763,0.07042016200000001,0.3286167855
pcoli__rnCOMT_sol__1,1.4313373293,-0.172748066,0.2604318435
pcoli__rnCOMT_sol__2,1.3610028274000001,-0.433783454,0.1447961075
pcoli__rnPNMT__1,0.4873316364,-0.317963561,-0.6503718575
pcoli__rnPNMT__2,0.4729188127,-0.187636618,-0.5710341855000001
pcoli__rnTDC__1,0.7222929639,-0.426911403,-0.8034015285
pcoli__rnTDC__2,1.2901747356,-0.374873799,-0.5989118515
pcoli__rnTDC_trunc__1,1.2342967242,-0.404417173,-0.1505094955
pcoli__rnTDC_trunc__2,0.9839151622000001,-0.444723462,-0.1335955445
pcoli__saCOMT_T2A__1,1.0086207133,-0.428602874,-0.5705627095
pcoli__saCOMT_T2A__2,0.9265300745,-0.37812269,-0.5225363465
pcoli__sfCOMT__1,0.40662808920000004,-0.449602194,-0.8298738905
pcoli__sfCOMT__2,0.8357589342,-0.503153504,-0.8771755675
pcoli__sgAANAT_D63G__1,0.8450638273000001,-0.504442709,-0.7726151815000001
pcoli__sgAANAT_D63G__2,0.696438623,-0.505781927,-0.6505942795
pcoli__ssDDC__1,1.1181004963,-0.487620437,-0.49015808050000004
pcoli__ssDDC__2,1.1217479441,-0.440656914,-0.4109330295
pcoli__TP53B__1,0.9477563943,-0.37519571700000004,-0.3145941465
pcoli__TP53B__2,1.1493628253,-0.39368933300000003,-0.4172287685
pcoli__WT__1,2.3351669724,-0.017957380000000002,0.3807883595
pcoli__WT__2,2.3102801288,0.065247204,0.3210873535
cck__glu_ale4__1,-0.524696909,-0.359452357,-0.0222282705
cck__glu_ale4__2,0.38824448510000004,-0.830568478,-0.3838881335
cck__cck_ale1__1,-0.580996009,-0.9610595980000001,-0.4706912815
cck__cck_ale1__2,-0.6758761631,-0.9317755310000001,-0.3814748985
cck__cck_ale2__1,-0.7299126656,-0.968537508,-0.5828621515
cck__cck_ale2__2,-0.38154627220000004,-0.9813371310000001,-0.3574557165
cck_pgi__gmos_delpgi__1,3.524287525,-0.462809046,0.0334709255
cck_pgi__gmos_delpgi__2,4.4976926608,-0.16406430800000002,0.1653592395
cck_pgi__pgi_ale1__1,-0.12130922520000001,-0.428273263,0.1535600155
cck_pgi__pgi_ale1__2,0.4086280195,-0.763997408,-0.0510011605
cck_pgi__pgi_ale2__2,0.6197005945,-0.7069345330000001,0.3477169765
cck_pgi__pgi_ale3__1,-0.35686790420000003,-0.32058263600000003,0.0847816115
cck_pgi__pgi_ale3__2,-0.3556767307,-0.846577046,-0.0701452225
cck_pgi__pgi_ale4__1,-0.31999920330000003,-0.45959830300000004,0.06682618650000001
cck_pgi__pgi_ale4__2,-0.0364823491,-1.119133921,-0.49490475250000004
cck_pgi__pgi_ale4__3,1.2198874912,-1.059300256,-0.4233367555
