,ABUW_1385
SRX3737100,0.49517288810000004
SRX3737101,0.23263328100000003
SRX3737103,0.31758071050000003
SRX3737104,0.1008717834
SRX3737105,0.0047734075
SRX3737106,0.0087706081
SRX3737107,-0.1144157989
SRX3737108,-0.8646686910000001
SRX3737109,-0.6877324969
SRX3737110,-0.0779321187
SRX3737111,-0.5307312604000001
Abaum_0017,0.0162809395
Abaum_0018,0.1112477355
Abaum_0019,0.0729267489
Abaum_0020,-0.4596559988
Abaum_0021,0.3358128886
Abaum_0022,-0.0580864845
Abaum_0023,-0.0162809395
Abaum_0024,-0.7130550277000001
Abaum_0025,0.3904243805
Abaum_0026,0.0438102285
SRX3141471,-0.028407133
SRX3141472,-0.0409006468
SRX3141473,-0.2531914988
SRX3141474,0.2940921456
SRX3141475,-0.09599478700000001
SRX3141476,-0.14088877160000002
SRX3141477,0.2070819483
SRX3141478,0.1156641425
SRX3141479,0.0185375685
SRX8944518,0.0025850946000000002
SRX8944519,-0.3837521815
SRX8944520,-0.2179145104
SRX8944521,-0.1054982679
SRX8944522,0.21532941590000002
SRX8944523,0.3750067615
SRX5930997,0.3183300458
SRX5930998,-0.46624998100000004
SRX5930999,0.14791993520000002
SRX5931001,-0.0270790152
SRX5931002,-0.2943474144
SRX4488546,2.1633761339
SRX4488547,-0.48920391950000003
SRX4488548,1.7568255384
SRX4488549,-1.6741722144
SRX4488550,2.2990214405
SRX4488551,2.1601764324
SRX4488552,-0.0415445128
SRX4488553,0.2834171613
SRX4488554,1.9290252118
SRX4488555,0.9489823578000001
SRX4488556,2.1314470985
SRX4488557,1.462812193
SRX2568047,0.7478275640000001
SRX2568048,0.4316033953
SRX2568049,2.017319889
SRX2568050,0.6468565476
SRX2568051,0.7361920287
SRX2568052,0.5953116702
SRX2568053,2.7678127912
SRX2568054,0.5669994446000001
SRX2568055,0.3906147551
SRX2568056,0.6877398593
SRX2568057,0.6939720115
SRX2568058,1.0753583678
SRX2568059,0.5531881408
SRX2568060,0.017675528
SRX2568061,0.09955083020000001
SRX2568062,0.143165542
SRX2568063,0.1587278672
SRX2568064,-0.3018934091
Abaum_0001,-0.10112019030000001
Abaum_0002,-0.2971341799
Abaum_0003,-0.328664509
Abaum_0004,-0.3703313855
Abaum_0005,-0.6457961189
Abaum_0006,-0.30017820710000004
Abaum_0007,-0.233909265
Abaum_0008,0.13114713890000002
Abaum_0009,0.1291599357
Abaum_0010,0.0347296031
Abaum_0011,-0.045131279100000005
Abaum_0012,0.045131279100000005
Abaum_0013,-0.1029968916
Abaum_0014,-0.1280160155
Abaum_0015,-0.1773074375
Abaum_0016,-0.1758824132
ERX1221046,0.0
ERX1221048,0.0
ERX1221049,0.0
ERX1221050,0.0
ERX1221052,0.0
ERX1221053,0.0
ABNM035,0.27394791
ABNM036,-0.27394791
ABNM037,0.30848906400000004
ABNM038,-1.3104848580000001
ABNM041,0.057180757000000006
ABNM042,-0.546016222
ABNM019,-0.1344885181
ABNM020,0.1344885181
ABNM021,1.0846020404
ABNM022,0.1935979811
ABNM023,0.38764876940000004
ABNM024,0.2147633554
ABNM025,0.6059508490000001
ABNM026,0.1316484993
ABNM027,0.2639684764
ABNM028,-0.2639684764
ABNM029,-0.105510139
ABNM030,-0.49992186930000004
ABNM031,-0.4511984108
ABNM032,-0.7010259603
ABNM033,-0.2905018901
ABNM034,-0.0583858133
ABNM001,-0.0300855047
ABNM002,0.0300855047
ABNM003,-0.2746810249
ABNM004,0.5620295318
ABNM005,-1.6369023026
ABNM006,-0.5554004993
ABNM007,-0.8542532969000001
ABNM008,-0.7172481973
ABNM009,-0.32509740260000003
ABNM010,0.3991064834
ABNM043,-0.0194301215
ABNM044,0.0194301215
ABNM045,-0.5020161025000001
ABNM046,-0.1989525745
ABNM047,0.6274519895
ABNM048,0.49649367650000004
ABNM011,0.12114457740000001
ABNM012,-0.12114457740000001
ABNM013,0.0383233448
ABNM014,-0.1773888013
ABNM015,-0.1070133561
ABNM016,-0.0851996812
ABNM017,-0.39501519160000004
ABNM018,-0.1199322713
