,BSU_15980
SRX8138083,0.5600372109760343
SRX8138084,0.023937583286709696
SRX8138085,-0.5839747942627458
SRX8138086,0.6031855119792287
SRX8138087,-1.3097874703921573
SRX8138088,-1.3004758029722672
ERX4111143,-0.15702452963821226
ERX4111144,0.25166219349300256
ERX4111145,0.4446414030420147
ERX4111146,0.4906695505749337
ERX4111148,0.020300648714350444
ERX4111149,0.4012060203715375
ERX4111150,0.30799157351241035
ERX4111151,0.15702452963821045
ERX4111152,0.4393202796196896
ERX4111153,0.3133017133389906
ERX4111154,0.466309169455343
ERX4111156,0.034023822687490934
ERX4111157,0.3104268403748698
ERX4111158,0.15386068828286706
SRX5577041,0.030967583781723818
SRX5577042,-0.038105387810469786
SRX5577043,-0.004596991763182956
SRX5577044,0.011734795791930708
SRX5577045,-0.5432820089625103
SRX5577046,-0.3360290942723481
SRX5577047,-0.2179936260013129
SRX5577048,-0.27019413944815085
SRX5577049,-0.06954685948261917
SRX5577050,-0.14848762015754247
SRX5577051,-0.2228825002305008
SRX5577052,-0.26449912733358794
SRX5577053,-0.7958418545685326
SRX5577054,-0.6868033857706024
SRX5577055,-0.8169818258132953
SRX5577056,-0.6891973086200593
SRX5577057,-0.8672804722733911
SRX5577058,-0.6918112844909601
SRX5577059,-0.7063021901243189
SRX5577060,-0.7587284161240202
SRX5577061,-1.1944289305452518
SRX5577062,-0.7136952373264869
SRX5577063,-0.7255071439818561
SRX5577064,-0.7953315829637102
SRX5577065,-0.6092244790542036
SRX5577066,-0.5487802836248097
SRX5577067,-0.7563418421547272
SRX5577068,-0.5885332781100896
SRX533166,-0.003149187865375325
SRX533171,0.003149187865375325
SRX533786,-0.2363298907205955
SRX533787,-0.2692959713857768
SRX533789,0.0060793942677577215
SRX533791,-0.10285898595642527
SRX533792,-0.1581401746107982
SRX533793,-0.3397924507655148
SRX533794,-0.07036141724182876
SRX533795,-0.19396223886995576
SRX4703435,-0.2211167752108878
SRX4703436,0.07162057663475352
SRX4703437,0.1494961985761325
SRX4703438,1.5735325179075268
SRX4703439,1.399771670286329
SRX4703440,1.2980648155206662
SRX6902408,-0.06686920612995273
SRX6902409,0.0043354471962153696
SRX6902410,-0.042091666986628695
SRX6902411,0.12178269195654325
SRX6902412,-0.15572043396140067
SRX6902413,-0.17696286336316902
SRX6902414,-0.043673623257445726
SRX6902415,0.0436736232574475
SRX5278698,-0.2382525734853882
SRX5278699,-0.12462884011368305
SRX5278700,0.3628814135990695
SRX5278701,-0.2408788305252685
SRX5278702,-0.15887403756841856
SRX5278703,0.202160741838366
SRX5278704,1.0431589304028908
SRX5278705,0.9426393076089692
SRX5278707,-1.7453662395277076
SRX5278708,-1.3359120691131279
SRX5278709,-0.7037892573910938
SRX5278710,0.09330030565933534
SRX5278711,-0.13171844802461585
SRX5278713,-0.2668507053911213
SRX5278714,-0.1252609727231242
SRX5278715,-0.8893429097167864
SRX5278716,0.9006932539619505
SRX5278717,-0.3007385741108308
SRX5278718,0.7459502925649062
SRX5278719,0.5706827208721972
SRX5278720,-1.5256851206843605
SRX5278721,-0.18092216286799712
SRX1254783,0.15426128309813336
SRX1254784,-0.12050469468558235
SRX1254785,-0.2653821928081843
SRX1254786,-0.13235303288725042
SRX1473807,-0.2556273100582942
SRX1473808,0.4776734407309355
SRX1473809,-0.2220461306726413
SRX7520944,-0.011419060581022931
SRX7520945,-0.005570074600859343
SRX7520946,0.01901161983199984
SRX7520947,-0.0020224846501193387
SRX7520948,-1.9228740622279796
SRX7520949,-1.8998796356906027
SRX7520950,-1.984078141974248
SRX7520951,-1.963287973435044
SRX959206,0.3888806235316515
SRX959207,0.5224978186545517
SRX959208,0.5593427451824287
SRX959209,-0.2557661655944141
SRX959210,-0.4146368091895472
SRX959211,-0.6312991199523612
SRX959212,0.08564361227498729
SRX959213,0.2092105356799312
SRX959214,0.0445460452268236
SRX959215,-0.01119259508414494
SRX959216,-0.14800949272395947
SRX959217,-0.18019810537364656
SRX3269802,0.28265615906905595
SRX3269803,-0.2826561590690577
SRX3269804,-1.6636554997030233
SRX3269805,-0.5039258288098587
SRX3269806,-1.3283642927384438
SRX3269807,-1.5275505904056006
SRX3269808,-1.7322928924272594
SRX3269809,-1.6859782326680632
SRX3269810,-1.863437274287345
SRX3269811,-2.1336408984549937
SRX2529102,-0.18855031552383394
SRX2529103,0.18855031552383567
