,PA0528
SRX7442752,-0.045027838
SRX7442753,0.045027838
SRX7442754,0.061554036000000006
SRX7442755,-0.353414679
SRX7442756,0.188462765
SRX7442757,-0.021436666
SRX7442758,0.410340101
SRX7442759,0.34361903
SRX7442761,0.344450927
SRX7874204,0.257512784
SRX7874205,-0.257512784
SRX7874206,0.653153351
SRX7874207,0.5847110240000001
SRX8639787,-0.019690827
SRX8639788,0.019690827
SRX8639789,-0.091346587
SRX8639790,0.29704814500000004
SRX8639791,-0.24424071900000002
SRX8639792,0.041247047
SRX8639793,-3.616087615
SRX8639794,-3.17647626
SRX8639795,-3.530192359
SRX8639796,-3.713154916
SRX8639797,0.05173137
SRX8639798,0.365199268
SRX8639800,0.646259192
SRX2940624,0.787300588
SRX2940626,0.042319336000000006
SRX2940627,0.071941209
SRX2940628,0.189632187
SRX2940629,-0.261573396
ERX2195929,0.052487865
ERX2195930,-0.052487865
ERX2195931,0.384566473
ERX2195932,0.269101741
ERX2195933,0.349892121
ERX2195934,0.23370422100000002
SRX4579961,-0.11295967400000001
SRX4579962,0.41768720400000003
SRX4579963,-0.30472753
SRX4579964,0.054685843000000005
SRX4579965,-0.094817179
SRX4579966,-0.001080253
SRX540108,0.49147702400000004
SRX540109,-0.49147702400000004
SRX540110,1.210263414
SRX540111,1.229439664
SRX540112,-0.162327994
SRX540113,-0.086574646
SRX540114,0.855235103
SRX540115,-0.7507809950000001
SRX1737662,0.251528623
SRX1737664,0.294188712
SRX1737665,0.07208275800000001
SRX1737667,0.02951436
SRX1737668,0.23521448800000003
SRX1737670,-0.264728848
SRX6976948,-0.337008126
SRX6976949,0.04669569
SRX6976950,0.290312436
SRX6976951,0.072679669
SRX6976952,-0.638659924
SRX6976953,-0.19608176600000002
SRX5630349,-0.634949669
SRX5630350,0.634949669
SRX5630351,-0.156702012
SRX5630352,0.09618515400000001
SRX4342817,0.794667942
SRX4342818,-0.9448050100000001
SRX4342819,1.137438263
SRX4342820,-0.254121718
SRX4342821,0.40425878600000004
SRX4342822,0.22876578
SRX1411278,-0.27724255200000003
SRX1411287,0.15785721600000002
SRX1411289,-0.43572422200000005
SRX1411279,0.12607537900000002
SRX1411280,0.15116717200000002
SRX1411281,-0.399024784
SRX1411282,-1.124053874
SRX1411283,-0.540285201
SRX1411284,-0.454602528
SRX1411285,-0.7880613310000001
SRX1411286,0.130138204
SRX1411288,-0.464977006
SRX2662717,-0.019339517
SRX2662718,0.082473061
SRX2662721,0.031783782000000003
SRX2662722,-0.031783782000000003
ERX2300159,0.234619672
ERX2300160,-0.234619672
ERX2300161,-0.171054493
ERX2300162,0.250406434
ERX2300163,-0.078997232
ERX2300164,-0.606093341
ERX2300165,-0.020765965
ERX2300166,-0.219961344
ERX2300167,-0.35159316
ERX2300168,0.39508464400000004
ERX2300169,0.196969583
ERX2300170,0.438236801
SRX6747256,0.31966861500000004
SRX6747257,-0.03747063
SRX6747258,-0.380079002
SRX6747259,0.09325844400000001
SRX6747260,0.0046225730000000005
SRX6747265,-0.507985204
SRX6747266,-0.111588956
SRX6747268,0.09524911800000001
SRX6747269,0.328002676
ERX2456848,-0.160118062
ERX2456849,-0.40351691300000003
ERX2456850,-0.187343995
ERX2456851,0.017257684000000002
ERX2456852,0.21641626300000003
ERX2456853,0.60093127
ERX2456854,-0.320480818
ERX2456855,-0.031951625000000004
ERX2456856,-0.38596763
ERX2456857,0.145908635
