,Value,list
TF,fasR,
reg_genes,0,[]
comp_genes,12,['fadE5' 'fadE20' 'echA7' 'Rv0859' 'fadB' 'modA' 'Rv1856c']
both_genes,0,['accA2' 'fadE13' 'fadE12' 'accD2' 'Rv0976c']
reg_genes2,5,
comp_genes2,0,
both_genes2,0,
