k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.008604513565078378,,,
14,UC-7,False,-0.006213317662477493,,,
5,Lead,False,-0.0055708954203873865,,,
7,Zinc - Steady,False,-0.005058365711010993,,,
1,UC-2,False,-0.0030614408990368245,,,
2,UC-3,False,-0.002446746025234461,,,
13,UC-6,False,-0.001904901578091085,,,
9,UC-5,False,-0.0018326004810002914,,,
4,UC-4,False,0.0012196973548270762,,,
3,Cadmium,False,0.0010633381980005652,,,
0,UC-1,False,0.0006724058999679983,,,
10,Copper,False,-0.0006209839135408403,,,
8,Zinc - Fast,False,0.0004636438032321166,,,
11,Chromium,False,0.000441582488710992,,,
12,Zinc - Intermediate,False,0.0003105296798229936,,,
