,-0.07824307544165374,-0.06401706172498942,-0.049791048008325095,-0.035565034291660774,-0.021339020574996453,-0.007113006858332133,0.007113006858332188,0.02133902057499651,0.03556503429166083,0.04979104800832515,0.06401706172498947,0.07824307544165379,0.09246908915831811,0.10669510287498243,0.12092111659164675,0.13514713030831108,0.1493731440249754,0.16359915774163972,0.17782517145830404,0.19205118517496836
thresh,-0.04267804114999295,0.04267804114999295,2,,,,,,,,,,,,,,,,,
unreg,1,0,4,22,270,2140,1425,156,27,9,3,2,2,1,1,0,0,0,0,0
CcpA,0,0,1,0,8,63,65,33,34,16,11,9,9,7,2,0,1,2,1,0
unreg_genes,['cidA'],[],['cidB' 'ykzK' 'yjcZ' 'glcR'],[],[],[],[],[],[],['yerC' 'yqaO' 'dhaS' 'yerB' 'ytcP' 'yugN' 'yrpDX' 'yxeI' 'rgpA'],['yydK' 'ywcE' 'yncC'],['vbfA' 'yjdB'],['yhaX' 'ykoM'],['yerA'],['yrbE'],[],[],[],[],[]
CcpA_genes,[],[],['opuE'],[],['citB' 'cydA' 'ilvB' 'pta' 'cydB' 'pchR' 'gmuG' 'yvnA'],"['uxaB' 'rsbU' 'abbA' 'yozM' 'degS' 'yslB' 'rsbT' 'rapC' 'levE' 'rapG'
 'yqxJ' 'cydC' 'pchE' 'gmuF' 'yqxI' 'aimP' 'yfkN' 'rsbS' 'rsbRA' 'mgfK'
 'phoR' 'nagR' 'cydD' 'cwlS' 'mdh' 'degU' 'crh' 'acoL' 'glpQA' 'ykuK'
 'yvcJ' 'leuA' 'levF' 'rsbW' 'whiA' 'rapF' 'sigB' 'phrC' 'odhB' 'exuR'
 'resA' 'malA' 'rsbV' 'ackA' 'acoC' 'acoA' 'pelA' 'yvcN' 'refZ' 'levD'
 'uxaA' 'ilvC' 'rsbX' 'yxiE' 'hutI' 'nagBA' 'phoP' 'ykuJ' 'icd' 'iolJ'
 'mmgC' 'phrG' 'gmuE']","['hutU' 'phrE' 'xylB' 'mmgF' 'xylA' 'yvcI' 'topA' 'resB' 'hutM' 'nagA'
 'glpT' 'uxuB' 'malR' 'gmuR' 'pftB' 'levG' 'yflN' 'acoB' 'exuT' 'citM'
 'tyrS' 'pupG' 'ctaB' 'sucD' 'cimH' 'mmgE' 'yneN' 'phrF' 'leuC' 'iolI'
 'hutG' 'glpD' 'sucC' 'hutH' 'mmgA' 'ilvH' 'gmuB' 'wprA' 'serA' 'odhA'
 'ywdA' 'deoB' 'yhaR' 'xynB' 'ltdD' 'mmgD' 'galK' 'sacC' 'iolH' 'uxaC'
 'citZ' 'yxjC' 'mmgB' 'resD' 'resE' 'gmuD' 'rapA' 'gmuC' 'yxjF' 'gmuA'
 'fadR' 'scoB' 'phrA' 'araP' 'resC']","['fadB' 'mleA' 'leuB' 'araQ' 'leuD' 'etfB' 'scoA' 'etfA' 'galT' 'kduI'
 'abfA' 'kdgR' 'yobO' 'ctaF' 'kdgK' 'ctaE' 'lcfB' 'licH' 'fadE' 'ccpC'
 'yjmD' 'kduD' 'yjmC' 'araA' 'ctaG' 'abnA' 'acsA' 'uxuA' 'yxkF' 'araN'
 'xynP' 'ctaC' 'rbsB']","['ylbP' 'qcrC' 'gntZ' 'iolG' 'kdgT' 'ykuL' 'mleN' 'egsA' 'iolE' 'qcrB'
 'rocG' 'melA' 'araE' 'araL' 'deoC' 'kdgA' 'sigL' 'ganB' 'araB' 'iolF'
 'fadA' 'rhaR' 'araD' 'pftA' 'ysfE' 'fadN' 'ctaD' 'yesN' 'pdp' 'dprA'
 'qcrA' 'ypiF' 'exuM' 'ganA']","['treR' 'manR' 'sacA' 'rhaB' 'licA' 'mtlR' 'abfB' 'glpK' 'nupC' 'bglH'
 'acuC' 'lcfA' 'bglS' 'ganQ' 'rbsC' 'iolA']","['iolD' 'malP' 'cstA' 'gntP' 'ganP' 'acuB' 'abnB' 'iolB' 'acuA' 'bofC'
 'sacP']",['rhaE' 'yesM' 'iolC' 'bglP' 'licC' 'amyE' 'ganS' 'cccA' 'csbX'],['rhaA' 'yesL' 'rbsK' 'hutP' 'msmX' 'rbsA' 'sspH' 'msmG' 'glpF'],['dctP' 'msmF' 'rbsD' 'treA' 'rbsR' 'licB' 'rhaM'],['acoR' 'treP'],[],['gntK'],['msmE' 'msmR'],['gntR'],[]
