k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.011701442310586571,,,
6,Iron,False,0.010583537267521023,,,
14,UC-7,False,-0.009216713700443508,,,
7,Zinc - Steady,False,0.00872866558842361,,,
3,Cadmium,False,0.005183369335718453,,,
13,UC-6,False,-0.005018696403130889,,,
0,UC-1,False,-0.0044380872556939715,,,
1,UC-2,False,-0.004266825434751809,,,
5,Lead,False,-0.003822715918067842,,,
4,UC-4,False,-0.0035804571537300946,,,
12,Zinc - Intermediate,False,-0.0028257284850633922,,,
2,UC-3,False,-0.002498766060452908,,,
9,UC-5,False,-0.001596327599682228,,,
8,Zinc - Fast,False,-0.0008880500565283002,,,
10,Copper,False,0.0002633909965516068,,,
