,A,flhD
tcs__del_cusR_CuSO4__1,3.0850214184,-2.226788413
tcs__del_cusR_CuSO4__2,3.2535747798,-2.786304376
tcs__del_cusR_lb__1,4.8474131025,-1.125145748
tcs__del_cusR_lb__2,4.4855410963,-0.6361210180000001
tcs__del_kdpE_01-kcl__1,-5.498701501,-1.506825211
tcs__del_kdpE_01-kcl__2,-4.9020232211,-1.6404222970000002
tcs__del_kdpE_115-kcl__1,-4.4619472852,-1.554000202
tcs__del_kdpE_115-kcl__2,-4.7154883142,-2.134795236
tcs__del_phoB_m9__1,-0.2318286436,-0.24288224700000002
tcs__del_phoB_m9__2,-0.08821358300000001,-0.350233026
tcs__del_phoB_m9p__1,-2.138970856,-3.454444507
tcs__del_phoB_m9p__2,-2.5878981541,-3.156905386
tcs__del_rcsB_etoh__1,-1.5218097009,-2.532460264
tcs__del_rcsB_etoh__2,-0.9433040703000001,-1.961429523
tcs__del_rcsB_lb__1,3.5551414652,-0.6621568990000001
tcs__del_rcsB_lb__2,3.6576223947,-0.572267706
tcs__del_zraR_lb__1,3.3611641855,-0.044089222000000004
tcs__del_zraR_lb__2,3.066212259,-0.070173047
tcs__del_zraR_zncl2__1,0.0345074365,-1.7654795810000001
tcs__del_zraR_zncl2__2,-0.21717753080000002,-1.477711286
tcs__wt_01-kcl__1,-5.2134076689,-0.714947761
tcs__wt_01-kcl__2,-5.0162684428,-0.982303027
tcs__wt_01xlb__1,-3.3508450256,-1.390078173
tcs__wt_01xlb__2,-3.2682717047,-1.072624084
tcs__wt_115-kcl__1,-3.9816802429,-0.7264860200000001
tcs__wt_115-kcl__2,-3.8063464375000002,-0.8707352970000001
tcs__wt_CuSO4__1,3.2084468748,-1.40845285
tcs__wt_CuSO4__2,3.3205154533,-1.665768763
tcs__wt_etoh__1,1.7854732867,-2.130219255
tcs__wt_etoh__2,1.8928811276,-1.698415443
tcs__wt_lb__1,1.2637151336999999,0.9329411930000001
tcs__wt_lb__2,1.0078020147,1.038723316
tcs__wt_LiAcet__1,3.2895720381,1.038349543
tcs__wt_LiAcet__2,1.9763879156000002,1.1823322250000001
tcs__wt_LiCl__1,2.2552893501,1.085182034
tcs__wt_LiCl__2,2.4198690363,1.107320735
tcs__wt_m9p__1,1.9141716114,-1.346368277
tcs__wt_m9p__2,2.2146060039,-1.629302477
tcs__wt_pyr__1,-3.2906828523,-1.226769354
tcs__wt_pyr__2,-2.9561130302,-1.446408426
tcs__wt_zncl2__1,2.9221087056,-0.683269176
tcs__wt_zncl2__2,2.8592798107,-0.68695781
ros_tale__0_0_0pq__1,2.7813942514,1.400811778
ros_tale__0_0_0pq__2,3.1445485859,1.4227051830000002
ros_tale__0_0_250pq__1,0.0589597331,-0.486720874
ros_tale__0_0_250pq__2,-0.3423624988,-0.584571269
ros_tale__1_mid_250pq__1,2.7548924831,1.9345258310000002
ros_tale__1_mid_250pq__2,2.893306446,1.9303242960000002
ros_tale__1_0_0pq__1,2.2124262456,-0.22818037900000002
ros_tale__1_0_0pq__2,1.6620499201999999,-0.337568291
ros_tale__1_0_0pq__3,0.060965341900000004,1.78146988
ros_tale__1_0_0pq__4,0.0914516298,2.017093791
ros_tale__1_0_250pq__1,0.015989717900000002,1.632119291
ros_tale__1_0_250pq__2,0.3575101875,1.688914289
ros_tale__1_0_750pq__1,-0.8634805391,0.8565268220000001
ros_tale__1_0_750pq__2,0.8307947128000001,-0.1444464
ros_tale__1_1_0pq__1,-0.9566931706,0.700362201
ros_tale__1_1_0pq__2,-0.7384239715,0.652641688
ros_tale__1_1_250pq__1,-1.0086092153,0.472833694
ros_tale__1_1_250pq__2,-0.2977288014,0.082403232
ros_tale__1_1_750pq__1,0.7322970634,-0.350806367
ros_tale__1_1_750pq__2,0.8531338237,-0.09833269300000001
ros_tale__1_2_0pq__1,-3.9479631978,1.416603742
ros_tale__1_2_0pq__2,-4.3999222379,1.869598019
ros_tale__1_2_250pq__1,-3.0736653105,1.524327559
ros_tale__1_2_250pq__2,-2.4429409242,1.11650689
ros_tale__1_2_750pq__1,-1.2627882165,1.388423322
ros_tale__1_2_750pq__2,-1.8130371571000001,1.435192073
ros_tale__1_3_0pq__1,0.4980603045,0.22326837600000002
ros_tale__1_3_0pq__2,0.7630165320000001,0.370184813
ros_tale__1_3_250pq__1,1.536715899,0.903189474
ros_tale__1_3_250pq__2,1.9609123649,0.193618585
ros_tale__1_3_250pq__3,1.3816385334999999,0.39549014400000004
ros_tale__1_3_250pq__4,1.9951300377,0.6030434330000001
ros_tale__1_3_750pq__1,1.8772540474000001,0.40372786200000005
ros_tale__1_3_750pq__2,0.370656745,0.17986083600000002
ros_tale__1_4_0pq__1,3.1000742318,0.290370675
ros_tale__1_4_0pq__2,3.0815798854,0.492754028
ros_tale__1_4_250pq__1,2.6189406887,0.305591997
ros_tale__1_4_250pq__2,3.0696243217,-0.157352304
ros_tale__1_4_750pq__1,2.2722548889,-0.6223631980000001
ros_tale__1_4_750pq__2,1.3234426303,-0.002356349
ros_tale__1_4_750pq__3,1.8712791615,-1.764803415
ros_tale__1_4_750pq__4,-0.4179038708,-0.9967113540000001
ros_tale__2_mid_250pq__1,1.6838970783,1.130108676
ros_tale__2_mid_250pq__2,1.6073794421,1.29020916
ros_tale__2_0_0pq__1,2.1736040413,-1.530375451
ros_tale__2_0_0pq__2,2.6210205483999998,-1.475549072
ros_tale__2_0_0pq__3,1.1504104515,1.7240178080000002
ros_tale__2_0_0pq__4,2.4912705314,1.9380773320000002
ros_tale__2_0_250pq__1,1.7839972885000002,1.426558446
ros_tale__2_0_250pq__2,1.8041394566000002,1.371459705
ros_tale__2_0_750pq__1,-2.0785905692,-1.006636302
ros_tale__2_0_750pq__2,-1.7692254271,-1.979696075
ros_tale__2_1_0pq__1,-1.4423616311,1.323409954
ros_tale__2_1_0pq__2,-0.221494718,1.081899625
ros_tale__2_1_250pq__1,2.1470599038,-1.113783433
ros_tale__2_1_250pq__2,1.8500975433,-0.78366343
ros_tale__2_1_750pq__1,1.5977273298,-0.9310844130000001
ros_tale__2_1_750pq__2,1.8055883743,-0.978024282
ros_tale__2_1_750pq__3,0.8467205161,-0.547643674
ros_tale__2_2_0pq__1,-1.2240369777,2.115024469
ros_tale__2_2_0pq__2,-0.8637792978000001,0.11230522300000001
ros_tale__2_2_250pq__1,0.3960652384,1.9214321070000002
ros_tale__2_2_250pq__2,-0.6825670772,0.326629677
ros_tale__2_2_750pq__1,-0.5537917463,0.537602782
ros_tale__2_2_750pq__2,-1.666550602,1.539808262
ros_tale__2_3_0pq__1,-0.4168441137,-1.162310598
ros_tale__2_3_0pq__2,-0.07125587400000001,-1.66625233
ros_tale__2_3_250pq__1,-1.0438209339,-1.782157577
ros_tale__2_3_250pq__2,-0.9471618066,-1.9296138470000002
ros_tale__2_3_750pq__1,-1.4900558227,-1.7635199639999999
ros_tale__2_3_750pq__2,-1.7892614664000002,-2.006521052
ros_tale__3_0_0pq__1,-1.6085013077,1.161184664
ros_tale__3_0_0pq__2,-1.2344313714,1.084890674
ros_tale__3_0_250pq__1,1.3102061825,0.995489327
ros_tale__3_0_250pq__2,1.4020253357999999,1.117813052
ros_tale__3_0_750pq__1,1.9082436704,-3.667618203
ros_tale__3_0_750pq__2,1.9563470898,-3.538598843
ros_tale__3_1_0pq__1,0.0595004981,0.5807143720000001
ros_tale__3_1_0pq__2,-0.0070601691,1.785467233
ros_tale__3_1_250pq__1,0.7058288321,1.554847134
ros_tale__3_1_250pq__2,1.5646219918000002,2.000143696
ros_tale__3_1_750pq__1,0.33502554,1.099072154
ros_tale__3_1_750pq__2,1.5407749266000001,2.054716907
ros_tale__3_2_0pq__1,3.0242295014,1.566960801
ros_tale__3_2_0pq__2,3.199905044,1.634199336
ros_tale__3_2_0pq__3,2.7438591833,1.668389833
ros_tale__3_2_0pq__4,2.9904652938,1.571051146
ros_tale__3_2_250pq__1,-5.23205866,-1.915155968
ros_tale__3_2_250pq__2,-3.6516872969,-1.420784794
ros_tale__3_2_750pq__1,-2.9124168473000003,-1.852498172
ros_tale__3_2_750pq__2,-3.1115296418,-2.328670854
ros_tale__3_3_0pq__1,-1.6501191729,1.019626883
ros_tale__3_3_0pq__2,-1.3542872582,1.283204541
ros_tale__3_3_0pq__3,-1.2545899163,0.7258731310000001
ros_tale__3_3_0pq__4,-1.1134941991,1.143795575
ros_tale__3_3_250pq__1,0.29420084300000005,0.49905589100000003
ros_tale__3_3_250pq__2,-0.25172560720000003,0.302811675
ros_tale__3_3_750pq__1,-0.13099577880000002,0.525059287
ros_tale__3_3_750pq__2,-0.005725809100000001,0.37028436200000003
ros_tale__3_4_0pq__1,-5.8775664657,-1.220166139
ros_tale__3_4_0pq__2,-6.2429328908,-1.194616858
ros_tale__3_4_250pq__1,-6.0001451643,-0.7091822550000001
ros_tale__3_4_250pq__2,-4.7780115532,-1.020432528
ros_tale__3_4_750pq__1,-2.3298042262,-1.060268483
ros_tale__3_4_750pq__2,-4.4715517347,-0.720493292
pcoli__atASMT_325G__1,-2.4680044833,-0.185784112
pcoli__atASMT_325G__2,-2.3849820172,-0.13793855900000002
pcoli__bpTDC__1,-3.2144000439,-0.342374597
pcoli__bpTDC__2,-2.8532813508,-0.257552392
pcoli__BRCA__1,-3.4771850788,0.23428068700000002
pcoli__BRCA__2,-4.0070773605,0.188024674
pcoli__BRCActrl__1,-3.469326841,-0.6308251840000001
pcoli__BRCActrl__2,-3.9168997047,-0.593682578
pcoli__BRCAswap__1,-3.4165621377,-0.31695103700000005
pcoli__BRCAswap__2,-3.270068456,-0.14393572
pcoli__btAANAT__1,-1.6606780576,-0.22435674
pcoli__btAANAT__2,-1.4367172085,-0.278653185
pcoli__btASMT__1,-2.2255212406,0.031733954
pcoli__btASMT__2,-2.5208461798,0.071026224
pcoli__CC1__1,-3.7651885366,-0.501647217
pcoli__CC1__2,-2.6603341286,-0.6719370410000001
pcoli__ccCOMT__1,-2.4010493661,0.185828194
pcoli__ccCOMT__2,-2.8079449623,0.031359175
pcoli__ckDDC__1,-2.6537520127,-0.918631237
pcoli__ckDDC__2,-2.8870003909,-1.279948
pcoli__CNTF_belt__1,-3.0132579233,-0.613459502
pcoli__CNTF_belt__2,-2.8608800649,-0.144547307
pcoli__cobPNMT__1,-2.2246199019,-0.044592557000000005
pcoli__cobPNMT__2,-1.5069699414,-0.10708405700000001
pcoli__cvPhhB__1,-1.5300502311000002,0.165543569
pcoli__cvPhhB__2,-1.4248948344,0.187632172
pcoli__ggAANAT__1,-2.2271953369,0.156074126
pcoli__ggAANAT__2,-2.3112391789,0.03690393
pcoli__ggTPH__1,-2.5073423691,0.172819988
pcoli__ggTPH__2,-2.9318517199,0.055075384000000005
pcoli__hsAANAT__1,-4.9129788742,-1.583310185
pcoli__hsAANAT__2,-5.0489015333,-1.398316667
pcoli__hsASMT__1,-3.5467217644,0.033589979
pcoli__hsASMT__2,-2.8257660617,-0.061648501
pcoli__hsPNMT_mb__1,-2.2794442738000003,-0.185246516
pcoli__hsPNMT_mb__2,-2.3930262112,-0.16920547200000002
pcoli__hsTPH__1,-2.7147816605,-0.22648667900000002
pcoli__hsTPH__2,-2.6620916658000002,0.198352355
pcoli__hsTPH_E2K__1,-2.2762165163,-0.45419901700000004
pcoli__hsTPH_E2K__2,-2.1496809054,-0.780878717
pcoli__hsTPH_E2K_N91I_P99C__1,-2.709738287,0.032217319
pcoli__hsTPH_E2K_N91I_P99C__2,-3.1697522288,0.11798027100000001
pcoli__hsTPH_N158trunc__1,-2.6758611131,-0.705790333
pcoli__hsTPH_N158trunc__2,-2.4087942534,-0.914867109
pcoli__hsTPH_N174trunc__1,-2.835022301,-0.255115018
pcoli__hsTPH_N174trunc__2,-2.4668252787,-0.510054055
pcoli__hsTPH_Ntermtrunc__1,-4.5915168678,-0.848898637
pcoli__hsTPH_Ntermtrunc__2,-4.4199966798,-0.508017759
pcoli__hsTPH1__1,-1.9907760275,0.07633972600000001
pcoli__hsTPH1__2,-2.2238742711,-0.141317509
pcoli__MBP__1,-3.727228217,0.124635201
pcoli__MBP__2,-3.4311698529,-0.260847731
pcoli__msCOMT__1,-3.8733288165,0.46467448400000005
pcoli__msCOMT__2,-3.5422523191,0.338112475
pcoli__ocAANAT__1,-2.5948927039000003,0.258829343
pcoli__ocAANAT__2,-2.2184088702,0.011277848
pcoli__osTDC_K374H__1,-3.5502783709,-0.5090476890000001
pcoli__osTDC_K374H__2,-4.2808145258,-0.373826877
pcoli__osTDC_K374L__1,-3.1441784998,0.9362207450000001
pcoli__osTDC_K374L__2,-3.2707669628,0.66183032
pcoli__osTDC_K374Q__1,-2.3492039296,-0.05645564300000001
pcoli__osTDC_K374Q__2,-2.061539832,-0.043941279
pcoli__osTDC_L360V__1,-2.4950901288000003,-0.016728550000000002
pcoli__osTDC_L360V__2,-3.0138214268,0.05080141
pcoli__pmTPH__1,-2.5099079999000002,0.379480816
pcoli__pmTPH__2,-2.5948118408000003,0.34495805
pcoli__RFC__1,-0.9950558752,-0.17986634
pcoli__RFC__2,-1.2504949724,-0.11846742
pcoli__RFCctrl__1,-5.0453167431,-1.388498972
pcoli__RFCctrl__2,-5.7084330958,-1.698281706
pcoli__RFCnopause__1,-5.7400307729,-1.554378443
pcoli__RFCnopause__2,-4.6662971919,-2.002670742
pcoli__RFCpluspause__1,-3.926449008,-1.509101295
pcoli__RFCpluspause__2,-4.6166501356000005,-1.802947987
pcoli__rnCOMT_sol__1,-4.4590664814,-1.307771849
pcoli__rnCOMT_sol__2,-4.7591407459,-1.249367303
pcoli__rnPNMT__1,-2.6210475259,0.525051955
pcoli__rnPNMT__2,-2.6921228117,0.41758421900000003
pcoli__rnTDC__1,-3.3904807832,0.109387172
pcoli__rnTDC__2,-3.3041435106,0.018000268
pcoli__rnTDC_trunc__1,-3.5892381329000003,0.382253762
pcoli__rnTDC_trunc__2,-3.4119918997,0.291439532
pcoli__saCOMT_T2A__1,-3.0084544957,0.065870999
pcoli__saCOMT_T2A__2,-2.8529775888,0.16423868800000002
pcoli__sfCOMT__1,-0.7890772568000001,0.27440980600000003
pcoli__sfCOMT__2,-0.8559827503,0.154865719
pcoli__sgAANAT_D63G__1,-2.0734598167,0.033138937
pcoli__sgAANAT_D63G__2,-1.1257709205,0.166320968
pcoli__ssDDC__1,-3.7624285606,0.336592479
pcoli__ssDDC__2,-3.4326569356,-0.063561534
pcoli__TP53B__1,-3.3971609856000002,-0.0023514070000000002
pcoli__TP53B__2,-3.9246786350000002,-0.173399895
pcoli__WT__1,-4.4741903004,-0.856580706
pcoli__WT__2,-5.0298242172,-0.41341600300000003
cck__glu_ale4__1,3.6382672303,1.530131763
cck__glu_ale4__2,2.0204711446,1.398647109
cck__cck_ale1__1,2.4035926674,1.266808652
cck__cck_ale1__2,2.0199642496,1.53598082
cck__cck_ale2__1,1.8521988592,1.246653091
cck__cck_ale2__2,1.3812017579,1.194462937
cck_pgi__gmos_delpgi__1,-0.4762791214,1.607809802
cck_pgi__gmos_delpgi__2,2.5289142057,1.294410402
cck_pgi__pgi_ale1__1,0.060666227,1.60958422
cck_pgi__pgi_ale1__2,-0.6767621656,1.387747062
cck_pgi__pgi_ale2__2,-1.7233140823,1.336186397
cck_pgi__pgi_ale3__1,2.9194867442,0.965262473
cck_pgi__pgi_ale3__2,0.0722269452,0.823874513
cck_pgi__pgi_ale4__1,2.9159125563,0.24779213400000002
cck_pgi__pgi_ale4__2,0.9086778309,-0.240535355
cck_pgi__pgi_ale4__3,1.2951909941,-0.42760753100000004
cck_pgi__pgi_ale5__1,3.2116857591,2.132198553
cck_pgi__pgi_ale5__2,2.2137966577,1.929910848
cck_pgi__pgi_ale6__1,2.6313119265,1.567412988
cck_pgi__pgi_ale6__2,1.7735105647,1.669288221
cck_pgi__pgi_ale7__1,2.3850414511,1.645697396
cck_pgi__pgi_ale7__2,1.140493685,1.711156144
cck_pgi__pgi_ale8__1,2.7066729757,1.43310787
cck_pgi__pgi_ale8__2,2.0837224948,1.3663390450000001
cck_sdh__gmos_delsdhCB__1,0.0422047858,0.8893988030000001
cck_sdh__gmos_delsdhCB__2,1.0807841993,0.332946976
cck_sdh__sdh_ale1__1,-1.7156157617,0.6148693070000001
cck_sdh__sdh_ale1__2,-2.4514128177,0.8481720140000001
cck_sdh__sdh_ale2__1,-0.7164795851,1.415217529
cck_sdh__sdh_ale3__2,-0.7380010706,1.020012199
cck_sdh__sdh_ale3__1,-0.0581179562,1.3008945010000001
cck_sdh__sdh_ale3__3,-0.0968727803,0.949101729
cck_pts__gmos_delptsHIcrr__2,1.5502317544,-1.237936841
cck_pts__gmos_delptsHIcrr__1,0.8670350234,-1.188695122
cck_pts__pts_ale1__2,-4.2822102119,-2.70817893
cck_pts__pts_ale1__1,-4.5102133537,-2.420806936
cck_pts__pts_ale2__2,-2.8119545527,-1.6652563009999999
cck_pts__pts_ale2__1,-2.9433909557,-1.175314356
cck_pts__pts_ale3__2,-4.0470389968,-3.205453174
cck_pts__pts_ale3__1,-4.6390021985,-2.595882176
cck_pts__pts_ale4__2,3.2821804404,1.446035329
cck_pts__pts_ale4__1,2.6631966356,1.601519921
cck_gnd__gmos_delgnd__1,-3.1571441039,0.731093882
cck_gnd__gmos_delgnd__2,-4.0874868082,0.248338161
cck_gnd__gnd_ale1__1,2.0342832004,1.366198828
cck_gnd__gnd_ale1__2,2.4500165501,1.325707137
cck_gnd__gnd_ale2__1,2.3896096643,1.56817921
cck_gnd__gnd_ale2__2,2.2390795182,1.342015862
cck_gnd__gnd_ale3__1,2.0544715495,1.198225184
cck_gnd__gnd_ale3__2,1.9075236021,1.132838364
cck_tpiA__gmos_deltpiA__1,3.7308725601,1.930669828
cck_tpiA__gmos_deltpiA__2,-0.14355984500000002,1.904315897
cck_tpiA__tpiA_ale1__1,1.5743528385999999,2.355773033
cck_tpiA__tpiA_ale1__2,1.3031961353,2.180608389
cck_tpiA__tpiA_ale2__1,2.6191313019,2.656173079
cck_tpiA__tpiA_ale2__2,1.7349463032,2.533410137
cck_tpiA__tpiA_ale3__1,0.5479532818,1.985590768
cck_tpiA__tpiA_ale3__2,0.1161548545,2.094717017
cck_tpiA__tpiA_ale4__1,1.2934184226,2.3702205100000002
cck_tpiA__tpiA_ale4__2,0.7773299656,2.391969007
acid_tale__acid_ale1_pH7__1,2.269340326,1.584817111
acid_tale__acid_ale1_pH7__2,2.3098228499,1.789440009
acid_tale__acid_ale1_pH5__1,2.141138329,0.534554463
acid_tale__acid_ale1_pH5__2,2.2129056975,0.87338931
acid_tale__acid_ale2_pH7__1,1.7841427268999999,1.778302401
acid_tale__acid_ale2_pH7__2,1.7185072624000002,1.730282629
acid_tale__acid_ale2_pH5__1,1.1448242319,2.066788898
acid_tale__acid_ale2_pH5__2,3.2950995563,0.230508076
acid_tale__low_Mg_ale_pH7__1,0.41828576170000004,1.2758258420000002
acid_tale__low_Mg_ale_pH7__2,0.3311292773,1.339997539
acid_tale__low_Mg_ale_pH5__1,-0.26888296240000004,1.987036433
acid_tale__low_Mg_ale_pH5__2,0.16220801270000001,1.715356922
acid_tale__MES_ale_pH7__1,0.9871060233000001,1.782434629
acid_tale__MES_ale_pH7__2,1.4471584907000001,1.937089678
acid_tale__MES_ale_pH5__1,0.3132429182,2.023260118
acid_tale__MES_ale_pH5__2,-0.6980013652,1.7688080099999999
acid_tale__gmos_pH7__1,0.7703219044,1.804246303
acid_tale__gmos_pH7__2,0.5176772162000001,1.761044316
acid_tale__gmos_pH5__1,-1.5117494768,2.18926637
acid_tale__gmos_pH5__2,-2.6415329562,2.501947526
adnB__wt_adn__1,-4.6558916007,0.025628881000000003
adnB__wt_adn__2,-2.6429039123,0.36139795500000005
adnB__delydhB_adn__1,-3.612336342,0.036679170000000004
adnB__delydhB_adn__2,-4.0393451949,0.190345073
ytf2__wt_glc__1,-0.0237387807,0.5339791890000001
ytf2__wt_glc__2,-0.6572511642000001,0.5574168620000001
ytf2__ybcM_glc__1,0.10216881130000001,0.066219288
ytf2__ybcM_glc__2,-0.4813352135,-0.390228177
ytf2__ydhB_glc__1,-1.291738603,-0.220108784
ytf2__ydhB_glc__2,-0.9973446102,-0.30495511200000003
ytf2__yfeC_glc__1,-0.3069484098,0.21078253600000002
ytf2__yfeC_glc__2,-0.5989000551,-0.30016992800000003
ytf2__yciT_glc__1,-0.8606353955,0.340696649
ytf2__yciT_glc__2,-0.461477719,0.837991001
ytf2__ydiZ_glc__1,0.691284294,0.8294629910000001
ytf2__ydiZ_glc__2,0.5896412194,0.742665813
ytf2__ynfL_glc__1,-0.45537838480000004,0.47513253400000005
ytf2__ynfL_glc__2,-0.4297858416,0.517743234
misc2__dellon_glc__1,0.8833271912,-1.040183607
misc2__dellon_glc__2,-0.26821209690000003,-1.235189509
ytf3__wt_glc2__1,0.24989998630000002,0.371425695
ytf3__wt_glc2__2,0.3803314249,0.277890805
ytf3__wt_pH7_lactate__1,-0.4111558672,0.19173571
ytf3__wt_pH7_lactate__2,-0.5547624188,0.08212485400000001
ytf3__wt_pH55_lactate__1,-1.1614110723,0.450820109
ytf3__wt_pH55_lactate__2,-1.5979373809,-0.060830299000000004
ytf3__wt_pH55_HCl__1,-2.0517029465,0.082334155
ytf3__wt_pH55_HCl__2,-2.6572263653,0.20290555300000002
ytf3__dyieP_pH7__1,-0.518544652,0.30987089
ytf3__dyieP_pH7__2,-0.1119284044,0.331370893
ytf3__dyieP_pH55__1,0.1260668335,0.18930131900000002
ytf3__dyieP_pH55__2,0.3032513369,0.151933492
