,USA300HOU_RS11930
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,3.3155627941
USA300_LAC_U01-Set001_CAMHB_Control_1,4.0138407619
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,4.041494067
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,4.086565666
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,4.1618064747
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,2.731402611
USA300_LAC_U01-Set001_CAMHB_Control_2,2.9499038022
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,3.1499814248
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,3.0259657233
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,4.1700080372
USA300_TCH1516_U01-Set000_CAMHB_Control_1,3.2344652297
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,3.6189180839
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,3.3945601211
USA300_LAC_U01-Set001_R10LB_PreCulture_1,2.7756575351
USA300_LAC_U01-Set001_R10LB_PreCulture_2,2.633282964
USA300_LAC_U01-Set001_R10LB_Control_1,2.6820071637
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,1.8633256514
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,2.0970143235
USA300_LAC_U01-Set001_R10LB_Control_2,2.3510985186
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,0.7646015277
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,2.0762798987
USA300_TCH1516_U01-Set000_R10LB_Control_1,2.7143963333
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,2.5003500818999997
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,2.8025321614000003
USA300_TCH1516_U01-Set000_R10LB_Control_2,1.7147780974
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,1.3462486554
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,1.3159469854
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,2.6287397418
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,2.8737609535
USA300_TCH1516_U01-Set000_CAMHB_Control_2,3.5966436879
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,3.0844166799
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,3.9596090468
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,3.1434849368
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,3.7400015018
USA300_LAC_U01-Set004_CAMHB_Control_1,2.624747196
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,3.2970516133
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,2.4740249221
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,4.3209128514
USA300_LAC_U01-Set004_CAMHB_Control_2,4.0924863277
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,2.4895601489
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,2.5993809681
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,3.436528837
USA300_LAC_U01-Set004_R10LB_Control_1,3.0471794082
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,1.6713797056000002
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,1.976270401
USA300_LAC_U01-Set004_R10LB_Control_2,2.2374447732
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,2.0960627092
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,1.1779206137
USA300_TCH1516_U01-Set003_CAMHB_Control_2,1.3094153456
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,0.5306367357
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,1.3908735541000001
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,2.6933939801999998
USA300_TCH1516_U01-Set003_CAMHB_Control_3,2.6786323168
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,1.2062629896
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,1.918020665
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,2.6856098234
USA300_LAC_ICA-Set001_R10LB_Control_1,2.3154169511
USA300_LAC_ICA-Set001_R10LB_Control_2,2.5972891728
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,1.8322460149
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,2.309784285
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,3.9313386128000003
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,4.0594709271
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,2.7536612179
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,2.4488897257
USA300_TCH1516_BK-Set001_THB_Control_1,1.7635322662
USA300_TCH1516_BK-Set001_THB_Control_2,1.609779369
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,0.0
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,1.8409829433
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,4.1033560913
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,1.7584259407
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,1.6771639767000002
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,2.0864289081
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,3.0731781981
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,3.6653893686
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,2.4615423961
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,2.2442006648
USA300_LAC_ICA-Set002_CAMHB_Control_1,3.830765735
USA300_LAC_ICA-Set002_CAMHB_Control_2,3.025908385
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,2.491996381
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,2.3818456347
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,2.355534292
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,1.2879825827
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,3.7890101455
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,3.4434319179
USA300_SNFM1_ICA-Set002_R10LB_Control_1,1.8424707826
USA300_SNFM1_ICA-Set002_R10LB_Control_2,2.6389273587
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,4.128658056
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,4.1685134355
USA300_SNFR19_ICA-Set002_R10LB_Control_1,4.1162943909
USA300_SNFR19_ICA-Set002_R10LB_Control_2,3.6376346473
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,3.3532814831
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,2.9149073336
USA300_TCH1516_ICA-Set002_R10LB_Control_1,1.6563675572
USA300_TCH1516_ICA-Set002_R10LB_Control_2,1.7835932418
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,3.0223757952
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,3.2823561706
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,2.7224013607
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,3.083694041
