,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,12.629918351266667,3.3279889675276157,3.0,0.0,8.8897161706,1.0,13.7360323319,2.0,15.2640065513,,,,,,,,,,
1,LB__LBtran,14.396652590666667,3.6996126172857906,3.0,3.0,10.1476644762,4.0,16.1381211653,5.0,16.9041721305,,,,,,,,,,
2,LB__LBstat,10.193662971,0.8329330818044626,3.0,6.0,10.023928044,7.0,9.458670654,8.0,11.098390215,,,,,,,,,,
3,LB__LBGexp,12.249206689333334,2.6290141580532955,3.0,9.0,9.4717692266,10.0,14.6991022668,11.0,12.5767485746,,,,,,,,,,
4,LB__LBGtran,32.0794083093,4.691672791672439,2.0,12.0,35.3969219554,13.0,28.7618946632,,,,,,,,,,,,
5,LB__LBGstat,25.92530801096667,3.7968302310834297,3.0,14.0,23.5083257153,15.0,23.9660606531,16.0,30.3015376645,,,,,,,,,,
6,Life Cycle__S0,3.9275265319333337,0.5304456635149787,3.0,17.0,3.6150651632,18.0,3.6275242476000003,19.0,4.539990185,,,,,,,,,,
7,Life Cycle__S1,-0.7180952872666667,0.1761125474889267,3.0,20.0,-0.6460588277,21.0,-0.5894208009,22.0,-0.9188062332,,,,,,,,,,
8,Life Cycle__S2,-0.26421191,1.0510796580459523,3.0,23.0,-0.5855129925,24.0,0.910017764,25.0,-1.1171405015,,,,,,,,,,
9,Life Cycle__S3,0.7107504099,0.3755074255608787,2.0,26.0,0.9762742569,27.0,0.4452265629,,,,,,,,,,,,
10,Life Cycle__S4,2.0559245055333335,0.6552532745930176,3.0,28.0,1.6483648784,29.0,2.8117715402,30.0,1.7076370980000002,,,,,,,,,,
11,Life Cycle__S5,2.2924232227666668,0.6119860257266257,3.0,31.0,2.9783475715,32.0,1.8022953712,33.0,2.0966267256,,,,,,,,,,
12,Life Cycle__S6,5.2500696890375,1.5029638285597877,8.0,34.0,4.3486956733,35.0,6.4022827115,36.0,2.8143074148,37.0,5.0799650136,38.0,7.9274658842,39.0,5.6306145433,40.0,5.1725203076,41.0,4.624705964
13,Life Cycle__S7,7.298490574833333,0.4535535314176212,3.0,42.0,6.7855331386,43.0,7.4634990392,44.0,7.6464395467,,,,,,,,,,
14,Life Cycle__S8,9.8129956541,2.845685872964559,2.0,45.0,7.8007918762,46.0,11.825199432,,,,,,,,,,,,
15,Life Cycle__G135,-0.8360613526,2.8707596763443664,2.0,47.0,-2.8659949869,48.0,1.1938722817,,,,,,,,,,,,
16,Life Cycle__G150,-2.2185387080333334,1.7861379733203002,3.0,49.0,-0.2413430575,50.0,-3.7153804505,51.0,-2.6988926161,,,,,,,,,,
17,Life Cycle__G180,-2.4050202958333333,0.9605858777739332,3.0,52.0,-1.9541583913,53.0,-3.5081003157,54.0,-1.7528021805,,,,,,,,,,
18,Stress Time Course__C30,2.9451081179000003,0.5464379079375049,2.0,55.0,3.3314980681,56.0,2.5587181677,,,,,,,,,,,,
19,Stress Time Course__C90,2.50724113505,1.7864486690826156,2.0,57.0,3.7704511032,58.0,1.2440311669,,,,,,,,,,,,
20,Biofilm__BI,5.3717399966,1.3418082349710756,2.0,59.0,4.4229382946,60.0,6.3205416986,,,,,,,,,,,,
21,Biofilm__BC,4.0706250271,0.6298062555823368,4.0,61.0,3.696274404,62.0,3.7801212443,63.0,5.0131428919,64.0,3.7929615682,,,,,,,,
