,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-2.967361884566667,0.32392805554387516,3.0,0.0,-2.7933673337,1.0,-2.7676122204,2.0,-3.3411060996,,
1,AB0057_PGcoculture__AB ,0.0,0.2402768636614728,4.0,3.0,-0.0173051119,4.0,0.1112337031,5.0,0.23242362460000002,6.0,-0.3263522158
2,AB0057_PGcoculture__ABPG,-2.68233350245,0.5559852676286254,4.0,7.0,-2.7576226078,8.0,-3.3098906465,9.0,-1.9561664586,10.0,-2.7056542969
3,AB5075_AZI__AZI_000,0.0,0.21535773655637672,2.0,11.0,-0.1522809159,17.0,0.1522809159,,,,
4,AB5075_AZI__preculture,-3.5043238186,0.756984161998563,2.0,12.0,-2.9690551844,13.0,-4.0395924528,,,,
5,AB5075_AZI__AZI_040,-2.18330859855,0.11515173707338394,2.0,14.0,-2.2647331727,18.0,-2.1018840244,,,,
6,AB5075_AZI__AZI_028,0.98260133795,0.2927911198964737,2.0,15.0,1.1896359243,19.0,0.7755667516,,,,
7,AB5075_AZI__AZI_003,0.43801114785000006,0.5268185731791524,2.0,16.0,0.8105281334000001,20.0,0.0654941623,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.8142553845333333,1.0138447455660846,3.0,21.0,0.3746185367,28.0,1.9737124356,29.0,0.0944351813,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-9.25185853854297e-18,0.9470911323099652,3.0,22.0,1.005776067,23.0,-0.8747650161,24.0,-0.1310110509,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.34510511403333327,1.3896081258500033,3.0,25.0,0.8061507221,26.0,-1.8887042317,27.0,0.047238167500000004,,
11,AB5075_VIR-O_LSO__VIR-O,-3.33333360913457e-11,0.4257904274106579,3.0,30.0,-0.4340427706,32.0,0.0170147777,34.0,0.4170279928,,
12,AB5075_VIR-O_LSO__LSO,-1.2761673913999998,1.5579023889103663,3.0,31.0,-1.6905360327,33.0,-2.5849922479,35.0,0.4470261064,,
13,AB5075_Zinc__Control,9.25185853854297e-18,0.1560215283792214,3.0,36.0,-0.00039005560000000003,37.0,0.15621619050000002,38.0,-0.1558261349,,
14,AB5075_Zinc__Zinc,-0.92874081045,0.16283606170030965,2.0,39.0,-1.0438832939,40.0,-0.813598327,,,,
15,AB5075_biofilm+abx__planktonic,0.0,1.75682008242732,3.0,41.0,-1.1494109745,42.0,-0.872898606,44.0,2.0223095805,,
16,AB5075_biofilm+abx__biofilm,-4.276843903633334,0.38462191232469445,3.0,43.0,-3.9038635641,45.0,-4.2545320974,46.0,-4.6721360494,,
17,AB5075_biofilm+abx__cip_biofilm,-6.5912172914,0.8871717051703988,3.0,47.0,-5.8221699159,48.0,-7.561828204,50.0,-6.3896537543,,
18,AB5075_biofilm+abx__tet_biofilm,-1.7884718523,0.5137977319522744,3.0,49.0,-2.3387814577,51.0,-1.3213336831,52.0,-1.7053004161,,
19,AB5075_gigAB__kan_gigB,-16.1173950945,29.446602793659295,3.0,53.0,-33.2735388243,54.0,-32.9627861198,55.0,17.8841396606,,
20,AB5075_gigAB__gigB,-31.71412733636667,0.13352346303307389,3.0,56.0,-31.5990160228,57.0,-31.8605117852,58.0,-31.6828542011,,
21,AB5075_gigAB__kan_gigA,-13.763356377666668,29.17668189028943,3.0,59.0,19.8802951586,60.0,-29.0498321509,61.0,-32.1205321407,,
22,AB5075_gigAB__gigA,-32.221762564433334,0.5738321179786636,3.0,62.0,-32.1879541463,63.0,-31.665582100199998,64.0,-32.8117514468,,
23,AB5075_gigAB__kan_WT,-0.5958082604666667,0.8538190881039487,3.0,65.0,-1.581624525,66.0,-0.1143785709,67.0,-0.0914216855,,
24,AB5075_gigAB__WT,0.0,2.0849802838273397,3.0,68.0,2.0277451775,69.0,0.1101069063,70.0,-2.1378520838,,
25,AB5075_med__CA-MHB,-0.22125540245,0.40811821089559963,2.0,71.0,-0.5098385569,72.0,0.067327752,,,,
26,AB5075_med__CA-MHB_pH6,4.36371257555,2.859170447294337,2.0,73.0,6.3854513874,74.0,2.3419737637,,,,
27,AB5075_med__RPMI+_pH7,2.9097293221,3.550732085310917,2.0,75.0,5.4204760578,76.0,0.3989825864,,,,
28,AB5075_med__RPMI+_pH6,1.10084030915,0.6334642525961419,2.0,77.0,0.6529134405,78.0,1.5487671778,,,,
29,AB5075_med__RPMI+_-HCO3,0.6665625311000001,0.5404065644212631,2.0,79.0,0.2844373848,80.0,1.0486876774,,,,
30,AB5075_med__LB,0.0,0.2071441859943891,2.0,81.0,-0.1464730586,82.0,0.1464730586,,,,
31,AB5075_med__M9+AA,0.3532208673,1.0744387187535205,2.0,83.0,-0.40652203670000003,84.0,1.1129637713,,,,
32,AB5075_med__M9-AA,0.73504661915,0.4085273717291508,2.0,85.0,0.4461741443,86.0,1.023919094,,,,
33,AYE_adeB__WT,-1.850371707708594e-17,0.6146745148879688,3.0,87.0,0.6910393198,88.0,-0.2052582856,89.0,-0.4857810342,,
34,AYE_adeB__adeB,-0.39638660686666666,0.5889004293329302,3.0,90.0,-1.071590721,91.0,0.0110600553,92.0,-0.12862915490000001,,
35,COL__0ug/ml,0.0,0.208695052891974,2.0,93.0,-0.1475696871,94.0,0.1475696871,,,,
36,COL__0.25ug/ml,2.0467736756,2.1042284427017273,2.0,95.0,3.5346878766,96.0,0.5588594746000001,,,,
37,COL__1ug/ml,1.18171692255,1.178619307187964,2.0,97.0,0.34830721800000003,98.0,2.0151266271,,,,
38,H2O2__0ug/ml,0.0,0.6630290033611113,2.0,99.0,0.4688323044,100.0,-0.4688323044,,,,
39,H2O2__1.25ug/ml,-5.12225244315,4.067804674738596,2.0,101.0,-7.9986247132,102.0,-2.2458801731,,,,
40,H2O2__2.5ug/ml,-9.76778649145,2.3794050797062396,2.0,103.0,-11.4502799585,104.0,-8.0852930244,,,,
41,H2O2__5ug/ml,-11.79191857055,0.2706026183611425,2.0,105.0,-11.6005736241,106.0,-11.983263517,,,,
42,MRP__0ug/ml,0.0,1.1307170195120326,2.0,107.0,0.7995376721,108.0,-0.7995376721,,,,
43,MRP__25ug/ml,-0.2121526037,1.5946193125285948,2.0,109.0,0.9154135256,110.0,-1.339718733,,,,
44,MRP__100ug/ml,-1.4752793884000002,0.5921781974673648,2.0,111.0,-1.0565461693,112.0,-1.8940126075000001,,,,
45,MRP__200ug/ml,-0.74249743425,1.2880189181918245,2.0,113.0,-1.6532643456,114.0,0.1682694771,,,,
46,growth__2h,0.0,1.2747093035757582,2.0,115.0,0.9013555926,116.0,-0.9013555926,,,,
47,growth__4h,-0.07430430400000002,0.3272858926789809,2.0,117.0,0.1571217701,118.0,-0.30573037810000003,,,,
48,growth__6h,0.22528882840000003,0.5938157112500173,2.0,119.0,0.6451799446,120.0,-0.1946022878,,,,
49,growth__8h,1.2679573855,0.32696032883752874,2.0,121.0,1.0367615198,122.0,1.4991532512,,,,
50,growth__10h,1.43247089685,0.01757722182941561,2.0,123.0,1.4448998696,124.0,1.4200419241,,,,
51,mutants__WT,0.0,1.9444815449128918,2.0,125.0,-1.3749560863,126.0,1.3749560863,,,,
52,mutants__R7,0.0183175364,0.28959955476084726,2.0,127.0,-0.1864602726,128.0,0.2230953454,,,,
53,mutants__gacA,3.45396403685,0.3331946430419583,2.0,129.0,3.2183598453,130.0,3.6895682283999998,,,,
54,vacJ_LL-37__WT,0.0,0.02015819545116134,2.0,131.0,-0.0142539967,132.0,0.0142539967,,,,
55,vacJ_LL-37__WT+LL-37,-1.6452021770999998,0.8248857000370351,2.0,133.0,-1.0619199049,134.0,-2.2284844493,,,,
56,vacJ_LL-37__vacJ,-2.15302836315,0.18052353781107897,2.0,135.0,-2.2806777809,136.0,-2.0253789454,,,,
57,vacJ_LL-37__vacJ+LL-37,-3.3428081575000004,0.7093197432760556,2.0,137.0,-3.844372958,138.0,-2.841243357,,,,
