,-0.1809537395695224,-0.14805305964779106,-0.11515237972605971,-0.08225169980432837,-0.04935101988259702,-0.016450339960865673,0.016450339960865673,0.04935101988259702,0.08225169980432837,0.11515237972605971,0.14805305964779106,0.1809537395695224,0.21385441949125375,0.2467550994129851,0.2796557793347164,0.3125564592564478,0.3454571391781791,0.3783578190999104,0.4112584990216418,0.4441591789433732
thresh,-0.13160271968692538,0.13160271968692538,1,,,,,,,,,,,,,,,,,
unreg,1,1,0,1,14,1172,557,20,18,9,5,3,2,1,0,0,0,1,0,0
unreg_genes,['ygiZ'],['selC'],[],[],[],[],[],[],[],[],['uxuR' 'arcB' 'nupG' 'rne' 'katE'],['lacY' 'borD' 'folX'],['lipA' 'yedY'],['yadC'],[],[],[],['glnW'],[],[]
