,Value,list
TF,KpdE,
reg_genes,0,[]
comp_genes,7,['ABUW_3198' 'ABUW_1580' 'ABUW_2316' 'pobA']
both_genes,0,['kdpA' 'kdpB' 'kdpC']
reg_genes2,3,
comp_genes2,0,
both_genes2,0,
