,-0.08814547842978376,-0.06855759433427626,-0.048969710238768754,-0.02938182614326125,-0.009793942047753745,0.00979394204775376,0.029381826143261264,0.04896971023876878,0.06855759433427627,0.08814547842978376,0.10773336252529128,0.1273212466207988,0.1469091307163063,0.16649701481181378,0.18608489890732133,0.20567278300282882,0.2252606670983363,0.2448485511938438,0.2644364352893513,0.28402431938485884
thresh,-0.09793942047753752,0.09793942047753752,2,,,,,,,,,,,,,,,,,
unreg,0,0,9,160,2754,2463,160,15,0,0,0,0,0,0,0,0,0,0,0,0
k-opioid,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
k-opioid_genes,[],[],[],[],[],[],[],[],[],[],[],[],['PA1211'],['PA1219' 'PA1212' 'PA1217' 'PA1214'],['PA1220' 'PA1221' 'PA1218'],['PA1215' 'PA1213'],[],['PA1216'],[],[]
