,-0.08353109225123709,-0.05966506589374078,-0.03579903953624447,-0.011933013178748161,0.011933013178748147,0.035799039536244456,0.059665065893740765,0.08353109225123709,0.10739711860873338,0.13126314496622968,0.155129171323726,0.17899519768122232,0.20286122403871862,0.2267272503962149,0.25059327675371124,0.2744593031112076,0.2983253294687038,0.3221913558262002,0.3460573821836964,0.36992340854119277
thresh,-0.09546410542998525,0.09546410542998525,1,,,,,,,,,,,,,,,,,
unreg,0,1,50,2949,2505,42,4,3,2,0,1,0,2,0,0,2,2,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],['PP_2023' 'PP_3519'],[],['PP_2827'],[],['PP_2647' 'PP_3770'],[],[],['PP_5496' 'PP_4858'],['oprN' 'mexF'],['PP_3425'],[],[]
