,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-12.334685099206052,0.8751433908210405,2.0,0.0,-12.953504925366198,1.0,-11.715865273045905,,
1,Chrom__sac_sta,-6.78948630460286,0.3885053286686782,2.0,2.0,-7.064201057031591,3.0,-6.514771552174129,,
2,Chrom__sac_MW001,-3.1363800445660672e-15,0.537509787202272,2.0,4.0,0.3800768154848616,5.0,-0.3800768154848679,,
3,Chrom__sac_fadR,-2.0350294757915357,0.6403834611528157,2.0,6.0,-1.5822099878506677,7.0,-2.4878489637324037,,
4,FadR__wt_p,-9.43689570931383e-16,1.0396957165623204,2.0,8.0,0.7351758915518225,9.0,-0.7351758915518244,,
5,FadR__ko_p,0.49329377717100564,1.6593706896109515,2.0,10.0,1.6666460442971074,11.0,-0.6800584899550961,,
6,GDGT__75_2.4_log,-2.3684757858670005e-15,2.5522450340792906,3.0,12.0,0.5127815875687627,27.0,2.2569229543517766,50.0,-2.7697045419205466
7,GDGT__80_3.5_stat,-6.300428658829389,0.5377965584954744,3.0,13.0,-6.6185530993255695,20.0,-5.679497660031784,42.0,-6.603235217130813
8,GDGT__80_2.4_log,-6.950160585798657,3.4649741042418922,3.0,14.0,-9.779386179967547,37.0,-7.9855799203487505,41.0,-3.085515657079676
9,GDGT__75_3.5_stat,-5.384835711127148,1.534468679331787,3.0,15.0,-3.7133469410615625,24.0,-5.711474904172354,28.0,-6.729685288147526
10,GDGT__80_1.6_stat,-10.567045549628721,1.1520224345899095,3.0,16.0,-11.479591278961186,17.0,-10.948985610600284,33.0,-9.272559759324693
11,GDGT__75_2.4_stat,-1.9211365504152127,0.7333436230646009,3.0,18.0,-2.443136191059366,26.0,-2.237570839637287,31.0,-1.0827026205489851
12,GDGT__80_2.4_stat,-3.8654156065477907,0.7246178101058879,3.0,19.0,-4.1313113646194415,29.0,-3.0454120128117097,30.0,-4.419523442212221
13,GDGT__80_1.6_log,-10.656993576409342,3.776995899616444,2.0,21.0,-7.9862541632767705,39.0,-13.327732989541914,,
14,GDGT__65_3.5_stat,4.167202645375082,2.2913724839892002,3.0,22.0,6.578544123335536,23.0,3.9046448730555054,34.0,2.0184189397342025
15,GDGT__75_1.6_stat,-9.874057677351095,0.5064786494066938,3.0,25.0,-9.539461566278462,32.0,-10.456752776865978,38.0,-9.625958688908844
16,GDGT__75_1.6_log,-19.33779557079013,0.41645622326731074,2.0,35.0,-19.632274590329786,36.0,-19.043316551250477,,
17,GDGT__65_2.4_stat,2.6122017793647694,4.194869288262573,3.0,40.0,6.962739072439409,46.0,-1.4073952793008326,49.0,2.2812615449557323
18,GDGT__65_2.4_log,5.370829866217377,5.0873289948813065,3.0,43.0,9.718020872936552,44.0,-0.22436819522592014,47.0,6.618836920941496
19,GDGT__80_3.5_log,-6.594519803217403,3.5712670983434545,3.0,45.0,-2.5966315584061213,51.0,-7.7178978948690515,52.0,-9.469029956377037
20,GDGT__65_1.6_log,-12.17042756121772,6.509243492194976,3.0,48.0,-16.77368150801923,53.0,-4.72314313063767,54.0,-15.014458044996259
21,NutLim__t0,-2.6645352591003757e-15,3.204013411894579,2.0,55.0,2.265579610563301,56.0,-2.2655796105633064,,
22,NutLim__t05,7.097777045297398,0.2814006297686214,3.0,57.0,7.42056043141663,58.0,6.904066957038935,59.0,6.968703747436629
23,NutLim__t1,8.644095099929082,0.500791171648814,3.0,60.0,8.860171384092418,61.0,9.000572917926307,62.0,8.07154099776852
24,NutLim__t15,7.903917126968222,1.183512814430506,3.0,63.0,7.7122903522573205,64.0,9.171550451998245,65.0,6.827910576649098
25,NutLim__t2,7.565544974244207,1.7731911022534526,3.0,66.0,5.748651671158696,67.0,9.291537177431078,68.0,7.656446074142844
26,NutLim__t4,0.4196528352519065,1.7529642243851347,2.0,69.0,-0.8198800549882389,70.0,1.659185725492052,,
27,UV_irr__wt0,3.3306690738754696e-16,0.4425135201390634,3.0,71.0,0.3184586241137581,72.0,-0.5052875355562553,73.0,0.1868289114424982
28,UV_irr__wt1,2.5130879803086064,0.558125908679003,3.0,74.0,2.9665634518398334,75.0,2.6829287707876843,76.0,1.8897717182983016
29,UV_irr__wt2,5.105598452792385,0.7455708612419625,3.0,77.0,5.212810696713364,78.0,4.312225434980132,79.0,5.7917592266836575
30,UV_irr__mut0,-0.443248449353864,0.1554076595464775,3.0,80.0,-0.4978565294923424,81.0,-0.2679072219518265,82.0,-0.563981596617423
31,UV_irr__mut1,3.0712408913573395,0.329950331306834,3.0,83.0,2.9130305149957723,84.0,3.4505032529292285,85.0,2.8501889061470185
32,UV_irr__mut2,5.175721973997141,0.30863835972940273,3.0,86.0,4.880049983282847,87.0,5.4958692937840565,88.0,5.151246644924519
33,YtrA__overexpr,-2.267742692094385,1.1733277104382824,3.0,89.0,-3.412088532107989,90.0,-2.3237038062833206,91.0,-1.0674357378918462
34,YtrA__wt,4.4223883814235405e-15,0.5906961680218173,3.0,92.0,0.18927850263154802,93.0,-0.6621356823590203,94.0,0.4728571797274856
