,Value,list
TF,arcA,
reg_genes,353,"['cyoC' 'xseA' 'pntA' 'folE' 'potG' 'fadD' 'nuoG' 'tpx' 'nuoH' 'ycjG'
 'yfcZ' 'STM2545' 'mglB' 'feoA' 'moaA' 'ugpC' 'yhiI' 'rhlB' 'citD' 'rplV'
 'ydeA' 'ubiC' 'nrfA' 'fumC' 'yhgG' 'guaB' 'guaA' 'xylR' 'gltA' 'arcA'
 'lldP' 'hemA' 'potI' 'STM1792' 'STM1791' 'kdpA' 'rplC' 'glpB' 'rpmB'
 'gltB' 'yfcX' 'yccA' 'hybG' 'kdpC' 'pckA' 'leuD' 'STM1790' 'leuA' 'fabG'
 'truB' 'potF' 'plsX' 'cydD' 'ompC' 'ybjY' 'rplY' 'ribF' 'clpA' 'citX'
 'caiT' 'flhD' 'oppD' 'aer' 'yliA' 'gapA' 'cydA' 'lspA' 'pepQ' 'thrB'
 'yceD' 'yeaD' 'yrfE' 'yfcY' 'thiE' 'yhcC' 'oppA' 'rplU' 'cyoA' 'STM2963'
 'dctA' 'yecG' 'nuoA' 'rpsT' 'rstA' 'dppA' 'acpP' 'thiF' 'moaD' 'yieE'
 'ackA' 'aceF' 'rstB' 'rplP' 'ybfA' 'sucA' 'STM3128' 'dnaN' 'yafH' 'moaE'
 'dcuA' 'gltD' 'sdhD' 'citE' 'glpC' 'nusA' 'STM2574' 'moeA' 'slpA' 'putP'
 'STM1793' 'sdhB' 'focA' 'cadA' 'uvrA' 'cirA' 'STM3129' 'thiG' 'rpsQ'
 'glpE' 'rpsS' 'fabF' 'glpG' 'caiE' 'aceB' 'hemK' 'pflF' 'acnA' 'mglC'
 'feoB' 'ndk' 'ygjU' 'argG' 'carA' 'rpmH' 'yigI' 'hybE' 'STM3137' 'yrfF'
 'phnO' 'ybhK' 'dnaG' 'mntH' 'argR' 'pntB' 'ymfB' 'suhB' 'aceA' 'hybC'
 'ptsG' 'yhhJ' 'dcuC' 'ybiU' 'dpiB' 'ugpQ' 'nrfC' 'treC' 'lytB' 'pflE'
 'yghW' 'pflB' 'yqcB' 'fnr' 'ssb' 'xthA' 'dpiA' 'ugpA' 'cspA' 'ycdC'
 'fdoH' 'oppB' 'nuoC' 'STM1788' 'nuoL' 'caiC' 'STM3261' 'sucB' 'leuB'
 'pdgL' 'fdhE' 'yhgE' 'STM1787' 'ybjX' 'fumA' 'rpsJ' 'nrfG' 'STM1158'
 'glpA' 'argT' 'cyoE' 'manA' 'fabD' 'infB' 'STM3134' 'gcvA' 'ndh' 'nuoI'
 'sucC' 'aceK' 'trkH' 'yigF' 'osmY' 'sdhC' 'rho' 'lpdA' 'yigZ' 'yfiF'
 'rplD' 'rpsO' 'STM4161' 'mutM' 'ileS' 'thrA' 'rpsC' 'pepN' 'STM1934'
 'pldA' 'cyoD' 'STM3253' 'cydC' 'yhiH' 'nuoN' 'hybA' 'yliB' 'cycA' 'caiD'
 'yliD' 'recF' 'yjiJ' 'mglA' 'STM1786' 'hypO' 'citC' 'nuoB' 'yhbC' 'yliG'
 'hemG' 'sdhA' 'nupC' 'lldD' 'udhA' 'nrfD' 'lldR' 'pnp' 'ybiK' 'aceE'
 'citF' 'hpaH' 'moeB' 'nrfB' 'yhjE' 'pncB' 'rpmG' 'yijC' 'thrC' 'flhC'
 'ompW' 'STM1586' 'cadB' 'rplW' 'leuC' 'hybB' 'nuoJ' 'trxA' 'ubiA' 'ybdN'
 'rpoS' 'hisM' 'sodA' 'fdoI' 'hybD' 'yejG' 'yljA' 'prfA' 'yfiD' 'fadH'
 'dcuB' 'fumB' 'yqcC' 'avtA' 'ydgC' 'dnaA' 'nuoE' 'ugpE' 'yeiB' 'moaB'
 'yeiG' 'nlpI' 'icdA' 'kgtP' 'yceI' 'citG' 'dsbB' 'yiaG' 'rnpA' 'mdh'
 'yojN' 'fabH' 'rbfA' 'nuoM' 'rhaT' 'acnB' 'thiH' 'yncD' 'STM1789' 'nuoF'
 'rcsB' 'hybF' 'glpD' 'cydB' 'yeaA' 'yliC' 'thiC' 'potH' 'yliH' 'rpmA'
 'rpoD' 'carB' 'rplB' 'ymfC' 'caiA' 'cyoB' 'sucD' 'rpsU' 'ugpB' 'yijD'
 'moaC' 'kdpB']"
comp_genes,29,['ygaE' 'cspC' 'dadX']
both_genes,26,"['gabD' 'hpaC' 'acs' 'dppF' 'astB' 'fadA' 'oppF' 'ygaF' 'astE' 'dppD'
 'hisJ' 'dppC' 'gabT' 'astC' 'fadL' 'yjcG' 'dppB' 'STM2789' 'astA' 'hisQ'
 'astD' 'gabP' 'fadB' 'oppC' 'yjcH' 'hisP']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
