,-0.18947907600000002,-0.16579419150000002,-0.14210930700000002,-0.11842442250000002,-0.09473953800000001,-0.07105465350000001,-0.047369769000000006,-0.023684884500000003,0.0,0.023684884500000003,0.047369769000000006,0.07105465350000001,0.09473953800000001,0.11842442250000002,0.14210930700000002,0.16579419150000002,0.18947907600000002,0.21316396050000003,0.23684884500000003,0.26053372950000003
thresh,-0.05921221125000001,0.05921221125000001,1,,,,,,,,,,,,,,,,,
unreg,1,2,0,0,0,3,9,279,3682,195,5,1,5,9,15,4,1,0,0,0
unreg_genes,['kdgT'],['kduI' 'kduD'],[],[],[],['kdgK' 'yiiM' 'gcl'],[],[],[],[],[],['pphA'],['yobB' 'yebS' 'rsmF' 'ptrB' 'edd'],['yebT' 'yebW' 'yebE' 'yebZ' 'rlmA' 'purT' 'holE' 'exoX' 'yobA'],"['yebK' 'lpxM' 'yebO' 'yobH' 'yobF' 'yebG' 'proQ' 'zwf' 'yebY' 'kdgR'
 'cspC' 'prc' 'yebV' 'pykA' 'eda']",['htpX' 'mgrB' 'msrC' 'yebF'],['mepM'],[],[],[]
