,Value,list
TF,DegU,
reg_genes,84,"['flgK' 'aspP' 'comK' 'sipT' 'degS' 'sacX' 'bslA' 'levB' 'fliG' 'flhF'
 'sacY' 'flgN' 'fliF' 'tkmA' 'fliQ' 'ylxF' 'sigD' 'edmS' 'sacB' 'degU'
 'flgD' 'degQ' 'bpr' 'yvyF' 'swrB' 'comFC' 'ptpZ' 'flhG' 'fliW' 'minJ'
 'bznD' 'flgC' 'fliK' 'flgL' 'fbnA' 'swrD' 'fliR' 'cheD' 'fliP' 'cheA'
 'cheW' 'comFA' 'uglF' 'flgB' 'yviE' 'capC' 'fliL' 'fliM' 'fliZ' 'fliI'
 'wapI' 'swrAAc' 'wapA' 'cheC' 'comFB' 'flgE' 'csrA' 'cheB' 'capA' 'epr'
 'aprE' 'fliY' 'fliH' 'yxjJ' 'flgM' 'cheY' 'ptkA' 'fliE' 'yxjI' 'flhA'
 'swrAAn' 'flhB' 'fliJ' 'capB']"
comp_genes,27,"['yhdX' 'yjhB' 'efp' 'yxiC' 'yfjA' 'ywqI' 'yfjB' 'yczC' 'yfjC' 'rsh'
 'yfjD' 'yjhA' 'ywqH' 'yxiB' 'BSU_02785' 'rttN' 'rtbD']"
both_genes,10,['yueB' 'yukC' 'yvcB' 'yueC' 'yukAB' 'yvcA' 'ycdA' 'yukD' 'yvzA' 'yukE']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
