sample,new_2049454_2050111
LBexp_1,7.6844
LBexp_2,8.7444
LBexp_3,7.7721
LBtran_1,8.5035
LBtran_2,7.7087
LBtran_3,7.6978
LBstat_1,9.0707
LBstat_2,9.0636
LBstat_3,8.6897
LBGexp_1,7.4952
LBGexp_2,7.7211
LBGexp_3,7.7172
LBGtran_2,7.6406
LBGtran_3,7.8722
LBGstat_1,7.2282
LBGstat_2,7.2129
LBGstat_3,8.0106
S0_1,8.4958
S0_2,8.0191
S0_3,8.1354
S1_1,10.4818
S1_2,10.0692
S1_3,10.3225
S2_1,10.3287
S2_2,9.5282
S2_3,9.2347
S3_1,9.7302
S3_2,9.631
S4_1,9.4415
S4_2,8.9633
S4_3,8.8915
S5_1,8.8141
S5_2,8.7566
S5_3,8.9723
S6_1,7.8498
S6_2,7.5567
S6_3,8.1166
S6/t_1,8.8756
S6/t_2,7.6282
S6_4,8.5885
S6_5,8.7662
S6_6,8.7906
S7_4,9.9882
S7_5,10.1368
S7_6,10.3312
S8_4,9.616
S8_5,10.4408
G135_1,7.8868
G135_3,7.6068
G150_1,7.4135
G150_2,7.1197
G150_3,7.685
G180_1,7.3784
G180_2,6.9809
G180_3,7.2809
C30_1,9.867
C30_2,9.8302
C90_1,9.4058
C90_2,8.4361
BI_1,8.4902
BI_2,8.1835
BC_2,9.7418
BC/t_1,9.3187
BC/t_2,10.5384
BC_1,9.3743
Sw_1,8.0988
Sw_2,8.8704
BT_1,8.3867
BT_2,8.2106
B36_1,7.9112
B36_2,8.3968
B60_1,8.2561
B60_2,9.3175
M9exp_1,9.6267
M9exp_2,9.4565
M9exp_3,9.2521
M9tran_1,9.5378
M9tran_2,9.5867
M9tran_3,9.7716
M9stat_1,8.5567
M9stat_2,8.5373
M9stat_3,8.3978
M+G_1,9.9544
M+G_2,9.5571
M+G_3,9.2135
Glu_1,10.1276
Glu_2,9.7356
Glu_3,10.0159
Fru_1,9.5869
Fru_2,10.35
Fru_3,9.645
Mal_1,7.8399
Mal_2,9.4587
Mal_3,8.9418
G+S_2,9.4443
G+S_3,9.6476
Pyr_1,10.1171
Pyr_2,9.9811
Pyr_3,10.0523
Gly_1,8.7676
Gly_2,9.2089
Gly_3,8.5142
Glucon_1,9.6112
Glucon_2,9.5613
Glucon_3,9.1907
aero_1,8.9934
aero_2,7.6486
aero_3,7.8192
nit_1,8.616
nit_2,9.5996
nit_3,8.6888
ferm_1,9.1642
ferm_2,8.0949
ferm_3,8.6482
T-5.40H_1,10.1814
T-4.40H_1,9.9414
T-3.40H_1,9.8673
T-2.40H_1,9.6497
T-1.40H_1,9.4133
T-1.10H_1,9.5127
T-0.40H_1,9.2324
T0.0H_1,8.9678
T0.30H_1,8.5042
T1.0H_1,8.7913
T1.30H_1,8.9622
T2.0H_1,9.162
T2.30H_1,9.7871
T3.0H_1,9.293
T3.30H_1,9.6617
T4.0H_1,9.7162
T5.0H_1,9.3006
HPh_1,9.1053
HPh_2,8.6567
HPh_3,9.0125
LPh_1,8.7659
LPh_2,8.937000000000003
LPh_3,8.8595
LPhT_1,9.3003
LPhT_2,9.2208
LPhT_3,9.5993
SMMPr_1,9.3963
SMMPr_2,9.1186
SMMPr_3,9.2221
HiTm_1,8.382
HiTm_2,8.8893
HiTm_3,9.751
LoTm_1,9.9161
LoTm_2,9.5036
LoTm_3,9.5662
HiOs_1,11.1604
HiOs_2,11.1116
HiOs_3,11.0733
BMM_1,9.427
BMM_2,9.3615
BMM_3,9.7677
Heat_1,10.1486
Heat_2,9.6896
Heat_3,9.9687
Cold_1,8.1849
Cold_2,8.1559
Cold_3,8.1481
Etha_1,7.9123
Etha_2,8.0471
Etha_3,7.7939
SMM_1,9.5408
SMM_2,9.5915
SMM_3,9.6717
Salt_1,9.0182
Salt_2,9.112
Salt_3,9.1752
Mt0_1,7.8216
Mt0_3,7.0457
M0t45_1,8.6974
M0t45_2,8.1125
M0t45_3,8.5101
M0t90_1,8.4664
M0t90_2,9.3816
M0t90_3,8.7363
M40t45_1,7.8074
M40t45_2,8.5497
M40t45_3,8.9163
M40t90_1,8.105
M40t90_2,9.0497
M40t90_3,8.607000000000001
dia0_1,7.5492
dia0_2,8.1151
dia0_3,7.8687
dia5_1,7.7466
dia5_2,8.6229
dia5_3,8.2609
dia15_1,8.3123
dia15_2,8.8357
dia15_3,8.8534
Diami_1,7.8004
Diami_2,7.6174
Diami_3,8.0631
Paraq_1,7.4687
Paraq_2,8.3386
Paraq_3,7.6692
H2O2_1,8.4688
H2O2_2,8.1803
H2O2_3,8.1346
Oxctl_1,7.8769
Oxctl_2,8.2713
Oxctl_3,8.4686
GM-0.1_1,9.6284
GM-0.2_1,9.2762
GM+5_1,9.4654
GM+15_1,9.9684
GM+25_1,10.2348
GM+45_1,9.9818
GM+60_1,9.7162
GM+90_1,9.6786
GM+120_1,8.5319
GM+150_1,9.4741
GM-0.1_2,10.1056
GM-0.2_2,10.0039
GM+5_2,9.6386
GM+10_2,9.5469
GM+15_2,9.8034
GM+25_2,9.9862
GM+45_2,8.8392
GM+60_2,8.8346
GM+90_2,9.6021
GM+150_2,8.8548
GM-0.1_3,10.3532
GM-0.2_3,9.9801
GM+5_3,9.9174
GM+10_3,9.0062
GM+15_3,9.9217
GM+25_3,9.7416
GM+45_3,9.5428
GM+60_3,9.3181
GM+90_3,9.6374
GM+120_3,9.8648
GM+150_3,9.5691
MG-0.1_1,9.4789
MG+5_1,9.5848
MG+10_1,9.958
MG+15_1,9.2886
MG+25_1,9.4767
MG+45_1,9.3451
MG+120_1,9.0189
MG+150_1,9.4136
MG-0.1_2,8.6821
MG-0.2_2,9.1491
MG+5_2,9.2492
MG+10_2,9.4021
MG+15_2,10.109
MG+25_2,9.1055
MG+45_2,8.5374
MG+60_2,9.0515
MG+90_2,8.6722
MG+120_2,9.5159
MG-0.1_3,9.8662
MG-0.2_3,9.5005
MG+5_3,9.6916
MG+10_3,8.8004
MG+15_3,9.6474
MG+25_3,9.5793
MG+45_3,9.6904
MG+60_3,9.2219
MG+90_3,9.4775
MG+120_3,9.5394
MG+150_3,9.6602
