sample,new_2931889_2933301_c
LBexp_1,6.8863
LBexp_2,6.8591
LBexp_3,7.1564
LBtran_1,7.0465
LBtran_2,6.92
LBtran_3,7.1379
LBstat_1,7.1994
LBstat_2,7.3963
LBstat_3,7.4164
LBGexp_1,6.8662
LBGexp_2,6.8757
LBGexp_3,6.9624
LBGtran_2,7.4437
LBGtran_3,7.3279
LBGstat_1,7.1328
LBGstat_2,7.1451
LBGstat_3,7.5712
S0_1,6.7606
S0_2,6.9763
S0_3,7.2646
S1_1,7.0672
S1_2,7.1469
S1_3,6.8942
S2_1,7.6428
S2_2,7.1954
S2_3,7.0343
S3_1,7.9879
S3_2,7.826
S4_1,9.1691
S4_2,9.1614
S4_3,8.5514
S5_1,10.2318
S5_2,10.4064
S5_3,10.7597
S6_1,12.1682
S6_2,12.3459
S6_3,12.2492
S6/t_1,11.8699
S6/t_2,11.6575
S6_4,11.0515
S6_5,11.3627
S6_6,11.2979
S7_4,11.1929
S7_5,11.1261
S7_6,11.125
S8_4,10.9858
S8_5,11.1555
G135_1,7.1982
G135_3,7.409
G150_1,7.2486
G150_2,6.8116
G150_3,7.567
G180_1,7.2528
G180_2,6.857
G180_3,7.0686
C30_1,9.5296
C30_2,9.5362
C90_1,8.769
C90_2,7.0723
BI_1,6.8806
BI_2,6.8786
BC_2,6.9854
BC/t_1,7.8528
BC/t_2,9.0498
BC_1,6.9928
Sw_1,6.9301
Sw_2,6.7032
BT_1,10.3794
BT_2,10.0885
B36_1,9.8685
B36_2,9.666
B60_1,8.4206
B60_2,8.828
M9exp_1,7.2417
M9exp_2,7.1826
M9exp_3,6.9461
M9tran_1,7.1915
M9tran_2,7.2996
M9tran_3,7.0793
M9stat_1,7.779
M9stat_2,7.7832
M9stat_3,7.5921
M+G_1,8.9774
M+G_2,7.1176
M+G_3,7.1160000000000005
Glu_1,7.7836
Glu_2,7.2307
Glu_3,7.2758
Fru_1,7.433
Fru_2,7.7363
Fru_3,7.2643
Mal_1,7.0292
Mal_2,7.5492
Mal_3,7.1073
G+S_2,8.4442
G+S_3,8.9302
Pyr_1,8.4635
Pyr_2,8.7739
Pyr_3,9.1436
Gly_1,7.4534
Gly_2,7.6112
Gly_3,7.9986
Glucon_1,8.4145
Glucon_2,8.0227
Glucon_3,8.1653
aero_1,7.4258
aero_2,7.1411
aero_3,7.0319
nit_1,8.4005
nit_2,7.2999
nit_3,7.5559
ferm_1,8.2862
ferm_2,7.1561
ferm_3,7.6909
T-5.40H_1,7.1913
T-4.40H_1,7.3483
T-3.40H_1,7.135
T-2.40H_1,7.0551
T-1.40H_1,6.9342
T-1.10H_1,6.8918
T-0.40H_1,6.852
T0.0H_1,6.8552
T0.30H_1,7.9093
T1.0H_1,7.5572
T1.30H_1,7.8417
T2.0H_1,7.8854
T2.30H_1,7.7377
T3.0H_1,7.532
T3.30H_1,7.9697
T4.0H_1,7.7067
T5.0H_1,7.8081
HPh_1,7.4185
HPh_2,6.9538
HPh_3,7.4991
LPh_1,7.2723
LPh_2,6.9789
LPh_3,7.402
LPhT_1,7.4921
LPhT_2,7.1457
LPhT_3,7.3975
SMMPr_1,7.1198
SMMPr_2,7.3769
SMMPr_3,7.4977
HiTm_1,7.207000000000002
HiTm_2,6.9129999999999985
HiTm_3,7.1116
LoTm_1,7.9271
LoTm_2,7.9579
LoTm_3,8.2291
HiOs_1,7.0364
HiOs_2,7.6514
HiOs_3,7.2357
BMM_1,6.6613
BMM_2,6.7314
BMM_3,7.0151
Heat_1,7.3307
Heat_2,6.7469
Heat_3,7.3472
Cold_1,6.8605
Cold_2,7.1081
Cold_3,7.2212
Etha_1,7.3896
Etha_2,7.5693
Etha_3,7.1928
SMM_1,7.0513
SMM_2,6.9321
SMM_3,6.7416
Salt_1,7.0447
Salt_2,6.9806
Salt_3,6.935
Mt0_1,7.1516
Mt0_3,6.5311
M0t45_1,6.9808
M0t45_2,7.5038
M0t45_3,6.7126
M0t90_1,7.3193
M0t90_2,6.7925
M0t90_3,7.0511
M40t45_1,7.3045
M40t45_2,7.1086
M40t45_3,6.462999999999999
M40t90_1,7.0991
M40t90_2,6.8659
M40t90_3,6.8397
dia0_1,6.8528
dia0_2,6.9086
dia0_3,6.4563
dia5_1,6.9733
dia5_2,7.2248
dia5_3,6.9389
dia15_1,7.1736
dia15_2,7.0427
dia15_3,7.0784
Diami_1,7.3551
Diami_2,6.9921
Diami_3,7.6110000000000015
Paraq_1,7.4201
Paraq_2,7.1099
Paraq_3,7.0317
H2O2_1,7.2344
H2O2_2,7.3262
H2O2_3,7.4678
Oxctl_1,7.7476
Oxctl_2,7.5429
Oxctl_3,7.0665
GM-0.1_1,6.8241
GM-0.2_1,7.552
GM+5_1,6.7052
GM+15_1,6.683
GM+25_1,6.8437
GM+45_1,6.7683
GM+60_1,6.5046
GM+90_1,6.8677
GM+120_1,7.6783
GM+150_1,7.415
GM-0.1_2,7.0407
GM-0.2_2,7.3335
GM+5_2,6.3007
GM+10_2,6.5025
GM+15_2,7.0031
GM+25_2,6.934
GM+45_2,6.276
GM+60_2,6.8005
GM+90_2,7.5907
GM+150_2,6.7498
GM-0.1_3,7.2247
GM-0.2_3,6.5267
