,-0.13209567228,-0.10807827732,-0.08406088236,-0.06004348740000001,-0.03602609244000002,-0.012008697480000025,0.012008697479999969,0.03602609243999996,0.060043487399999956,0.08406088235999995,0.10807827731999994,0.13209567227999994,0.15611306723999993,0.18013046219999992,0.20414785715999992,0.2281652521199999,0.25218264707999993,0.2762000420399999,0.3002174369999999,0.3242348319599999
thresh,-0.1200869748,0.1200869748,4,,,,,,,,,,,,,,,,,
unreg,1,1,2,12,85,1808,1610,128,18,2,1,0,0,0,0,0,0,0,0,0
AscG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,0,0,0,0,13,266,244,14,1,0,0,0,0,0,0,0,0,0,0,0
AscG and Crp,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
unreg_genes,['ruvA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
AscG_genes,[],[],[],[],[],['htpG'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Crp_genes,[],[],[],[],"['fixA' 'csgE' 'fixB' 'nrdA' 'aldB' 'galP' 'glgS' 'ldtB' 'trg' 'glgC'
 'ulaB' 'bhsA' 'cpdB']","['nrdB' 'yiaL' 'rpoS' 'yjhI' 'paaH' 'nanS' 'hupA' 'kbaZ' 'lsrD' 'glgA'
 'psuG' 'proP' 'rmf' 'citD' 'chbF' 'tdcD' 'casA' 'speC' 'rspB' 'yjhH'
 'ygeW' 'mdh' 'chbC' 'bglG' 'gcd' 'gdhA' 'nanA' 'guaB' 'aer' 'aldA' 'ycdZ'
 'fumC' 'glgP' 'murP' 'raiA' 'xylA' 'lacZ' 'dcuB' 'chiQ' 'idnK' 'acnB'
 'lsrA' 'hyfI' 'fucP' 'cysG' 'modA' 'fadL' 'malI' 'yiaN' 'psiE' 'tdcE'
 'malF' 'aroA' 'uxuA' 'gatD' 'malG' 'dgoD' 'rhaT' 'nanM' 'entH' 'sucA'
 'pncB' 'plaR' 'hofC' 'gadX' 'nfuA' 'agp' 'tdcC' 'srlB' 'srlA' 'deoC'
 'cytR' 'paaC' 'malX' 'dusB' 'ptsH' 'manZ' 'hicA' 'agaW' 'fadD' 'gatC'
 'paaK' 'exuR' 'idnD' 'chbR' 'cyaA' 'hyfA' 'srlD' 'mtlA' 'guaA' 'glpF'
 'casC' 'entA' 'fixC' 'rseA' 'glcC' 'aceK' 'melA' 'sucD' 'puuD' 'rbsR'
 'glpQ' 'hupB' 'araH' 'mtlR' 'lgoR' 'paaJ' 'dgoK' 'glpD' 'hofM' 'xylB'
 'idnO' 'lsrF' 'rpsO' 'chbA' 'rbsK' 'glpC' 'prpB' 'pflB' 'mtlD' 'serC'
 'srlE' 'gcvP' 'ygeA' 'focA' 'paaB' 'rpoE' 'ilvB' 'ulaF' 'araC' 'gltA'
 'xylE' 'mokB' 'fumA' 'aceF' 'aceA' 'rbsD' 'flhC' 'patZ' 'uxuR' 'bglB'
 'cspD' 'sucC' 'araE' 'arfB' 'fucO' 'epd' 'uxuB' 'puuR' 'envZ' 'citE'
 'nirC' 'cstA' 'lsrR' 'cyoB' 'cirA' 'citX' 'manY' 'flhD' 'aceB' 'pdhR'
 'entB' 'ampD' 'ubiG' 'sdhB' 'fbaA' 'sdhD' 'malM' 'rpsI' 'gpsA' 'nagC'
 'caiB' 'sucB' 'glpX' 'paaZ' 'ygcW' 'yaeQ' 'uxaC' 'prpC' 'hflX' 'glnL'
 'rpsF' 'csqR' 'xylR' 'fumB' 'yhcH' 'gyrA' 'nanC' 'xylG' 'sfsA' 'citF'
 'rspA' 'mpl' 'feaB' 'dcuR' 'aceE' 'cdd' 'sdhA' 'ptsG' 'malE' 'nagB'
 'nagE' 'xylF' 'malY' 'modB' 'ppiA' 'rbsB' 'deoA' 'relA' 'mhpF' 'casD'
 'rhaD' 'sgbE' 'rbsC' 'nagA' 'paaA' 'uidC' 'cas3' 'zraR' 'crp' 'lsrC'
 'glpK' 'hflC' 'trxA' 'gcvH' 'dcuA' 'nirB' 'rseD' 'manX' 'rplM' 'lsrB'
 'gcvT' 'rseC' 'idnR' 'priB' 'argG' 'yeiP' 'pck' 'caiT' 'sohB' 'ompA'
 'grcA' 'fucA' 'rhaS' 'rplI' 'caiE' 'marR' 'araJ' 'xseA' 'sgbU' 'yiaO'
 'secB' 'malS' 'preA' 'glnA' 'ebgA' 'umpH' 'lpd' 'lacY' 'acnA' 'yiaM'
 'lacI' 'dksA' 'cyoA' 'hfq' 'ptsI']","['abgR' 'fecC' 'tdcG' 'preT' 'gntP' 'rseB' 'mhpE' 'fecA' 'pgk' 'yhgH'
 'ppdD' 'gatZ' 'araB' 'uxaA' 'ntrC' 'gntU' 'rimP' 'hyfE' 'araG' 'hflK'
 'fiu' 'exuT' 'fecB' 'ilvN' 'mazE' 'glpR' 'serA' 'focB' 'crr' 'ampE'
 'dpiA' 'ychH' 'dadA' 'rhaR' 'gapA' 'rhaA' 'mazF' 'fepA' 'mdtE' 'cyoE'
 'dgoA' 'yfaE' 'aaeA' 'cyoC' 'nadC' 'casB' 'uhpT' 'aegA' 'galT' 'dgoT'
 'ompF' 'casE' 'hyfG' 'yhfA' 'psuK' 'tnaA' 'dgoR' 'rpsR' 'ompW' 'putP'
 'tdcA' 'feaR' 'btsT' 'sodA' 'marA' 'citC' 'zraS' 'csiE' 'acs' 'ompR'
 'araD' 'pnp' 'hyfC' 'agaV' 'lsrK' 'hyfB' 'yeiW' 'nanE' 'gadE' 'tam'
 'araF' 'nanT' 'idnT' 'hofB' 'deoB' 'paaE' 'hyfH' 'puuE' 'ortT' 'hicB'
 'rof' 'dctA' 'csgD' 'sdhC' 'rihA' 'fis' 'tnaB' 'csgG' 'aspA' 'citG'
 'entC' 'hyfR' 'gadB' 'paaD' 'fadH' 'grpE' 'fur' 'nusA' 'marB' 'mhpA'
 'malK' 'ykgR' 'chbG' 'fecE' 'dsdX' 'chbB' 'mlc' 'tdcF' 'dpiB' 'deoD'
 'modC' 'glpT' 'yqeF' 'lgoD' 'lsrG' 'gutQ' 'gltD' 'glpG' 'metK' 'gntK'
 'treB' 'yahN' 'aaeR' 'sodB' 'hofO' 'xylH' 'cas1' 'nlpE' 'cas2' 'actP'
 'galS' 'nanK' 'cyoD' 'sgbH' 'yjcH' 'hyfF' 'mhpR' 'gntT' 'csgF' 'mglC'
 'prpD' 'yaeP' 'rbsA' 'melB' 'galM' 'oxyR' 'hlyE' 'puuB' 'hyfD' 'fucR'
 'ynfK' 'gutM' 'malT' 'tdcB' 'fecD' 'treC' 'galK' 'puuC' 'galE' 'murQ'
 'hofN' 'caiA' 'rpoH' 'caiC' 'gatA' 'gatB' 'manA' 'glpA' 'yjhG' 'dadX'
 'sbmC' 'sgcQ' 'entE' 'gltF' 'gltB' 'paaF' 'dsdA' 'gatY' 'hpt' 'udp'
 'srlR' 'glpB' 'mglA' 'araA' 'glpE' 'mhpD' 'melR' 'aaeX' 'prpE' 'comR'
 'lamB' 'ulaD' 'agaA' 'sgcA' 'ulaE' 'gabP' 'ulaA' 'rhaB' 'ebgC' 'uidA'
 'lyxK' 'nupC' 'entD' 'mhpB' 'fucU' 'fucI' 'uxaB' 'ugpQ' 'aaeB' 'mhpC'
 'yiaK' 'bglF' 'fucK' 'lacA' 'rbfA' 'ulaC' 'chiP' 'uidB' 'infB' 'csiD'
 'tsx' 'sgcX' 'paaI' 'ugpC' 'gabT' 'paaG' 'truB' 'sgcR' 'narQ' 'caiD'
 'gadA' 'osmY' 'gabD' 'mdtF']","['hyfJ' 'sgcE' 'sgcC' 'lhgO' 'mglB' 'caiF' 'ansB' 'cspE' 'gadC' 'nupG'
 'nirD' 'ugpE' 'ugpA' 'ugpB']",['sgcB'],[],[],[],[],[],[],[],[],[],[],[]
AscG and Crp_genes,[],[],[],[],[],['ybiT'],['prpR'],[],[],[],[],[],[],[],[],[],['ascF'],['ascB'],[],[]
