,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,0.8954145033993846,1.0811535961033818,2.0,0.0,1.6599055427083076,1.0,0.1309234640904615
1,RichMedia__BHIN_Growth_Mid,0.5399219071766168,1.587482248782169,2.0,2.0,-0.5825975559505246,3.0,1.6624413703037584
2,RichMedia__BHIN_Growth_Stat,5.265199309150187,0.15248796573885198,2.0,4.0,5.373024583773471,5.0,5.157374034526903
3,RichMedia__LBv2_Growth_Late,2.392465022421713,1.803763921105316,2.0,6.0,1.1170113221485074,7.0,3.667918722694919
4,RichMedia__LBv2_Growth_Mid,1.0408340855860843e-14,0.3683533079841639,2.0,8.0,-0.2604651219480887,9.0,0.2604651219481095
5,RichMedia__LBv2_Growth_Stat,18.924148182478543,8.106770797420024,2.0,10.0,13.19179557809777,11.0,24.65650078685932
6,RichMedia__MHB_Rich_Mid,0.06391925291983404,0.3492423105690823,2.0,12.0,0.3108708590004904,13.0,-0.1830323531608223
7,RichMedia__NBO_Rich_Mid,0.11769454669004381,1.133246146820133,2.0,14.0,-0.683631488479998,15.0,0.9190205818600856
8,Carbon__M9Na_Arabinose_Mid,2.5242661554627572,1.9896084290089786,2.0,16.0,1.117400543404595,17.0,3.93113176752092
9,Carbon__M9Na_Galactose_Mid,11.501319178951864,2.221136328593388,2.0,18.0,13.07189973884004,19.0,9.930738619063687
10,Carbon__M9Na_GlcNAcGrowth_Late,15.666217158122206,1.111194460990519,2.0,20.0,14.88048401953888,21.0,16.451950296705533
11,Carbon__M9Na_GlcNAcGrowth_Mid,12.074106111139471,3.1013967606292696,2.0,22.0,14.26712479173042,23.0,9.881087430548524
12,Carbon__M9Na_GlcNAcGrowth_Stat,16.79221650120568,0.05140656496112343,2.0,24.0,16.755866570524162,25.0,16.828566431887197
13,Carbon__M9Na_GlcNAc_Mid,14.890615300566843,9.789279743837637,2.0,26.0,7.968549210767142,27.0,21.812681390366546
14,Carbon__M9Na_Gluconate_Mid,-3.6608943332719166,1.1043059682797214,2.0,28.0,-2.880032094596549,29.0,-4.441756571947284
15,Carbon__M9Na_Glucosamine_Mid,17.997018102179204,3.5198154980395104,2.0,30.0,15.508132694989962,31.0,20.48590350936845
16,Carbon__M9Na_Glycerol_Mid,13.30709485771817,1.2118916850765755,2.0,32.0,12.450158029136931,33.0,14.164031686299408
17,Carbon__M9Na_Maltose_Mid,-1.2626690749459204,2.7992204552588396,2.0,34.0,-3.2420168408955403,35.0,0.7166786910036997
18,Carbon__M9Na_Mannitol_Mid,2.585651419858162,5.07440057161028,2.0,36.0,-1.00249163478436,37.0,6.173794474500684
19,Carbon__M9Na_Trehalose_Mid,6.593935831979276,7.763650199783365,2.0,38.0,12.083665535006388,39.0,1.1042061289521636
20,Carbon__M9Na_ethanol_Mid,38.98994941806062,1.0807765672374237,2.0,40.0,39.75417385770172,41.0,38.22572497841952
21,Carbon__M9Na_fructose_Mid,15.210064240961099,0.40886135755560565,2.0,42.0,14.920955602468393,43.0,15.499172879453806
22,Carbon__M9Na_fumarate_Mid,9.803854954060542,6.421898347830565,2.0,44.0,5.262887084218864,45.0,14.34482282390222
23,Carbon__M9Na_glucoseGrowth_Late,8.87560446063463,0.3119328086993511,2.0,46.0,9.096174264940508,47.0,8.655034656328754
24,Carbon__M9Na_glucoseGrowth_Mid,-9.325873406851315e-15,2.278870689883657,2.0,48.0,1.6114049182639902,49.0,-1.611404918264009
25,Carbon__M9Na_glucoseGrowth_Stat,13.94163399560502,1.8101573882792963,2.0,50.0,15.22160855987224,51.0,12.6616594313378
26,Carbon__M9Na_ribose_Mid,8.381833401796811,3.0868894002778093,2.0,52.0,6.199072974087497,53.0,10.564593829506125
27,Carbon__M9Na_succinate_Mid,7.609846542194976,18.446897219972914,2.0,54.0,-5.434079573899144,55.0,20.653772658289096
28,Carbon__M9Na_sucrose_Mid,-2.9917277914492235,1.0974316109005704,2.0,56.0,-2.215726457492954,57.0,-3.7677291254054937
29,TF__LBv2_HapROver_Late,2.5318639631856605,0.048350437477632804,2.0,58.0,2.5660528853994307,59.0,2.49767504097189
30,TF__LBv2_HapROver_Mid,3.877306988675018,0.7261624930138444,2.0,60.0,4.390781411728437,61.0,3.3638325656216
31,TF__LBv2_HapROver_Stat,3.17395321703411,0.5660730504601675,2.0,62.0,3.574227309661449,63.0,2.7736791244067707
32,TF__LBv2_LuxOOver_Late,13.607667587614452,0.043616468932698535,2.0,64.0,13.576826086660729,65.0,13.638509088568176
33,TF__LBv2_LuxOOver_Mid,1.0817153934827572,1.5958050468824583,2.0,66.0,2.21011996358506,67.0,-0.0466891766195455
34,TF__LBv2_LuxOOver_Stat,-2.8148295394557437,1.1685579313816674,2.0,68.0,-3.6411247769450448,69.0,-1.988534301966442
35,TF__LBv2_QstROver_Late,6.001266320070387,1.260332103467423,2.0,70.0,6.892455696979307,71.0,5.1100769431614665
36,TF__LBv2_QstROver_Mid,0.8173789164532771,0.7583048868735218,2.0,72.0,1.3535814441684422,73.0,0.281176388738112
37,TF__LBv2_QstROver_Stat,-4.981610917360326,0.7856277281466513,2.0,74.0,-5.537133611421004,75.0,-4.426088223299647
38,TF__LBv2_TfoXOver_Late,18.518834535088843,0.45515847426139744,2.0,76.0,18.196988891424088,77.0,18.8406801787536
39,TF__LBv2_TfoXOver_Mid,-2.4006399180775304,0.36646299458056364,2.0,78.0,-2.141511449555685,79.0,-2.659768386599376
40,TF__LBv2_TfoXOver_Stat,-4.7729189566955945,0.7674986275535028,2.0,80.0,-4.230215472601144,81.0,-5.315622440790045
41,Stress-I__20-300-T1,-3.6022711273242733,4.9553473084155675,2.0,82.0,-0.0983114424091195,83.0,-7.106230812239427
42,Stress-I__20-300-T2,-1.7404858690810983,2.6004520963646494,2.0,84.0,0.0983114424091187,85.0,-3.579283180571315
43,Stress-II-1__LBv2_LowpH_Mid,-2.4291682383846727,0.3294329612187535,2.0,86.0,-2.196223957560527,87.0,-2.662112519208818
44,Stress-II-1__LBv2_highSalt_Mid,0.26996633339059356,1.233061840982234,2.0,88.0,1.1418727227714995,89.0,-0.6019400559903124
