,Value,list
TF,PhrR,
reg_genes,12,['phr' 'ykuD' 'COG3272' 'PhrR']
comp_genes,18,"['PN96_RS02115' 'PN96_RS18095' 'PN96_RS02105' 'PN96_RS02110'
 'PN96_RS18100' 'PN96_RS02100' 'PN96_RS20615' 'dmeF' 'PN96_RS15260'
 'PN96_RS11850']"
both_genes,8,"['PN96_RS07970' 'PN96_RS07960' 'PN96_RS07965' 'PN96_RS07975'
 'PN96_RS07980' 'PN96_RS07985' 'PN96_RS07990' 'PN96_RS07955']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
