,A,Fnr
fps__fps_serB_ale4__2,1.63292038287141,-1.019253874000002
fps__fps_ptsI_ale1__1,1.427271434028875,-0.9269502930000008
fps__fps_ptsI_ale1__2,1.620767167621682,-0.8308143870000021
fps__fps_ptsI_ale3__1,1.667337509870195,-0.8180644960000016
fps__fps_ptsI_ale3__2,1.4381768038871945,-0.8140812820000018
pal__lyx_ale2_f6__1,0.9873629066507376,-0.4994335160000016
pal__lyx_ale2__1,1.090348043637321,-0.5389567430000017
pal__lyx_ale2__2,2.255154648380367,-0.5235788160000006
pal__lyx_ale4__1,1.2002372658572409,-0.7789653710000017
pal__lyx_ale4__2,0.9580957535114694,-0.7546695460000006
pal__5drib_ale10_f18__1,3.3062725772718067,-0.8584368649999998
pal__5drib_ale10_f18__2,3.490382477774899,-0.7536076010000006
pal__5drib_ale10__1,2.1459377158339588,-0.6081119500000014
pal__arab_ale14_f9__1,1.0090101864352583,-0.6507291250000016
pal__arab_ale14_f9__2,0.945872897530906,-0.5790906580000019
pal__arab_ale14__1,-0.3998778283313491,-0.5612669600000011
pal__arab_ale14__2,0.5412621252095167,-0.6327277780000014
pal__arab_ale16__1,1.0208806472168943,-0.6648468970000003
pal__arab_ale16__2,1.655257081071094,-0.6864830750000017
pal__tartr_ale26_f10__1,1.0415312059707111,-0.703734273000002
pal__tartr_ale26_f10__2,0.7193262291762546,-0.6609027810000008
pal__tartr_ale26__1,1.194676049248114,-0.7898414690000024
pal__tartr_ale26__2,1.0557604304251769,-0.7943045050000013
pal__tartr_ale28_f10__1,1.2604513333507177,-0.6169361680000005
pal__tartr_ale28_f10__2,1.545412136761091,-0.6927632880000019
pal__tartr_ale28__1,1.6085637553386254,-0.7137339220000012
pal__tartr_ale28__2,2.169476875471465,-0.6521569950000004
efeU__delmenFentC_citr__1,7.006010278367613,-1.164833993000002
efeU__delmenFentC_citr__2,11.664055788815755,-1.2848913940000024
efeU__delmenFentC__1,0.7399492518767161,-0.5161069770000015
efeU__delmenFentC__2,0.4635214622745653,-0.5080433480000011
efeU__menFentC_ale39__1,21.81051227830199,-2.109849670000001
efeU__menFentC_ale39__2,22.16881200664416,-2.0968477890000026
efeU__menFentC_ale29__1,23.48068888097276,-2.366996998000001
efeU__menFentC_ale29__2,22.87901443065453,-2.3954243040000014
efeU__menFentC_ale30__1,0.9298819621476768,-0.5423336000000011
efeU__menFentC_ale30__2,2.523589204934343,-0.4112517400000009
efeU__menFentCubiC_ale36__1,1.2673383796565745,-0.4590538350000006
efeU__menFentCubiC_ale36__2,1.5531111046212476,-0.5276504510000013
efeU__menFentCubiC_ale37__1,1.029348376212542,-0.4292119980000013
efeU__menFentCubiC_ale37__2,1.2833077307791785,-0.37967822400000095
efeU__menFentCubiC_ale38__1,-0.09123510420749,-0.4036745170000007
efeU__menFentCubiC_ale38__2,0.3030136431346891,-0.3732575010000012
misc2__salc_glc__1,-1.8823093966344373,-0.22932395800000194
misc2__salc_glc__2,-1.4469825754092327,-0.03345726400000082
misc2__dbcn_glc__1,1.0471509985022271,-0.7301900130000014
misc2__dbcn_glc__2,-0.6362663971803029,-0.8092735110000007
misc2__tyr_glc__1,0.3482418906132,-0.5575643070000016
misc2__tyr_glc__2,0.4307894952749606,-0.5539005700000015
misc2__arg_cytd__1,4.6883471932714,-1.1034638080000008
misc2__arg_cytd__2,1.2301593411280982,-0.7432087820000017
misc2__delyheO_pyr__1,3.041555197860291,-0.7526202150000003
misc2__delyheO_pyr__2,0.2240152639512013,-0.4191611070000008
misc2__dellon_glc__1,-0.5619356324895147,0.3493916779999981
misc2__dellon_glc__2,-0.3579004809144009,0.5194171779999994
nquinone__delubiC__1,0.2312377444461427,-0.6095067330000017
nquinone__delubiC__2,1.0382249794322025,-0.6044100700000019
nquinone__ubiC_ale1__1,0.5214234301531989,-0.4323583200000005
nquinone__ubiC_ale1__2,0.2432675669178975,-0.6067025980000018
nquinone__ubiC_ale2__1,0.7850893581131451,-0.5499352390000016
nquinone__ubiC_ale2__2,0.588084357830131,-0.5028724020000013
nquinone__ubiC_ale3__1,-0.0982330114336305,-0.5823368140000014
nquinone__ubiC_ale3__2,-0.0857952986883642,-0.5599778960000013
nquinone__ubiC_ale4__1,0.6996456815504969,-0.6001517920000019
nquinone__ubiC_ale4__2,0.9100369538944816,-0.5363889490000009
nquinone__delpdhR__1,-0.8008128429693937,-0.8817682130000009
nquinone__delpdhR__2,-0.7571859970042634,-0.8676659450000006
quinone__glu_ale4__1,-0.8364286853488028,-0.7937296570000019
quinone__glu_ale4__2,9.56817863056044,-1.3345289250000008
quinone__delmenF__1,0.2026298236732673,-0.6263961320000018
quinone__delmenF__2,0.6891057735856637,-0.5904860330000012
quinone__menF_ale5__1,20.281589560155474,-1.5730570960000012
quinone__menF_ale5__2,20.702558550232744,-1.5773257790000024
quinone__menF_ale6__1,21.57537188368544,-2.032580734000001
quinone__menF_ale6__2,22.52147406100225,-2.029661312000001
quinone__menF_ale7__1,22.56685929598393,-2.266448492000001
quinone__menF_ale7__2,21.88241368804522,-2.358642473000001
quinone__menF_ale8__1,28.13016038440792,-2.309375750000001
quinone__menF_ale8__2,15.802012959704085,-0.8210202880000015
quinone__delmenFubiC__1,0.8891156790526135,-0.5446679390000018
quinone__delmenFubiC__2,1.2289078834599945,-0.5307565460000011
quinone__menFubiC_ale1__1,23.120473634099625,-2.5481107570000012
quinone__menFubiC_ale1__2,24.497001515122705,-2.5745257670000012
quinone__menFubiC_ale2__1,23.460310184457445,-2.5041279210000007
quinone__menFubiC_ale2__2,23.07829439246161,-2.4451129780000027
quinone__menFubiC_ale3__1,0.5710665920202852,-0.5054432390000017
quinone__menFubiC_ale3__2,0.92029161575585,-0.5051048730000005
quinone__menFubiC_ale4__1,20.73330694295494,-1.639778015000001
quinone__menFubiC_ale4__2,20.820767819895277,-1.525707863000001
oxyR__wt_glc__1,1.9047760676358112,-0.8089780310000005
oxyR__wt_glc__2,0.085572291564671,-0.6878140150000007
oxyR__wt_h2o2__1,1.5804191581171867,-0.7709993870000016
oxyR__wt_h2o2__2,-0.8143417230031837,-0.5165665970000006
oxyR__glu_ale4__1,0.3969357458550711,-0.4998186800000006
oxyR__glu_ale4__2,6.485155926519911,-1.0535432470000003
oxyR__glu_ale4_h2o2__1,6.7030473095404215,-0.8761725550000001
oxyR__glu_ale4_h2o2__2,7.418177358981161,-1.0044108940000012
oxyR__oxyR_ale17__1,7.821562637076528,-0.9421467330000012
oxyR__oxyR_ale17__2,7.482638527614357,-1.093086918000001
oxyR__oxyR_ale17_h2o2__1,8.127512161063043,-0.9796284760000002
oxyR__oxyR_ale17_h2o2__2,1.2159985482456963,-0.5898082770000013
oxyR__oxyR_ale18__1,4.551909682014445,-1.166562635
oxyR__oxyR_ale18__2,-0.4265624432060185,-0.6725769710000016
oxyR__oxyR_ale18_h2o2__1,7.443000560845759,-1.0918933600000005
oxyR__oxyR_ale18_h2o2__2,8.124271719482676,-1.1393528260000014
oxyR__oxyR_ale19__1,3.261203611024101,-1.0451964960000009
oxyR__oxyR_ale19__2,2.104478984545959,-0.725073354000001
oxyR__oxyR_ale19_h2o2__1,-0.6449029928401316,-0.7358367710000007
oxyR__oxyR_ale19_h2o2__2,0.5734103358970685,-0.8039380640000022
oxyR__oxyR_ale20__1,7.907348167042126,-1.4027556840000024
oxyR__oxyR_ale20__2,7.73458153377943,-1.4280679270000007
oxyR__oxyR_ale20_h2o2__1,7.133300845770533,-1.0986975080000008
oxyR__oxyR_ale20_h2o2__2,6.84168609232226,-1.127493234000001
svns_pgi__BmePgi24_15__1,0.4087811735650868,-0.5360552860000016
svns_pgi__BmePgi24_15__2,0.4456285576875038,-0.5360455760000011
svns_pgi__BmePgi24_26__1,1.2404467585803785,-0.524884001000002
svns_pgi__BmePgi24_26__2,1.1683618292493496,-0.4864099500000005
svns_pgi__BmePgi24_41__1,2.122861787194032,-0.44696534900000096
svns_pgi__BmePgi24_41__2,1.1624998245987543,-0.4670558630000006
svns_pgi__BmePgi24_52__1,1.199558549683856,-0.4944578470000014
svns_pgi__BmePgi24_52__2,1.5918045835722427,-0.541468839000002
svns_pgi__PaePgi2_34__1,-0.3348102630244632,-0.35587768100000083
svns_pgi__PaePgi2_34__2,0.148038215131112,-0.3716520780000003
svns_pgi__PaePgi2_63__1,1.295203371806361,-0.3306225780000016
svns_pgi__PaePgi2_63__2,0.9556439514490672,-0.3901852840000011
svns_pgi__PaePgi24_54__1,5.108877536240335,-0.8311115560000015
svns_pgi__PaePgi24_54__2,5.503198719353674,-0.8662979580000005
svns_pgi__PaePgi24_90__1,7.603462659729821,-0.7702927290000012
svns_pgi__PaePgi24_90__2,7.129529565339014,-0.7893792930000014
abx_media__m9_ctrl__1,2.633029707889213,-0.8938289440000009
abx_media__m9_ctrl__2,1.5458990619002364,-0.8991160770000004
abx_media__rpmi_ctrl__1,15.02604364397114,-1.557518067000002
abx_media__rpmi_ctrl__2,14.66641307965812,-1.5839219300000007
abx_media__camhb_ctrl__1,1.5673247472687737,-1.179529736000001
abx_media__camhb_ctrl__2,1.7111424815507237,-1.261389653000002
abx_media__m9_mero__1,3.9804960389114568,-0.9119070650000012
abx_media__m9_mero__2,2.7021082453403142,-1.133278434000001
abx_media__rpmi_mero__1,13.31993281036926,-1.6535658390000023
abx_media__rpmi_mero__2,15.380547524404273,-1.8328940680000023
abx_media__camhb_mero__1,-0.3910196985388909,-1.4644877940000018
abx_media__camhb_mero__2,-0.1577153328282442,-1.4166246660000006
abx_media__m9_trisulf__1,-1.5773649456177492,-0.4676025150000012
abx_media__m9_trisulf__2,1.0531813534316774,-0.5692284570000012
abx_media__rpmi_trisulf__1,-0.286760741505187,-0.7884398340000018
abx_media__rpmi_trisulf__2,0.0438056943570465,-0.7543595560000007
abx_media__camhb_trisulf__1,-0.9905672836639816,-0.6868955570000015
abx_media__camhb_trisulf__2,-1.0820926358326377,-0.7414238250000018
abx_media__m9_cef__1,1.4753607517647125,-0.6019969600000009
abx_media__m9_cef__2,4.7561819928184415,-0.8015251920000015
abx_media__rpmi_cef__1,7.519336986861593,-0.8307925950000001
abx_media__rpmi_cef__2,7.4047098695252656,-0.7416807140000009
abx_media__camhb_cef__1,-0.8372469711842591,-1.0817596130000011
abx_media__camhb_cef__2,-0.2894900097679929,-1.061934583000001
abx_media__m9_cipro__1,-1.450189017321379,-0.7758492030000017
abx_media__m9_cipro__2,0.0887464651391645,-0.853964598000001
abx_media__rpmi_cipro__1,4.714711000600956,-1.0100535220000015
abx_media__rpmi_cipro__2,2.1352883357185557,-0.9865308030000008
abx_media__camhb_cipro__1,-1.5873949444314297,-0.6598682350000011
abx_media__camhb_cipro__2,-1.0444208109977868,-0.7293645650000009
hot_tale__42c_ale3_30c__1,0.3142079432696779,-0.31695025400000176
hot_tale__42c_ale3_30c__2,1.803910655437149,-0.3400038020000018
hot_tale__42c_ale3_37c__1,0.4036658529749705,-0.3753982770000004
hot_tale__42c_ale3_37c__2,0.5414497933528061,-0.3437324220000004
hot_tale__42c_ale3_44c__1,1.8186121979000105,-0.6295553280000004
hot_tale__42c_ale3_44c__2,1.972019670210144,-0.7233255390000011
hot_tale__hot_ale3_mid_30c__1,1.160441671113684,-0.4170887780000019
hot_tale__hot_ale3_mid_30c__2,2.1388938807363376,-0.4165719660000011
hot_tale__hot_ale3_mid_37c__1,0.9396924740279567,-0.3567725280000005
hot_tale__hot_ale3_mid_37c__2,1.1269374128991132,-0.5292693580000005
hot_tale__hot_ale3_mid_44c__1,6.022906242323904,-1.1714352350000006
hot_tale__hot_ale3_mid_44c__2,6.611806274755594,-1.2013848630000012
hot_tale__hot_ale3_30c__1,2.164196857722559,-0.6191741980000014
hot_tale__hot_ale3_30c__2,1.4598061954527024,-0.5715778280000006
hot_tale__hot_ale3_37c__1,1.355049783693674,-0.7227219680000019
hot_tale__hot_ale3_37c__2,1.1444109628131272,-0.6857150900000004
hot_tale__hot_ale3_44c__1,8.768823938014563,-1.5972039140000014
hot_tale__hot_ale3_44c__2,0.883814299703337,-1.0994406470000015
hot_tale__hot_ale4_30c__1,0.4739091833142428,-0.5107969040000011
hot_tale__hot_ale4_30c__2,0.5939305719598688,-0.4443462910000005
hot_tale__hot_ale4_37c__1,0.8418435397237445,-0.4454435780000008
hot_tale__hot_ale4_37c__2,0.1321685267034452,-0.3388817700000004
hot_tale__hot_ale4_44c__1,0.8766376760983549,-0.3646092800000016
hot_tale__hot_ale4_44c__2,0.7027870603504376,-0.5246024060000014
hot_tale__hot_ale8_30c__1,1.7389980562582776,-0.6861498490000013
hot_tale__hot_ale8_30c__2,0.9435178113616488,-0.6402435630000003
hot_tale__hot_ale8_37c__1,0.5746226800947238,-0.5045901850000014
hot_tale__hot_ale8_37c__2,0.6235405704482893,-0.5124674050000007
hot_tale__hot_ale8_44c__1,0.4818090545330019,-0.32521259600000185
hot_tale__hot_ale8_44c__2,0.3032575961199981,-0.3328383620000004
hot_tale__hot_ale9_mid_30c__1,0.7973639330079443,-0.632539361000001
hot_tale__hot_ale9_mid_30c__2,0.5362914134348615,-0.553225578000001
hot_tale__hot_ale9_30c__1,0.7561553176819068,-0.4970335490000011
hot_tale__hot_ale9_30c__2,0.7171890712852612,-0.4297348410000019
hot_tale__hot_ale9_mid_37c__1,0.7815487528214676,-0.5066094210000003
