,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.37169135792895464,2.0,0.0,-0.26282547970000003,1.0,0.26282547970000003,,,,,,,,
1,fur__wt_dpd,3.282363672,0.22839706363584314,2.0,2.0,3.1208625595,3.0,3.4438647845,,,,,,,,
2,fur__wt_fe,0.27632595940000004,0.5434691824835112,2.0,4.0,-0.1079647849,5.0,0.6606167037,,,,,,,,
3,fur__delfur_dpd,5.19883017525,0.44422368984060256,2.0,6.0,4.8847165918,7.0,5.5129437587,,,,,,,,
4,fur__delfur_fe2,3.52853923075,0.16106161456815987,2.0,8.0,3.4146514709,9.0,3.6424269905999997,,,,,,,,
5,acid__wt_ph5,0.22043465995,0.046924728672975785,2.0,10.0,0.2536154538,11.0,0.1872538661,,,,,,,,
6,acid__delgadx_ph5,0.28044753440000003,,1.0,12.0,0.28044753440000003,,,,,,,,,,
7,acid__delgadw_ph5,0.26946799120000003,0.22600486963487254,2.0,13.0,0.42927756710000003,14.0,0.1096584153,,,,,,,,
8,acid__delgade_ph5,0.47226624655000005,0.2974400787064625,2.0,15.0,0.6825881432,16.0,0.2619443499,,,,,,,,
9,oxidative__wt_pq,1.9773302277,0.18527791641335845,2.0,17.0,1.8463189566,18.0,2.1083414988,,,,,,,,
10,oxidative__deloxyr_pq,0.019224582549999994,0.20459629945457003,2.0,19.0,-0.12544684820000002,20.0,0.1638960133,,,,,,,,
11,oxidative__delsoxr_pq,7.39285114765,0.3447883423503479,2.0,21.0,7.1490489727,22.0,7.6366533226,,,,,,,,
12,oxidative__delsoxs_pq,2.10273910005,0.20915920407639516,2.0,23.0,1.9548412085,24.0,2.2506369916,,,,,,,,
13,nac_ntrc__wt_csn,5.3754074203,0.2580485119854366,2.0,25.0,5.5578752730000005,26.0,5.1929395676,,,,,,,,
14,nac_ntrc__wt_cytd,1.2686608656,0.19108946271631447,2.0,27.0,1.1335402107,28.0,1.4037815205,,,,,,,,
15,nac_ntrc__wt_gln,1.37537398455,0.43358546941881987,2.0,29.0,1.6819652102,30.0,1.0687827589,,,,,,,,
16,nac_ntrc__bw_delnac_csn,2.31566915585,1.7514295355389544,2.0,31.0,3.5541168572,32.0,1.0772214545,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.12343390725,0.404287971005303,2.0,33.0,-0.16244085860000002,34.0,0.4093086731,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.6559270488000001,0.921046505744344,2.0,35.0,-1.3072052788000001,36.0,-0.0046488188,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.55011086855,0.023109777454798534,2.0,37.0,-0.5337697882,38.0,-0.5664519489000001,,,,,,,,
20,misc__wt_no_te,1.4486716171,0.4078976452693751,2.0,39.0,1.7370988081,40.0,1.1602444261,,,,,,,,
21,misc__bw_delcbl,0.23066699400000001,0.07297314178406533,2.0,41.0,0.1790671906,42.0,0.2822667974,,,,,,,,
22,misc__bw_delfabr,0.66893373025,0.12393643348030631,2.0,43.0,0.7565700228000001,44.0,0.5812974377,,,,,,,,
23,misc__bw_delfadr,0.50445781775,0.41417509822004756,2.0,45.0,0.7973238383,46.0,0.21159179720000001,,,,,,,,
24,misc__nitr_031,1.7723967277,,1.0,47.0,1.7723967277,,,,,,,,,,
25,omics__wt_glu,-0.4617128882,0.14532739486327956,2.0,48.0,-0.3589509018,49.0,-0.5644748746,,,,,,,,
26,omics__wt_gly,0.7151164238000001,0.3504716574548312,2.0,50.0,0.4672955382,51.0,0.9629373094,,,,,,,,
27,omics__wt_thr,6.373295102749999,0.95757992974383,2.0,52.0,7.0504063646,53.0,5.6961838409,,,,,,,,
28,omics__bw_ac,-1.5250112631000001,0.01533755747866147,2.0,54.0,-1.5141659722,55.0,-1.535856554,,,,,,,,
29,omics__bw_fum,-0.82114223035,0.4201842387247812,2.0,56.0,-1.1182573549,57.0,-0.5240271058,,,,,,,,
30,omics__bw_glc,-0.62229786295,0.2228583657274054,2.0,58.0,-0.4647132013,59.0,-0.7798825246000001,,,,,,,,
31,omics__bw_pyr,0.6802376997000001,1.3943464222554078,2.0,60.0,-0.3057141108,61.0,1.6661895102000002,,,,,,,,
32,ompr__wt_nacl,7.1141774222,0.05084709729366096,2.0,62.0,7.0782230949,63.0,7.1501317495,,,,,,,,
33,ompr__bw_delompr_nacl,17.597583713349998,0.08777899760181318,2.0,64.0,17.5355145889,65.0,17.6596528378,,,,,,,,
34,minspan__wt_ade,5.7085447276,,1.0,66.0,5.7085447276,,,,,,,,,,
35,minspan__wt_glc,1.2375866421666668,0.3192502584610046,3.0,67.0,1.5680087206,68.0,1.2139265305,69.0,0.9308246754,,,,,,
36,minspan__wt_glc_anaero,-0.93770226675,0.41449201612546477,2.0,70.0,-0.6446121514,71.0,-1.2307923821,,,,,,,,
37,minspan__wt_trp,0.15664361000000002,,1.0,72.0,0.15664361000000002,,,,,,,,,,
38,minspan__bw_delcra_glc,0.0503412331,,1.0,73.0,0.0503412331,,,,,,,,,,
39,minspan__bw_delcra_trp,0.5367915379,,1.0,74.0,0.5367915379,,,,,,,,,,
40,minspan__bw_delmntr,0.1011325644,,1.0,75.0,0.1011325644,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.11907045020000001,,1.0,76.0,-0.11907045020000001,,,,,,,,,,
42,minspan__bw_delnac_glc,1.5314050006,,1.0,77.0,1.5314050006,,,,,,,,,,
43,cra_crp__wt_ac,-0.83909325605,0.370601679579799,2.0,78.0,-1.1011482168,79.0,-0.5770382953000001,,,,,,,,
44,cra_crp__wt_fru,-0.45846625735,0.4667714410773342,2.0,80.0,-0.1284090061,81.0,-0.7885235086,,,,,,,,
45,cra_crp__delcra_ac,0.13195144285,0.14166254392570052,2.0,82.0,0.2321219883,83.0,0.0317808974,,,,,,,,
46,cra_crp__delcra_fru,2.07273676345,0.03652851908258758,2.0,84.0,2.098566327,85.0,2.0469071999,,,,,,,,
47,cra_crp__delcra_glc,0.27800467855,0.17956456977677135,2.0,86.0,0.1510333536,87.0,0.4049760035,,,,,,,,
48,rpoB__wt_031,-0.9677941548000001,,1.0,88.0,-0.9677941548000001,,,,,,,,,,
49,rpoB__wt_044,0.4846391224,,1.0,89.0,0.4846391224,,,,,,,,,,
50,rpoB__wt_lb,-0.9771041408000001,0.48237087816870317,2.0,90.0,-1.3181918598,91.0,-0.6360164218000001,,,,,,,,
51,rpoB__rpoBE546V_031,0.9098144171,,1.0,92.0,0.9098144171,,,,,,,,,,
52,rpoB__rpoBE546V_044,1.5176905619,,1.0,93.0,1.5176905619,,,,,,,,,,
53,rpoB__rpoBE546V_lb,-0.548960578,0.6072167698342653,2.0,94.0,-0.9783276736000001,95.0,-0.1195934824,,,,,,,,
54,rpoB__rpoBE546V_glc,0.5042143797,,1.0,96.0,0.5042143797,,,,,,,,,,
55,rpoB__rpoBE672K_glc,1.58624212435,0.4428702255188579,2.0,97.0,1.899398664,98.0,1.2730855847,,,,,,,,
56,rpoB__rpoBE672K_lb,1.0547230221500001,0.18981886544033827,2.0,99.0,0.9205008152,100.0,1.1889452291,,,,,,,,
57,crp__wt_fru,-0.6290414921,,1.0,101.0,-0.6290414921,,,,,,,,,,
58,crp__wt_glyc,-0.8835355012499999,0.18909223006691162,2.0,102.0,-0.7498271031,103.0,-1.0172438994,,,,,,,,
59,crp__delar1_glyc,1.95266008555,0.0367196238825917,2.0,104.0,1.9266953905,105.0,1.9786247806000001,,,,,,,,
60,crp__delar1ar2_glyc,3.547223218433333,0.4694326483485528,3.0,106.0,3.7246823918,107.0,3.9020566968,108.0,3.0149305667,,,,,,
61,crp__delar2_glyc,-1.2784049499333332,0.3537437830770367,3.0,109.0,-1.299847024,110.0,-0.9144278554,111.0,-1.6209399704,,,,,,
62,crp__delcrp_fru,19.677365224766667,0.0990012657637394,3.0,112.0,19.7881282292,113.0,19.6464769514,114.0,19.5974904937,,,,,,
63,crp__delcrp_glc,18.97962337946667,0.5550367705623849,3.0,115.0,18.3735565003,116.0,19.102162996,117.0,19.4631506421,,,,,,
64,crp__delcrp_glyc,17.1679974836,0.43417003675468324,3.0,118.0,16.6955533194,119.0,17.2589577173,120.0,17.5494814141,,,,,,
65,glu__glu_ale3,-0.559768901,,1.0,121.0,-0.559768901,,,,,,,,,,
66,glu__glu_ale4,-0.5828122765,,1.0,122.0,-0.5828122765,,,,,,,,,,
67,glu__glu_ale5,1.7651828592,,1.0,123.0,1.7651828592,,,,,,,,,,
68,glu__glu_ale6,1.0833826904,,1.0,124.0,1.0833826904,,,,,,,,,,
69,glu__glu_ale8,-1.2870504536,,1.0,125.0,-1.2870504536,,,,,,,,,,
70,glu__glu_ale9,-0.7689574212,,1.0,126.0,-0.7689574212,,,,,,,,,,
71,glu__glu_ale10,-0.31338968780000004,,1.0,127.0,-0.31338968780000004,,,,,,,,,,
72,42c__wt_42c,-0.3800479108,,1.0,128.0,-0.3800479108,,,,,,,,,,
73,42c__42c_ale1,-1.2914540121,,1.0,129.0,-1.2914540121,,,,,,,,,,
74,42c__42c_ale2,-1.1810522092,,1.0,130.0,-1.1810522092,,,,,,,,,,
75,42c__42c_ale3,-0.4592930018,,1.0,131.0,-0.4592930018,,,,,,,,,,
76,42c__42c_ale4,-0.5308981226,,1.0,132.0,-0.5308981226,,,,,,,,,,
77,42c__42c_ale5,-0.676950437,,1.0,133.0,-0.676950437,,,,,,,,,,
78,42c__42c_ale6,-1.6220935223000001,,1.0,134.0,-1.6220935223000001,,,,,,,,,,
79,42c__42c_ale8,-0.7207024051,,1.0,135.0,-0.7207024051,,,,,,,,,,
80,42c__42c_ale9,-0.7589062341,,1.0,136.0,-0.7589062341,,,,,,,,,,
81,42c__42c_ale10,-0.9684008774,,1.0,137.0,-0.9684008774,,,,,,,,,,
82,ssw__wt_ac,-0.9975601466,,1.0,138.0,-0.9975601466,,,,,,,,,,
83,ssw__wt_glc,-0.40634711960000003,,1.0,139.0,-0.40634711960000003,,,,,,,,,,
84,ssw__wt_glyc,-0.27404372660000004,,1.0,140.0,-0.27404372660000004,,,,,,,,,,
85,ssw__wt_xyl,-1.084496847,,1.0,141.0,-1.084496847,,,,,,,,,,
86,ssw__glc_ale1,-0.4615389945,,1.0,142.0,-0.4615389945,,,,,,,,,,
87,ssw__glc_ale2,-0.43680397470000004,,1.0,143.0,-0.43680397470000004,,,,,,,,,,
88,ssw__glc_ale3,-1.0665240823,,1.0,144.0,-1.0665240823,,,,,,,,,,
89,ssw__glyc_ale1,-1.2329043566,,1.0,145.0,-1.2329043566,,,,,,,,,,
90,ssw__glyc_ale2,-1.121392936,,1.0,146.0,-1.121392936,,,,,,,,,,
91,ssw__xyl_ale1,5.2307577557,,1.0,147.0,5.2307577557,,,,,,,,,,
92,ssw__xyl_ale2,0.0339637307,,1.0,148.0,0.0339637307,,,,,,,,,,
93,ssw__xyl_ale3,3.0009027419,,1.0,149.0,3.0009027419,,,,,,,,,,
94,ssw__glc_ac_ac2,0.1156592667,,1.0,150.0,0.1156592667,,,,,,,,,,
95,ssw__glc_ac_glc1,1.9310635017000002,,1.0,151.0,1.9310635017000002,,,,,,,,,,
96,ssw__glc_glyc_glc,-0.3282835494,,1.0,152.0,-0.3282835494,,,,,,,,,,
97,ssw__glc_glyc_glyc,1.9079368735000002,,1.0,153.0,1.9079368735000002,,,,,,,,,,
98,ssw__glc_xyl_glc,0.10207819850000001,,1.0,154.0,0.10207819850000001,,,,,,,,,,
99,ssw__glc_xyl_xyl,0.0308170371,,1.0,155.0,0.0308170371,,,,,,,,,,
100,ica__wt_glc,1.0308924423666668,1.0156499184004237,6.0,156.0,2.2980280641,157.0,2.3196418618,158.0,0.3329273513,159.0,0.132413424,180.0,0.8124503417000001,181.0,0.2898936113
101,ica__arg_sbt,1.6259624827,2.521265530940601,2.0,160.0,3.4087664368,161.0,-0.15684147140000002,,,,,,,,
102,ica__cytd_rib,1.17588092685,1.7026896540713097,2.0,162.0,-0.0281024738,163.0,2.3798643275,,,,,,,,
103,ica__gth,1.33981299105,0.3472027947999982,2.0,164.0,1.0943035403999999,165.0,1.5853224417,,,,,,,,
104,ica__leu_glcr,0.14883426054999999,0.18470644183448082,2.0,166.0,0.018227083,167.0,0.2794414381,,,,,,,,
105,ica__met_glc,1.1180337794500002,0.1596551187934609,2.0,168.0,1.0051405623,169.0,1.2309269966,,,,,,,,
106,ica__no3_anaero,-0.8827673254,0.12210212205166532,2.0,170.0,-0.9691065639,171.0,-0.7964280869,,,,,,,,
107,ica__phe_acgam,0.9952633725500001,0.5376612820938294,2.0,172.0,0.6150794340000001,173.0,1.3754473111,,,,,,,,
108,ica__thm_gal,0.5630492412,0.5759858624415473,2.0,174.0,0.15576573200000002,175.0,0.9703327504,,,,,,,,
109,ica__tyr_glcn,1.15577443905,0.05426271571828899,2.0,176.0,1.1941439733,177.0,1.1174049048,,,,,,,,
110,ica__ura_pyr,-0.63618526145,0.2760450525201575,2.0,178.0,-0.4409919329,179.0,-0.83137859,,,,,,,,
111,ica__bw_delpurR_cytd,1.97606090965,1.3409357993412478,2.0,182.0,1.0278761128,183.0,2.9242457065,,,,,,,,
112,ica__ade_glc,2.6303556015,0.14851673975432367,2.0,184.0,2.5253384077,185.0,2.7353727953,,,,,,,,
113,ytf__wt_glc,-0.14109221065,0.26912446495092446,2.0,186.0,0.0492075235,187.0,-0.3313919448,,,,,,,,
114,ytf__delyafC,-1.0940525747,0.007294066804655997,2.0,188.0,-1.0992102588,189.0,-1.0888948906,,,,,,,,
115,ytf__delyeiE,-1.19911367845,0.2833185162131088,2.0,190.0,-0.9987772344,191.0,-1.3994501225,,,,,,,,
116,ytf__delyiaJ,-0.49144276100000006,0.03272316051215408,2.0,192.0,-0.5145815297,193.0,-0.4683039923,,,,,,,,
117,ytf__delyieP,-0.56432614855,0.21964843823075306,2.0,194.0,-0.7196410487,195.0,-0.4090112484,,,,,,,,
118,ytf__wt_ph5,-0.269312626,0.8179997384969274,2.0,196.0,-0.8477257881,197.0,0.3091005361,,,,,,,,
119,ytf__wt_ph8,2.23180485355,0.549015113952899,2.0,198.0,1.8435925435,199.0,2.6200171636,,,,,,,,
120,ytf__delybaO,-0.7472882986,0.27891281323742456,2.0,200.0,-0.5500671570000001,201.0,-0.9445094402,,,,,,,,
121,ytf__delybaQ,-0.40424859975000005,0.5178421350104375,2.0,202.0,-0.7704182850000001,203.0,-0.0380789145,,,,,,,,
122,ytf__delybiH,-0.10839653939999999,0.8171794195360108,2.0,204.0,0.4694365696,205.0,-0.6862296484,,,,,,,,
123,ytf__delydcI_ph5,0.06153959830000001,0.26601633318288787,2.0,206.0,-0.1265623548,207.0,0.24964155140000002,,,,,,,,
124,ytf__delydcI_ph8,1.4822128651500002,0.33948791644619986,2.0,208.0,1.2421586573,209.0,1.722267073,,,,,,,,
125,ytf__delyddM,-0.7733560663500001,0.17936323059605933,2.0,210.0,-0.6465271097,211.0,-0.900185023,,,,,,,,
126,ytf__delyheO,-1.00320536745,0.0026102079616644415,2.0,212.0,-1.0050510632,213.0,-1.0013596717,,,,,,,,
127,fps__bw_glc,-0.1928860007,0.1205656901733329,2.0,214.0,-0.2781388178,215.0,-0.1076331836,,,,,,,,
128,fps__fps_thrA_ale1,0.09896987115,0.3195021515292153,2.0,216.0,-0.1269522668,217.0,0.3248920091,,,,,,,,
129,fps__fps_thrA_ale2,1.07284458955,0.1228873445453151,2.0,218.0,1.1597390642,219.0,0.9859501149000001,,,,,,,,
130,fps__fps_serB_ale1,8.068551182099998,0.05115281420340049,2.0,220.0,8.0323806803,221.0,8.1047216839,,,,,,,,
131,fps__fps_serB_ale4,12.30713604305,0.28939719642713096,2.0,222.0,12.102501323,223.0,12.5117707631,,,,,,,,
132,fps__fps_ptsI_ale1,0.06002954445000001,0.07229744815092233,2.0,224.0,0.0089075286,225.0,0.11115156030000001,,,,,,,,
133,fps__fps_ptsI_ale3,0.28306496215000004,0.09826172552525632,2.0,226.0,0.35254649460000004,227.0,0.21358342970000002,,,,,,,,
134,pal__lyx_ale2_f6,-0.3757704043,,1.0,228.0,-0.3757704043,,,,,,,,,,
135,pal__lyx_ale2,-0.5115683232,0.07156720080534666,2.0,229.0,-0.46096267020000004,230.0,-0.5621739762,,,,,,,,
136,pal__lyx_ale4,-1.04315021765,0.24699681900508222,2.0,231.0,-0.868497092,232.0,-1.2178033433,,,,,,,,
137,pal__5drib_ale10_f18,1.1134526580500002,1.059322122173774,2.0,233.0,0.364398802,234.0,1.8625065141000001,,,,,,,,
138,pal__5drib_ale10,-0.651763387,,1.0,235.0,-0.651763387,,,,,,,,,,
139,pal__arab_ale14_f9,1.5714479045,1.2921824516613518,2.0,236.0,2.4851588786,237.0,0.6577369304,,,,,,,,
