,-0.26209525774194287,-0.2293333505242,-0.19657144330645715,-0.1638095360887143,-0.13104762887097143,-0.09828572165322857,-0.06552381443548572,-0.03276190721774286,0.0,0.03276190721774286,0.06552381443548572,0.09828572165322857,0.13104762887097143,0.1638095360887143,0.19657144330645715,0.2293333505242,0.26209525774194287,0.2948571649596857,0.3276190721774286,0.36038097939517144
thresh,-0.1146666752621,0.1146666752621,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,0,1,161,3619,129,3,0,0,0,0,0,0,0,0,0
PlaR,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PlaR_genes,['plaR'],[],[],[],[],[],[],[],[],[],[],[],[],['sgbE'],['lyxK'],['sgbU' 'sgbH'],['yiaN' 'yiaO'],['yiaM'],['yiaL' 'yiaK'],[]
