,-0.08534873457777777,-0.06401155093333333,-0.04267436728888889,-0.021337183644444452,-1.3877787807814457e-17,0.021337183644444424,0.04267436728888886,0.06401155093333331,0.08534873457777774,0.10668591822222216,0.1280231018666666,0.14936028551111108,0.1706974691555555,0.19203465279999993,0.2133718364444444,0.23470902008888883,0.25604620373333326,0.2773833873777777,0.2987205710222221,0.3200577546666666
thresh,-0.09601732639999999,0.09601732639999999,4,,,,,,,,,,,,,,,,,
unreg,0,4,38,611,2866,512,36,5,0,1,0,0,0,0,0,0,0,0,0,0
NtrC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RpoN,0,0,0,13,52,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NtrC and RpoN,0,0,0,10,17,9,3,3,1,0,1,0,1,0,0,1,2,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['asnA'],[],[],[],[],[],[],[],[],[],[]
NtrC_genes,[],[],[],[],[],[],[],['cbl'],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN_genes,[],[],[],"['aslB' 'nikR' 'htpG' 'actP' 'atoD' 'hyfB' 'nikE' 'hyfH' 'hycC' 'hyfA'
 'norV' 'hyfG' 'hyfI']","['hycI' 'norW' 'ssnA' 'hyfR' 'nikA' 'flhD' 'hyfF' 'atoB' 'hyfJ' 'nikC'
 'atoE' 'rtcA' 'rtcR' 'hypC' 'flhC' 'yaaU' 'puuP' 'hycH' 'dcuD' 'hypB'
 'pspD' 'hydN' 'hycE' 'yahE' 'rtcB' 'xapB' 'hycG' 'rpoH' 'zraP' 'rhaD'
 'prpB' 'prpD' 'pspG' 'prpE' 'fhlA' 'hypF' 'ygfK' 'hyfC' 'hycF' 'hypD'
 'hycD' 'hypA' 'emrD' 'radD' 'yhjC' 'pspB' 'xdhA' 'hyfD' 'fdhF' 'chaC'
 'hypE' 'atoA']","['pspC' 'xdhB' 'pspE' 'prpC' 'focB' 'hyfE' 'hycA' 'zraR' 'ibpB' 'gnsA'
 'acrD' 'xdhC' 'hycB' 'gltL' 'ymjE' 'nikD' 'nikB' 'zraS' 'gltK' 'glpQ']",['gltJ' 'gltI' 'pspA'],[],[],[],[],[],[],[],[],[],[],[],[],[]
NtrC and RpoN_genes,[],[],[],['ddpB' 'rutF' 'ddpC' 'ddpF' 'yhdY' 'patA' 'yhdZ' 'ddpA' 'rutC' 'rutD'],"['potI' 'rseA' 'ddpX' 'nac' 'rutE' 'ddpD' 'rpoE' 'rutG' 'rseC' 'potF'
 'rseB' 'potH' 'yhdW' 'relA' 'hisQ' 'astE' 'yhdX']",['potG' 'rutB' 'rseD' 'astB' 'hisM' 'rutA' 'hisP' 'hisJ' 'yeaH'],['amtB' 'astD' 'yeaG'],['glnK' 'argT' 'astA'],['astC'],[],['ntrC'],[],['glnL'],[],[],['glnA'],['glnQ' 'glnH'],['glnP'],[],[]
