,A,NtrC,RpoN
ecoli_00439,-6.32394225,-1.7875086334999999,-0.5614283555
ecoli_00440,-5.5921077914,-1.5882698175,-0.4530128035
ecoli_00441,-2.7275005713000002,-0.8404577065000001,-0.5154001985000001
ecoli_00442,-2.399047464,-0.8678544685,-0.4354985195
ecoli_00443,-2.0985107992,-1.0524237355,-0.8158610125
ecoli_00444,-2.3031622338,-1.1609352685,-0.8157719835
ecoli_00445,-5.4727954439,-1.4236247835,-0.4651136655
ecoli_00446,-6.0010922579,-1.5850389995,-0.3570846035
ecoli_00447,-2.8213674682,-2.3448684465,-0.6523027445
ecoli_00448,-3.2372307533,-2.1542983195,-0.6094151285
ecoli_00449,-2.1168229156,-2.2998611235,-0.42264461950000004
ecoli_00450,-1.6456848208000001,-1.5782993025,-0.4752205505
ecoli_00451,-4.2280493856,-2.4619505655,-0.6224597265
ecoli_00452,-4.3910868306,-2.5650229085,-0.5870771115
ecoli_00453,-4.66305181,-2.4982814135,-0.5607076005
ecoli_00454,-3.5819382942,-2.3417838025,-0.4169587135
ecoli_00455,-0.139856905,-0.7393988545,-0.1813430455
ecoli_00456,0.3397315655,-0.5599440815,-0.0386154645
ecoli_00457,-0.30941631140000003,-0.7239914205,0.022399969500000002
ecoli_00458,0.28420796260000003,-0.7057969685000001,0.1127247755
ecoli_00459,-1.7150916036,-1.1777435995,-0.0561102235
ecoli_00460,-1.5135702805,-1.2071973355,-0.0407660725
ecoli_00461,-6.6157701822,-1.8425040625,-1.3070438615
ecoli_00462,-6.4786149981,-1.5294812745000002,-0.9103765525
ecoli_00463,-4.8564165005,-1.3577165195,-0.07423724050000001
ecoli_00464,-4.5355019994,-1.4427110834999999,-0.1987189185
ecoli_00465,-3.2042473175,-2.2809202575,-0.4260438495
ecoli_00466,-3.023234639,-2.2626658125,-0.4191549785
ecoli_00467,-7.7719283413,-1.3325650065,0.1901894335
ecoli_00468,-7.5850154128,-1.3396231125,0.1126508125
ecoli_00469,-2.5079054747000002,-2.1957123575,-0.4017095755
ecoli_00470,-3.1215692496,-2.1417357175,-0.4281497185
ecoli_00471,-8.2905536067,-1.7627044105,-1.3940491065
ecoli_00472,-7.3700467844,-1.6234449535,-1.3759399465
ecoli_00473,-5.670592088,-1.4889226235000002,-0.1651914605
ecoli_00474,-4.7651446146000005,-1.3553000265000001,-0.036922960500000004
ecoli_00475,-4.4921258634,-1.1195607215,0.2530436345
ecoli_00476,-4.8200923408000005,-1.1292334935000001,0.2711247095
ecoli_00477,-5.075595064,-1.4866697575,0.0610994165
ecoli_00478,-5.3397976566,-1.5367434415,-0.028130071500000003
ecoli_00479,-3.7526451908,-1.9576734075000002,-0.0036972305000000003
ecoli_00480,-3.4840102761000002,-2.0687313765,0.015772499500000002
ecoli_00481,-4.5234952996,-1.0798098765,0.0158162155
ecoli_00482,-4.2828383565,-1.0901191525,0.028188571500000002
ecoli_00483,-0.9504010597,-1.3644556835000001,-0.3004514575
ecoli_00484,-0.581043443,-1.4071611725,-0.2269969835
ecoli_00485,-1.4710425,-2.6439248905,-2.3662006385
ecoli_00486,-1.8140716357,-2.7517382855,-2.3873792415
ecoli_00487,-3.6334696988,-1.2983974114999999,-1.1646445325
ecoli_00488,-3.563222775,-1.2371234925,-1.0726627075
ecoli_00489,-6.4695069173,-1.5792141055000002,-0.16685125650000002
ecoli_00490,-6.1050211216,-1.6333146365,-0.1528363975
ecoli_00491,-1.2078390481,-1.4183823255,-0.2308365705
ecoli_00492,-1.1869921949,-1.4355381665,-0.2319223505
ecoli_00493,-2.2466123051,-1.3177027385,0.0125969325
ecoli_00494,-1.745403648,-1.2015370165,0.060915250500000004
ecoli_00495,-6.0416450065,-2.3545958545,0.1228450845
ecoli_00496,-6.383028259,-2.4206101975,0.0687252155
ecoli_00497,-1.8418577112999999,-2.2840641535,-0.3972351395
ecoli_00498,-1.7657512004,-2.3612270715,-0.4348531185
ecoli_00499,-4.4416566977,-1.2810299995,-1.14035e-05
ecoli_00500,-4.7125329504,-1.3582842495,-0.0027724815
ecoli_00501,-1.2811474870000001,-1.4570832075,-0.1843097545
ecoli_00502,-1.2429740581,-1.3000913465,-0.12013272350000001
ecoli_00503,-4.8891740152,-1.4613308445,-0.8242077115
ecoli_00504,-4.8379095313,-1.3958575535,-0.8636889035
ecoli_00505,-6.4424867558,-1.9604903015000001,-0.2947850685
ecoli_00506,-6.0934847536,-1.9483208484999999,-0.3596543125
ecoli_00507,0.1880933415,-1.2145433535,0.09347013950000001
ecoli_00508,-0.9220448415,-0.9911360685,-0.2085698125
ecoli_00509,-1.1783183679,-1.6113782715,-0.1766728435
ecoli_00510,-0.8722358989000001,-1.4688063335,-0.2238188015
ecoli_00511,-1.3822103949,-2.9010584025,-2.0496042975
ecoli_00512,-1.3199540661,-3.0205634635,-2.0621163545
ecoli_00513,-0.27408438090000004,-1.8838514775,-0.44156524350000004
ecoli_00514,-0.6848037326,-1.7781987535,-0.4725023485
ecoli_00515,0.0174289132,-1.2506466445,-0.1539710705
ecoli_00516,0.145728839,-1.3546085245000001,-0.0834836115
ecoli_00517,-5.0981991347,-1.3535166455,-0.0394391575
ecoli_00518,-2.824430332,-1.1664911115,0.1377660055
ecoli_00519,0.8204522272,-1.1288017895,0.6510062555
ecoli_00520,0.49172320620000004,-1.5814682505,0.3599432515
ecoli_00521,0.8607960401,-1.3811618965,0.4836252525
ecoli_00522,0.6439523644,-1.8755927805,0.3568816365
ecoli_00523,1.0529482706,-1.1051663315,0.5070291985000001
ecoli_00524,-2.0864863057,-1.2187585164999999,-0.5664110875
ecoli_00525,-2.3507345776,-1.3122727695,-0.5829658875
ecoli_00526,-2.3077272728000002,-1.3823667165,-0.4466793015
ecoli_00527,-2.118138566,-1.4263348205,-0.4972754545
ecoli_00528,-2.2402708602,-1.5611612515000002,0.1719268205
ecoli_00529,-2.949495435,-1.2930311865,-0.2874407815
ecoli_00530,2.0497118205,0.9886362595,-0.1191375105
ecoli_00531,-2.8851876341000002,-1.3456280685,-0.6057514295
ecoli_00532,-1.1151581649,-1.8644849435,-0.1675098355
ecoli_00533,-1.8185889080000002,-1.7650484845,-0.1861682405
ecoli_00534,-0.15444081040000002,-1.5991644495,-0.1088473395
ecoli_00535,-1.7091082728,-1.5797039975,-0.1782246505
ecoli_00536,-4.1202101969000005,-2.1455924355000002,0.2538954225
ecoli_00537,-4.3675144371,-2.1627615675,0.3837116365
ecoli_00538,-4.8398845404,-2.7216310145,0.28437785050000003
ecoli_00539,-4.4391583073,-2.6431714475,0.3035489375
ecoli_00540,-2.137491354,-0.5189174155,0.16083152150000002
ecoli_00541,-2.43193348,-0.7425606705000001,0.0763342045
ecoli_00542,-1.7445042652,-1.7102453204999999,0.3966464375
ecoli_00543,-4.1236297523,-1.2807627095,0.5321519475
ecoli_00544,2.7739916959,0.1944433305,0.4522509105
ecoli_00545,1.3650347637,-0.36485540050000004,0.2981011925
ecoli_00546,0.7302345975,-1.0198798695,0.2163305805
ecoli_00547,0.3018281559,-1.0631794375,0.31488359650000003
ecoli_00548,0.9752476232,-1.0421828125,0.3723993675
ecoli_00549,0.6207784382,-1.2269247485,0.4228114235
ecoli_00550,1.2721574423,-0.8108449645,0.4767311185
ecoli_00551,1.8711112539,-0.8036806965000001,0.5364249265000001
ecoli_00552,-1.3242952392,-1.7023399005000002,-0.0925105925
ecoli_00553,-1.7763658436,-1.7037927315,-0.0768193545
ecoli_00554,-1.8323225373,-1.3198119035,0.5406316015
ecoli_00555,-2.1614895151,-1.9080349895,0.6297644365
ecoli_00556,-4.823422274,-2.5978345865,0.7798303665
ecoli_00557,-5.2378523916,-2.5706799385,0.7378888005
ecoli_00558,-2.8433137234,-0.8500379075000001,0.0032901385
ecoli_00559,-3.0296007432,-0.6853806915,0.0410366655
ecoli_00560,-3.5683943219,-1.7675649175,0.9526409745000001
ecoli_00561,-3.7800008921,-1.6725641515,1.0586750145
ecoli_00562,-6.512110982,-1.0194089245,0.8617293015
ecoli_00563,-6.7971557246,-1.1395543765,0.6138417665
ecoli_00564,0.1080747281,-0.5552288555,-0.48960456150000004
ecoli_00565,-0.24583775570000002,-0.32809242250000004,-0.5285945645
ecoli_00566,-1.1941546019,-2.3557853015,0.21990180750000002
ecoli_00567,-1.5408895603000001,-2.0571872645,0.26753295450000003
ecoli_00568,-1.6931048048,-1.3987530925,-0.5482217625
ecoli_00569,-1.3207415938,-1.4581374395,-0.49869631750000004
ecoli_00570,-2.4512756809000003,-2.2605586915,-0.22059296550000002
ecoli_00571,-2.6266767061,-1.8923564545,-0.2032018405
ecoli_00572,-1.6711617973,-2.2161509345,0.2606441745
ecoli_00573,-1.1913602345,-2.2396426725,0.42552955950000004
ecoli_00574,0.029427804000000002,-1.9623545315,-0.027075578500000003
ecoli_00575,0.6764094899,-1.9871847345,0.06265064050000001
ecoli_00576,-0.9971931151000001,-1.8645720225,0.3335942695
ecoli_00577,-1.9046022194,-2.2201819915,0.6371319745
ecoli_00578,-1.5404255775,-2.1476216325,0.6821483245000001
ecoli_00579,-0.11968457960000001,-1.1127555105,0.9801124235
ecoli_00580,-2.9704331972,-2.3878305335,0.4538583305
ecoli_00581,-2.7995196264,-2.0146039745,0.35690732350000004
ecoli_00582,-1.5429553041,-1.5566701415000002,-0.0891468405
ecoli_00583,-0.8958485333,-1.0998558225,-0.2798599835
ecoli_00584,-1.16553831,-2.3182451695,0.1578808705
ecoli_00585,-1.9287335241,-2.3426446125,0.10576513450000001
ecoli_00586,-1.4056890686,-1.1157960345,-0.6761855845
ecoli_00587,-0.8970816456,-0.9699794725,-0.4184855695
ecoli_00588,-1.762327122,-1.4857615795,-0.0264383985
ecoli_00589,-2.1154749251,-1.5210581705,-0.0546527225
ecoli_00590,-4.8981224507,-1.6169015065,0.5829297555
ecoli_00591,-5.3804146256,-1.7327530965,0.5613484905
ecoli_00592,-2.9530559592000003,-2.1548664465,-0.14981532150000001
ecoli_00593,-2.1804937438,-1.9942078755,-0.1837448455
ecoli_00594,-0.6844836497,-2.5441095975,-0.0036341635000000003
ecoli_00595,1.3924942095000001,-1.3928434175,0.1658283905
ecoli_00596,-1.9785888886,-2.4896767175,0.0205433285
ecoli_00597,-3.8841187502,-2.3122681635,0.21667420850000002
ecoli_00598,-3.2883596815000002,-1.8541402695,0.0112280895
ecoli_00599,-5.6799323035,-2.0001129435,-0.36405524850000004
ecoli_00600,-3.1689520505,-1.2078887255,0.3111515255
ecoli_00601,-2.0653089955,-0.5183126655,-0.1095378275
ecoli_00602,-3.462020904,-1.1559390715,0.20060357350000002
ecoli_00603,-2.437631642,-1.1559840945,0.2044626135
ecoli_00604,-6.3156800869,-2.3698596465,0.7214413065
ecoli_00605,-3.8886808212,-1.7723856645,0.47509002450000004
ecoli_00606,-2.3789818374,-0.2714679295,-0.0012772825
ecoli_00607,2.51548655,0.5938514405,0.5333985945
ecoli_00608,-0.2338107114,0.9446914705,0.43752258250000003
ecoli_00609,2.6045892139999998,0.9336849975,0.6292353135000001
ecoli_00610,2.3217293256,1.1548226845,0.6935646275
ecoli_00611,1.9269367315,0.8328021875,0.7096221445
ecoli_00612,3.2431591273,1.4255815115,0.5490633515000001
ecoli_00613,1.711179452,-0.1408289815,0.38270378250000003
ecoli_00614,1.3783875314,0.0263259895,0.5317026175
ecoli_00615,-0.5124575491,0.0135894755,0.32177281750000003
ecoli_00616,2.0597983371,0.3061486165,1.0387586395
ecoli_00617,0.7417009783,-0.7023004935,0.7807106995
ecoli_00618,-1.5719786187,-1.2538699065,-0.6619373595
ecoli_00619,-1.1124463917,-1.1223862645,-0.6886624015
ecoli_00620,-4.3286194615,-1.7809111075000001,0.3639911735
ecoli_00621,-4.5164930416,-1.9435934215000001,0.4181526745
ecoli_00622,-4.3083663884,-2.0824123405,-0.3027139525
ecoli_00623,-4.3247108573,-2.2006332065,-0.2294121175
ecoli_00624,-2.7778222515,-1.9929266845,-0.6752084325000001
ecoli_00625,-2.4330488583,-2.0545886695,-0.7001562895
ecoli_00626,-3.5884259936,-1.9813568895,-0.6758072755
ecoli_00627,-3.9987436629,-2.1965792215,-0.6667562165
ecoli_00628,-3.4581003668,-1.7117711155,-0.2244549285
ecoli_00629,-3.4796441137,-1.5030735124999999,-0.23038316350000002
ecoli_00630,-3.1373739672,-1.9368090025,-0.4698841735
ecoli_00631,-3.1343049806,-1.9927632065,-0.34259508050000004
ecoli_00632,-3.0134124327,-1.9962098445,-0.34609081950000004
ecoli_00633,-3.2293940037,-1.9747320744999999,-0.29315443950000003
ecoli_00634,-2.8287672833,-1.9545239195000002,-0.4103532495
ecoli_00635,-2.8641037986,-1.8476777525,-0.4097902645
ecoli_00636,-3.8614869448,-1.7295641865,-0.010625480500000001
ecoli_00637,-3.4328171896,-1.6918040085000001,0.1026944045
ecoli_00638,-4.3047107352000005,-2.0860287935,-0.3790837845
ecoli_00639,-4.0764728036,-2.1013669745,-0.3653819715
ecoli_00640,-3.5827923638,-1.9964566855,-0.0390298085
ecoli_00641,-3.5134940817,-1.5988750205,-0.0708471245
ecoli_00642,-3.5813425583000003,-1.9114694055,-0.1678207175
ecoli_00643,-2.6085276961,-1.8330791835,-0.1215239885
ecoli_00644,-4.1419438984,-1.9728663775,-0.2834546405
ecoli_00645,-4.0915357645,-2.1112417335,-0.2936915055
ecoli_00646,-4.6981470003,-2.2122328265,-0.1554430345
ecoli_00647,-4.5959710139,-2.1910831245,-0.1909206545
ecoli_00648,-3.7410176009000002,-2.0121987925,-0.4381272775
ecoli_00649,-4.3554320279,-1.9621735065,-0.5072351155
ecoli_00650,-4.0401573492,-1.8335196255000001,-0.3236103265
ecoli_00651,-4.6169100691,-2.0646376995,-0.3152281775
ecoli_00652,-4.050352177,-1.5938257675,0.3772275345
ecoli_00653,-4.3578485401,-1.5223015395,0.4713452045
ecoli_00654,-2.9496769291,-1.8863588195,-0.49914643150000004
ecoli_00655,-3.4268244779,-2.0098295945,-0.5765470325000001
ecoli_00656,-4.52536075,-2.1827001665,-0.2218257805
ecoli_00657,-4.2484849888,-2.3193097335,-0.26260565550000003
ecoli_00658,-4.7724919791,-2.4251474055,-0.5524234145
ecoli_00659,-4.994614575,-2.3472029415,-0.6181498235
ecoli_00660,-3.017483076,-1.8791270175,-0.2863432065
ecoli_00661,-2.9321838897,-1.9060476915,-0.2234836775
ecoli_00662,-4.0933081876,-2.1086055495,-0.5789815825
ecoli_00663,-4.4589774418,-2.0656016445,-0.6365236015
ecoli_00664,-3.2257121226,-1.7474400925,-0.3627711165
ecoli_00665,-3.3958011583,-1.7531123714999999,-0.3556979195
ecoli_00666,-3.703115553,-1.9569492675000002,-0.3680545135
ecoli_00667,-3.2549246418,-2.0062147465,-0.2477449405
ecoli_00668,-3.4526483249,-1.5471398755,0.1857449145
ecoli_00669,-3.3455128927,-1.6653556515,-0.1397556565
ecoli_00670,-3.0860643833,-1.8510585824999999,-0.2050005615
ecoli_00671,-2.8713703482,-1.7635564445,-0.2403741175
ecoli_00672,-5.5213057936,-2.5645589745,-0.5625685945000001
ecoli_00673,-4.9133032993,-2.1762954845,-0.20587615450000002
ecoli_00674,-3.674810803,-1.4160110105000001,-0.6013450635
ecoli_00675,-3.551453434,-1.4347538695,-0.5111193215000001
ecoli_00676,-3.9168964802,-1.9638463915000002,-0.4546311475
ecoli_00677,-3.9791362107,-2.0371742935,-0.47544337550000004
ecoli_00678,-3.5961492137,-1.8097561795,0.0990366065
ecoli_00679,-3.2917923994000002,-1.6491984135000002,-0.0413608685
ecoli_00680,-3.9063278211,-1.5324258954999999,-0.3635768115
ecoli_00681,-4.1660926166,-1.5547640685,-0.38040332450000003
ecoli_00682,-3.5448941977,-1.9858047475,-0.3731952155
ecoli_00683,-3.3249017794,-1.9505359215,-0.28678619050000004
ecoli_00684,-3.666482189,-2.0602692275,-0.5622381075
ecoli_00685,-3.8078864111,-2.1314452985,-0.5448340115
ecoli_00686,-2.8290171489000002,-1.0654947015,-0.5518908805
ecoli_00687,-3.1915660375,-1.0216990445,-0.6164907045
ecoli_00688,-4.0086713518,-1.8681320855,-0.4496087445
ecoli_00689,-4.0914386393,-1.8343142935,-0.49740478050000003
ecoli_00690,-5.2040820245,-1.4768442075000001,0.3518467965
ecoli_00691,-5.8573711987,-1.5627347765000001,0.4238499325
ecoli_00692,-4.5116927634,-1.5153609855,0.35059642350000003
ecoli_00693,-3.825536725,-1.4665852455000001,0.3138272545
ecoli_00694,-3.6447733938,-1.2926437155000001,0.3502177365
ecoli_00695,-3.3400581001000003,-1.2061960395,0.4558035455
ecoli_00696,-3.6885053134,-1.5925121245,0.3690663845
ecoli_00697,-4.2781487615,-1.5513012394999999,0.3895514205
ecoli_00698,-2.8784405602,-1.4191089345,-0.6220706795000001
ecoli_00699,-3.4457363482,-1.1975058865000001,-0.6767325695
ecoli_00700,-4.288999532,-2.0580423655,-0.49460908750000004
ecoli_00701,-4.2029705178,-2.1198153645,-0.4172348825
ecoli_00702,-4.3002366912,-1.8505714665,-0.1512001095
ecoli_00703,-4.4587990337,-1.9417313285,-0.0181514145
ecoli_00704,-4.6495814907,-2.1251568445,-0.2972588865
ecoli_00705,-4.5174657123,-2.1503321425,-0.2248034465
ecoli_00706,-3.3189246196,-1.9162674185,-0.8157619265
ecoli_00707,-3.4707882003,-2.0351521445,-0.7753620785
ecoli_00708,-4.5339030335,-2.1187518725,-0.33266990550000003
ecoli_00709,-4.0259949423,-2.0046223925,-0.32475625150000004
ecoli_00710,-3.580728476,-2.0464203735,-0.45473696150000004
ecoli_00711,-3.4967366367,-1.9484130075000001,-0.4467050085
ecoli_00712,-4.7290571627,-2.1200011925,-0.1882296565
ecoli_00713,-4.8291801832,-2.0685367055,-0.062310198500000004
ecoli_00714,-3.360043293,-1.5065969025000001,0.2519647185
ecoli_00715,-3.5067449802,-1.6639355464999999,0.2920224275
ecoli_00716,-0.6905857791000001,-0.2946307105,-0.28184503850000003
ecoli_00717,-1.1517584727,-0.4436814135,-0.8375191875
ecoli_00718,-1.762840548,-0.3857708875,-0.8755422445000001
ecoli_00719,-0.9208621835,-0.3305672665,-0.8478276895
ecoli_00720,-1.0764975807,-0.47464053850000004,-0.9475169255
ecoli_00721,-1.0918547227,-0.5573090755,-0.8894887965
ecoli_00722,-4.6713042961,-0.9038076525000001,0.0065715535000000005
ecoli_00723,-3.8958617577,-0.8238742025,0.2952120125
ecoli_00724,-1.7557486144,-0.6641501815,0.0335448455
ecoli_00725,-2.7061105708,-0.9823648035,-0.3289632545
ecoli_00727,-2.1753453112,-1.0102524635,-0.1639050735
ecoli_00728,-1.0513261528,-0.6561416695,0.007994069500000001
ecoli_00729,-2.4684122156,-0.6827592725,-0.40173492250000004
ecoli_00730,0.2266368699,-0.3674391655,-0.3176374205
ecoli_00731,-1.6816122154,-0.6716814565,-0.9078056795
ecoli_00732,-1.6510315219,-0.6606479935,-0.8691407145000001
ecoli_00733,0.0028282998,-0.5377139105000001,-0.0448260425
ecoli_00734,-1.1818378947000001,-1.1238203745,-0.5316725625000001
ecoli_00735,-0.5284645128000001,-0.39121240150000003,-0.13411185050000002
ecoli_00736,-1.3872536722,-0.6177449245000001,-0.4775874075
ecoli_00737,-1.1509297273,-0.8224717895,-0.1441814945
ecoli_00738,-0.719595575,-0.9462046205,-0.5893052335
ecoli_00739,0.7610944251,-0.4301036985,-0.2548413645
ecoli_00740,-0.4725187937,-0.6382689345,-0.5838333585000001
ecoli_00741,-1.6065953846,-1.2063071835,0.0623602315
ecoli_00742,-5.5022385336,-0.8830092755000001,0.056222137500000005
ecoli_00743,-2.6349990746,-1.2538309555,-0.3702040085
ecoli_00744,-2.8133705253,-1.2838459105,-0.5853429765
ecoli_00745,-2.4631919065,-0.8525089355000001,-0.6505461315000001
ecoli_00746,-2.2591255403,-1.0506990625000001,-0.5475108445
ecoli_00747,-1.9204463949,-0.048009262500000004,-0.5961471685
ecoli_00748,-2.1268895387,-0.1540056145,-0.6008778045000001
ecoli_00749,-4.4357739977,-1.0398057605,-0.1563252765
ecoli_00750,-4.8932917631,-1.0385711355,-0.2022130325
ecoli_00751,-4.2246372008,-1.4533314875,-0.2654163195
ecoli_00752,-4.403994061,-1.5548076885,-0.2265341555
ecoli_00753,-0.1573762527,-1.0224428355,-0.8789651625
ecoli_00754,-0.8685709838000001,-1.0045442005,-0.9101878965
ecoli_00755,-7.8348632032,-3.4520181785,-0.9609956225
ecoli_00756,-7.5684691957,-3.4189092345,-0.7625850225
ecoli_00757,0.0411934642,-0.8551361805000001,-0.9130500165000001
ecoli_00758,-0.18634677,-0.8119836325,-0.9932835145000001
ecoli_00759,-2.2400588182,-0.3789518335,-0.1830543285
ecoli_00760,2.2268998039,-0.1981037545,-0.1204056705
ecoli_00761,-1.4517840369,-0.4609405475,-0.8071900495000001
ecoli_00762,-0.9782656376000001,-0.5878025065,-0.8075885545
ecoli_00763,-1.3331481467000001,-0.7248584785000001,-0.8632410745
ecoli_00764,-1.4011036729000002,-0.6570025705,-0.7118772435
ecoli_00765,-2.0815789871,-0.7831173635,-0.7625813295
ecoli_00766,-1.7327394535,-0.5704471405,-0.7222617405
ecoli_00767,-1.7648407637,-1.5769796875000002,-0.5274534285
ecoli_00768,-3.5115587801,-1.0109926535,-0.7828259425
ecoli_00769,-3.7347671696,-1.4393603925,-0.33171512950000004
ecoli_00770,-3.6786945488000002,-1.1838970915,-0.2405007045
ecoli_00771,-1.9773687726,-1.5185478555,-0.42912548450000004
ecoli_00772,-1.902342725,-1.8193657245,-0.5798692935
ecoli_00773,-3.8745127349,-1.4031404545,-0.4509718735
ecoli_00774,-4.4772223952,-1.4131142045,-0.4706106745
ecoli_00775,-3.9488371928,-1.1890784855,-0.28283903250000003
ecoli_00776,-3.6248228862,-1.2201585135,-0.2615874805
ecoli_00777,-1.199693222,-1.0291669035,-1.1434939765
ecoli_00778,-1.0631484396,-1.0493234815,-1.0954794625
ecoli_00779,-0.0581906591,-0.49288974150000003,-0.22479323450000002
ecoli_00780,0.6434884427,-0.5250141975,-0.3639794045
ecoli_00781,-2.3181140712,-0.3870420955,-0.8097514835
ecoli_00782,-2.3166739308,-0.3512836245,-0.7847996785
ecoli_00783,-4.7240458401000005,-0.0204683225,-0.6090815945
ecoli_00784,-4.8214392964,0.1114954085,-0.6521726465000001
ecoli_00785,-2.8442701443000002,-1.1477914515,-0.8886906245
ecoli_00786,-2.5213062204,-1.2934927965,-0.8849519425
ecoli_00787,-4.3233396407,-0.7822146555,-0.5974948625000001
ecoli_00788,-3.7358223438,-0.7072098135,-0.5990323295000001
ecoli_00789,-0.9806064627000001,-1.0846627515,-0.8479203105
ecoli_00790,-1.7514199334,-1.0822398765,-0.8574053305
ecoli_00791,-3.9140289580000003,-0.5003392395,-0.6288421885000001
ecoli_00792,-5.1170906259,-0.7373967145,-0.35688139950000003
ecoli_00793,-1.8419326881,-1.2523518245,-0.8300912035
ecoli_00794,-1.7426777821,-1.1942332985,-0.7878773665000001
ecoli_00795,-4.0112166962,-0.5317464775,-0.4982351705
ecoli_00796,-4.2943334255,-0.5023894545,-0.44691374850000004
ecoli_00797,-6.308146106,-1.4606364645,-0.0801798185
ecoli_00798,-4.1686556173,-1.4790980805,-0.5635753085
ecoli_00799,-8.0288972736,-1.5871423075000002,-0.33522521250000004
ecoli_00800,-5.3143772914,-1.5223647925,-0.0202607985
ecoli_00818,-0.8814649858,-0.8714932975,0.0265213165
ecoli_00819,-1.4329132655,-1.0325865335,-0.1403242235
ecoli_00820,-1.0392579323,-0.8664968325,-0.3575453595
ecoli_00821,-0.6387690533,-0.7195722705,-0.23443426650000002
ecoli_00822,-1.0737816942,-1.1347007955,-0.2876658005
ecoli_00823,-1.3914995717,-1.1658017035000001,-0.19440356250000002
ecoli_00824,-1.9997421981999999,-1.0980431535,-0.2966178795
ecoli_00825,-1.4055753666,-0.9760965475000001,-0.2533718325
ecoli_00826,-1.5579276236,-1.0171885935,-0.37620577250000004
ecoli_00827,-1.8032596742,-1.0353061845,-0.4171447105
ecoli_00828,-0.6047826853,-0.4031503455,-0.4454550105
ecoli_00829,-1.1097756052,-0.4583178405,-0.4394860775
ecoli_00830,-1.2519627134,-0.5652640805,-0.2071152765
ecoli_00831,-1.0709021988,-0.5794635185,-0.1979544145
ecoli_00832,-4.5036178177,-1.1136746225,-0.0423634065
ecoli_00833,-6.618120647,-1.3878165385,-0.6271038335
ecoli_00834,-0.6276457087,-0.5967113715,-0.2973758145
ecoli_00835,-0.5449124899000001,-0.5871897955000001,-0.2686383705
ecoli_00836,-0.7454174333,-0.5723314595,-0.3025577295
ecoli_00837,-0.5411856261,-0.5197183125,-0.3075298135
ecoli_00838,-1.5486620217,-0.8793136375,-0.2713144085
ecoli_00839,-1.5428537105,-0.8206660675,-0.1981763815
ecoli_00840,-1.8594255202,-0.7858408355000001,-0.1437790375
ecoli_00841,-2.1589134624,-0.8540699985,-0.0864600845
ecoli_00842,-0.2963565448,-0.3375789635,-0.2839299685
ecoli_00843,-1.0645587042,-0.4638102395,-0.3086236345
ecoli_00844,-1.205091445,-0.5541709425,-0.2746889305
ecoli_00845,-0.30318732,-0.6716588725,-0.1811969235
