,100
control__wt_glc__1,-0.1963578305
control__wt_glc__2,0.1963578305
fur__wt_dpd__1,-2.7226482303
fur__wt_dpd__2,-2.8925111178
fur__wt_fe__1,-0.0705832193
fur__wt_fe__2,-0.3347050335
fur__delfur_dpd__1,-3.2826720209999998
fur__delfur_dpd__2,-3.3984508337
fur__delfur_fe2__1,-0.7617536673
fur__delfur_fe2__2,-0.4354113285
acid__wt_ph5__1,-1.3898274647
acid__wt_ph5__2,-1.2445357107000001
acid__delgadx_ph5__2,-1.3165850509
acid__delgadw_ph5__1,-1.3292868286
acid__delgadw_ph5__2,-0.9211260713
acid__delgade_ph5__1,-1.2479677635
acid__delgade_ph5__2,-1.3399121187
oxidative__wt_pq__1,-2.7387917447
oxidative__wt_pq__2,-2.9426528394
oxidative__deloxyr_pq__1,-3.5116075352
oxidative__deloxyr_pq__2,-3.7271048762
oxidative__delsoxr_pq__1,-0.9776428675000001
oxidative__delsoxr_pq__2,-1.5176939397
oxidative__delsoxs_pq__1,-2.8055836098
oxidative__delsoxs_pq__2,-2.5742267163
nac_ntrc__wt_csn__1,1.9898382863
nac_ntrc__wt_csn__2,1.7122471184
nac_ntrc__wt_cytd__1,5.3613187692
nac_ntrc__wt_cytd__2,5.437085141
nac_ntrc__wt_gln__1,6.3703139136
nac_ntrc__wt_gln__2,6.2747652155
nac_ntrc__bw_delnac_csn__1,1.6897290637
nac_ntrc__bw_delnac_csn__2,1.3397013588
nac_ntrc__bw_delnac_cytd__1,4.8230518876
nac_ntrc__bw_delnac_cytd__2,5.4094506897
nac_ntrc__bw_delnac_gln__1,5.8425645292
nac_ntrc__bw_delnac_gln__2,6.1923692454
nac_ntrc__bw_delnac_nh4__1,-0.7975942929000001
nac_ntrc__bw_delnac_nh4__2,-0.0819709613
misc__wt_no_te__1,-0.9324941372000001
misc__wt_no_te__2,0.13834218380000002
misc__bw_delcbl__1,-0.6993515552
misc__bw_delcbl__2,-0.8050528034000001
misc__bw_delfabr__1,-0.7393611283
misc__bw_delfabr__2,-0.6788756877000001
misc__bw_delfadr__1,-0.6230979263
misc__bw_delfadr__2,-0.6649764345
misc__nitr_031__1,1.6207164825
omics__wt_glu__1,0.30305686930000003
omics__wt_glu__2,-0.4599957405
omics__wt_gly__1,-1.1634101406
omics__wt_gly__2,-1.034251712
omics__wt_thr__1,-0.8453534961
omics__wt_thr__2,-0.4016803244
omics__bw_ac__1,-0.66687226
omics__bw_ac__2,-0.7964318951
omics__bw_fum__1,-2.147275968
omics__bw_fum__2,-2.1547715016
omics__bw_glc__1,-3.4096946998
omics__bw_glc__2,-3.450377785
omics__bw_pyr__1,-2.7649040957
omics__bw_pyr__2,-1.9221386701
ompr__wt_nacl__1,-0.4071487676
ompr__wt_nacl__2,-0.1682164932
ompr__bw_delompr_nacl__1,-0.2459544984
ompr__bw_delompr_nacl__2,-0.5783981174
minspan__wt_ade__1,-3.6695338163
minspan__wt_glc__2,-1.3676481757
minspan__wt_glc__3,-1.8279451381
minspan__wt_glc__4,-1.8759175888000001
minspan__wt_glc_anaero__1,-6.2506346043
minspan__wt_glc_anaero__2,-8.6390412411
minspan__wt_trp__1,-1.1551571203
minspan__bw_delcra_glc__2,-1.1318349423
