,new_1457005_1457156
LBexp_1,14.9285
LBexp_2,16.1504
LBexp_3,16.3595
LBtran_1,11.8705
LBtran_2,14.0038
LBtran_3,14.1272
LBstat_1,8.0368
LBstat_2,8.0077
LBstat_3,8.0692
LBGexp_1,16.2884
LBGexp_2,16.3704
LBGexp_3,16.4299
LBGtran_2,13.8445
LBGtran_3,14.5651
LBGstat_1,14.7305
LBGstat_2,14.2868
LBGstat_3,13.1271
S0_1,11.1782
S0_2,11.6693
S0_3,11.5048
S1_1,9.8015
S1_2,9.4447
S1_3,10.0696
S2_1,8.2577
S2_2,8.0178
S2_3,7.7579
S3_1,8.4532
S3_2,8.6277
S4_1,9.2626
S4_2,8.5267
S4_3,8.3604
S5_1,8.324
S5_2,8.5222
S5_3,8.6777
S6_1,8.1982
S6_2,7.5855
S6_3,8.4713
S6/t_1,8.9933
S6/t_2,7.651
S6_4,8.7696
S6_5,8.7362
S6_6,8.6747
S7_4,9.4175
S7_5,9.2879
S7_6,9.8836
S8_4,8.8022
S8_5,9.3795
G135_1,16.1209
G135_3,14.832
G150_1,16.4292
G150_2,16.3851
G150_3,16.274
G180_1,15.6712
G180_2,16.3417
G180_3,15.7829
C30_1,15.5168
C30_2,15.7376
C90_1,12.3602
C90_2,12.3213
BI_1,13.1157
BI_2,13.8637
BC_2,8.441
BC/t_1,8.2276
BC/t_2,8.9916
BC_1,8.1844
Sw_1,8.9987
Sw_2,7.814
BT_1,9.8841
BT_2,9.1204
B36_1,12.0003
B36_2,11.7448
B60_1,12.8204
B60_2,12.7467
M9exp_1,15.3891
M9exp_2,14.8582
M9exp_3,14.9383
M9tran_1,15.0733
M9tran_2,14.6339
M9tran_3,15.0662
M9stat_1,8.231
M9stat_2,8.1708
M9stat_3,8.0561
M+G_1,14.8422
M+G_2,14.6646
M+G_3,14.9572
Glu_1,15.3984
Glu_2,15.5177
Glu_3,15.2632
Fru_1,14.1966
Fru_2,13.3892
Fru_3,13.3399
Mal_1,9.4521
Mal_2,9.6727
Mal_3,10.3666
G+S_2,9.2129
G+S_3,9.7421
Pyr_1,8.756
Pyr_2,9.161
Pyr_3,9.3292
Gly_1,9.4282
Gly_2,10.3616
Gly_3,8.9044
Glucon_1,9.4748
Glucon_2,9.564
Glucon_3,8.785
aero_1,15.4413
aero_2,14.2788
aero_3,16.3465
nit_1,14.884
nit_2,15.1888
nit_3,14.6646
ferm_1,14.7728
ferm_2,15.0212
ferm_3,15.0377
T-5.40H_1,15.342
T-4.40H_1,14.9821
T-3.40H_1,14.812
T-2.40H_1,14.8495
T-1.40H_1,14.6687
T-1.10H_1,14.2614
T-0.40H_1,14.4064
T0.0H_1,14.5914
T0.30H_1,9.8162
T1.0H_1,9.0033
T1.30H_1,8.8991
T2.0H_1,8.6781
T2.30H_1,8.8064
T3.0H_1,8.229
T3.30H_1,8.478
T4.0H_1,8.2673
T5.0H_1,8.2151
HPh_1,13.6583
HPh_2,13.3444
HPh_3,13.5793
LPh_1,13.5849
LPh_2,13.8477
LPh_3,13.5415
LPhT_1,10.1327
LPhT_2,10.0583
LPhT_3,10.2414
SMMPr_1,14.7904
SMMPr_2,14.7622
SMMPr_3,15.0719
HiTm_1,13.6027
HiTm_2,14.56
HiTm_3,13.82
LoTm_1,13.1301
LoTm_2,12.2975
LoTm_3,12.6568
HiOs_1,14.3536
HiOs_2,13.6549
HiOs_3,14.053
BMM_1,15.4229
BMM_2,15.1172
BMM_3,15.2788
Heat_1,15.1493
Heat_2,14.6682
Heat_3,14.5261
Cold_1,15.2782
Cold_2,14.611
Cold_3,14.1275
Etha_1,10.9839
Etha_2,11.2424
Etha_3,11.8146
SMM_1,15.0569
SMM_2,14.9561
SMM_3,14.7883
Salt_1,12.8917
Salt_2,12.864
Salt_3,13.129
Mt0_1,15.1973
Mt0_3,14.6477
M0t45_1,14.3829
M0t45_2,15.3093
M0t45_3,15.107
M0t90_1,8.0888
M0t90_2,8.3465
M0t90_3,7.9911
M40t45_1,13.8021
M40t45_2,12.7296
M40t45_3,15.2812
M40t90_1,7.9384
M40t90_2,8.6021
M40t90_3,8.4004
dia0_1,14.92
dia0_2,16.0678
dia0_3,15.9722
dia5_1,14.7428
dia5_2,15.0247
dia5_3,15.4739
dia15_1,15.2946
dia15_2,16.1201
dia15_3,15.4691
Diami_1,13.9246
Diami_2,15.2941
Diami_3,14.2716
Paraq_1,13.9583
Paraq_2,15.1237
Paraq_3,12.5672
H2O2_1,13.0947
H2O2_2,14.0656
H2O2_3,13.1658
Oxctl_1,14.243
Oxctl_2,14.462
Oxctl_3,14.7169
GM-0.1_1,15.0457
GM-0.2_1,14.7011
GM+5_1,14.6842
GM+15_1,14.9151
GM+25_1,15.644
GM+45_1,15.0541
GM+60_1,14.9672
GM+90_1,15.242
GM+120_1,14.0899
GM+150_1,15.167
GM-0.1_2,15.5006
GM-0.2_2,15.538499999999999
GM+5_2,15.0351
GM+10_2,14.9821
GM+15_2,14.663
GM+25_2,15.2612
GM+45_2,13.6392
GM+60_2,13.8157
GM+90_2,15.5221
GM+150_2,14.3342
GM-0.1_3,15.2978
GM-0.2_3,14.9177
GM+5_3,15.2092
GM+10_3,14.2394
GM+15_3,14.7892
GM+25_3,14.2522
GM+45_3,13.3838
GM+60_3,13.8468
GM+90_3,14.984
GM+120_3,14.9756
GM+150_3,14.9969
MG-0.1_1,10.6615
MG+5_1,14.8832
MG+10_1,15.3853
MG+15_1,14.6797
MG+25_1,15.1296
MG+45_1,15.1641
MG+120_1,13.7294
MG+150_1,15.284
MG-0.1_2,9.6992
MG-0.2_2,10.1617
MG+5_2,14.4922
MG+10_2,15.1554
MG+15_2,16.0032
MG+25_2,14.539
MG+45_2,14.5907
MG+60_2,15.1758
MG+90_2,14.8506
MG+120_2,14.9664
MG-0.1_3,10.9859
MG-0.2_3,10.4726
MG+5_3,14.832
MG+10_3,13.526299999999999
MG+15_3,15.6123
MG+25_3,15.4223
MG+45_3,16.278
MG+60_3,15.035
MG+90_3,16.1814
MG+120_3,14.7274
MG+150_3,15.3594
