,PA3238
SRX7442752,0.001400549
SRX7442753,-0.0014005480000000002
SRX7442754,0.47238762100000004
SRX7442755,0.22166833700000002
SRX7442756,0.742520776
SRX7442757,0.5718660870000001
SRX7442758,0.718153512
SRX7442759,0.264879385
SRX7442761,-0.10536927
SRX7874204,0.05662887900000001
SRX7874205,-0.056628878
SRX7874206,-0.589833175
SRX7874207,-0.326269437
SRX8639787,0.018578420000000002
SRX8639788,-0.018578420000000002
SRX8639789,-0.548173298
SRX8639790,-0.124455351
SRX8639791,0.321440232
SRX8639792,0.239772635
SRX8639793,-1.4300596140000001
SRX8639794,-1.426982837
SRX8639795,-1.471196817
SRX8639796,-1.42386428
SRX8639797,0.306992085
SRX8639798,0.21321087500000002
SRX8639800,0.302254432
SRX1156127,-0.051809004000000006
SRX1156135,0.051809004000000006
SRX1156136,-0.583416016
SRX1156137,-0.32042740200000003
SRX1156138,0.35852383800000004
SRX1156140,0.266195823
ERX2195929,0.06098843
ERX2195930,-0.060988431
ERX2195931,-0.15570524200000002
ERX2195932,-0.434071812
ERX2195933,-0.08103863600000001
ERX2195934,0.07664868
SRX4579961,-0.21956772600000002
SRX4579962,0.260385847
SRX4579963,-0.04081812
SRX4579964,0.454520913
SRX4579965,0.46677822900000004
SRX4579966,0.511750074
SRX5630349,0.08411800300000001
SRX5630350,-0.08411800300000001
SRX5630351,-0.19842209900000002
SRX5630352,-0.30289892300000004
SRX1411278,-0.20546537
SRX1411287,-0.207478773
SRX1411289,-0.272268609
SRX1411279,1.285277043
SRX1411280,-1.079811673
SRX1411281,-0.565408114
SRX1411282,-0.43408459200000005
SRX1411283,-0.074785813
SRX1411284,-0.054329056
SRX1411285,-0.40986658800000003
SRX1411286,1.296537038
SRX1411288,-0.253538023
SRX2711962,0.09958322500000001
SRX2711963,-0.09958322500000001
SRX2711964,0.7580961770000001
SRX2711965,0.6970772070000001
SRX2711966,-0.015737555
SRX2711967,-0.536859659
ERX3558798,-0.18212222800000002
ERX3558799,-0.16850224700000002
ERX3558800,-0.03033976
ERX3558801,-0.096493441
ERX3558802,-0.101077974
ERX3558803,0.05879877100000001
ERX3558804,0.020692579000000003
ERX3558805,0.021586623000000003
ERX3593017,-0.6958974130000001
ERX3593018,-0.908519139
ERX3593020,-0.093882902
ERX3593021,0.065999455
ERX3593022,0.027883448
SRX7058492,-0.14916821100000002
SRX7058494,-0.206927501
SRX7058495,-0.20255392500000002
SRX7058509,0.14916821100000002
SRX2662717,-0.7602999450000001
SRX2662718,-1.309470394
SRX2662721,-0.143877641
SRX2662722,0.143877641
SRX8143226,-0.20704945900000002
SRX8143227,0.20704945900000002
SRX8143228,-0.149891723
SRX8143229,0.33574346800000004
ERX2456848,0.549836898
ERX2456849,0.405167029
ERX2456850,0.5545353110000001
ERX2456851,-0.45716930100000003
ERX2456852,-0.43961855
ERX2456853,-0.37029605800000004
ERX2456854,0.413355793
ERX2456855,0.220609564
ERX2456856,0.20618918900000002
ERX2456857,-0.260289743
ERX2456858,-0.15669807100000002
ERX2456859,-0.423166731
SRX540108,-0.083915061
SRX540109,0.083915061
SRX540110,0.6246872330000001
SRX540111,0.600206342
SRX540112,-0.916726353
SRX540113,-1.144165227
SRX540114,2.42284115
SRX540115,1.44851004
SRX1737662,0.11827136
SRX1737664,-0.07523950600000001
SRX1737665,-0.343338641
