,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
64,Stressors__BMM,-11.062823821100002,0.12761085897160818,3.0,152.0,-11.2012816042,153.0,-10.9499301491,154.0,-11.03725971,,,,,,,,,,
65,Stressors__Heat,-11.911483073766666,0.6149127158357739,3.0,155.0,-12.1967469805,156.0,-12.3319550413,157.0,-11.2057471995,,,,,,,,,,
66,Stressors__Cold,-9.170908363333334,0.9072608502000715,3.0,158.0,-10.2003062481,159.0,-8.8246648941,160.0,-8.4877539478,,,,,,,,,,
67,Stressors__Etha,-13.5754847588,0.3796719089143949,3.0,161.0,-13.8788973079,162.0,-13.149723057,163.0,-13.6978339115,,,,,,,,,,
68,Stress Time Course__SMM,-9.1767741151,1.0638274824658636,3.0,164.0,-8.0588806486,165.0,-10.1767022092,166.0,-9.2947394875,,,,,,,,,,
69,Stress Time Course__Salt,-11.682181827733332,0.6275771736318474,3.0,167.0,-12.3905416323,168.0,-11.460376014,169.0,-11.1956278369,,,,,,,,,,
70,Stress Time Course__Mt0,-9.2546296045,2.6280971477626585,2.0,170.0,-11.1129749193,171.0,-7.3962842897,,,,,,,,,,,,
71,Stress Time Course__M0t45,-10.398251767766668,0.5708849973645481,3.0,172.0,-10.9170489386,173.0,-9.7866503972,174.0,-10.4910559675,,,,,,,,,,
72,Stress Time Course__M0t90,-10.9800836948,1.5983908783959997,3.0,175.0,-9.6623661845,176.0,-12.7581246614,177.0,-10.5197602385,,,,,,,,,,
73,Stress Time Course__M40t45,-11.4711590378,2.108145267363416,3.0,178.0,-9.9555026915,179.0,-13.8786434928,180.0,-10.5793309291,,,,,,,,,,
74,Stress Time Course__M40t90,-11.615066835633334,1.104077081089426,3.0,181.0,-10.3936177404,182.0,-12.5420709776,183.0,-11.9095117889,,,,,,,,,,
75,Stress Time Course__dia0,-10.194694096233333,0.27648607592450225,3.0,184.0,-10.2433085639,185.0,-10.443648688,186.0,-9.8971250368,,,,,,,,,,
76,Stress Time Course__dia5,-9.858681874766667,0.3009080886963184,3.0,187.0,-9.5118506431,188.0,-10.0140212521,189.0,-10.0501737291,,,,,,,,,,
77,Stress Time Course__dia15,-10.570627575133333,0.5983957375108778,3.0,190.0,-11.0855757397,191.0,-10.7121506727,192.0,-9.914156313,,,,,,,,,,
78,Stressors__Diami,-8.5598434735,0.553158422659589,3.0,193.0,-9.0794499428,194.0,-7.9783399461,195.0,-8.6217405316,,,,,,,,,,
79,Stressors__Paraq,-9.318898642233332,0.23328255138057036,3.0,196.0,-9.3587930939,197.0,-9.5296613497,198.0,-9.0682414831,,,,,,,,,,
80,Stressors__H2O2,-8.638897181466666,0.39081616731563545,3.0,199.0,-9.061388242,200.0,-8.5649952148,201.0,-8.2903080876,,,,,,,,,,
81,Stressors__Oxctl,-8.840895658333332,0.15485103250258708,3.0,202.0,-8.8339428557,203.0,-8.6896381391,204.0,-8.9991059802,,,,,,,,,,
82,Carbon Transition__GM-0.1,-9.483356677733333,4.282198147370493,3.0,205.0,-4.5589400635,215.0,-12.3326201882,225.0,-11.5585097815,,,,,,,,,,
83,Carbon Transition__GM-0.2,-9.449444909966667,4.732744177370529,3.0,206.0,-4.0381375717,216.0,-11.4939010923,226.0,-12.8162960659,,,,,,,,,,
84,Carbon Transition__GM+5,-9.196018260433334,3.3004153081512078,3.0,207.0,-5.3944561929,217.0,-10.8647743143,227.0,-11.3288242741,,,,,,,,,,
85,Carbon Transition__GM+15,-8.757054713633334,3.757903953268255,3.0,208.0,-4.4360341833,219.0,-10.5734308417,229.0,-11.2616991159,,,,,,,,,,
86,Carbon Transition__GM+25,-10.304998660966666,3.9656486991651643,3.0,209.0,-5.728427735,220.0,-12.7260189155,230.0,-12.4605493324,,,,,,,,,,
87,Carbon Transition__GM+45,-9.631409895200001,3.529084660805603,3.0,210.0,-5.5667434673,221.0,-11.4121409121,231.0,-11.9153453062,,,,,,,,,,
88,Carbon Transition__GM+60,-9.364615288466666,2.9206463419268065,3.0,211.0,-6.0249992734,222.0,-10.6277308956,232.0,-11.4411156964,,,,,,,,,,
89,Carbon Transition__GM+90,-9.397236465299999,3.2108104570374754,3.0,212.0,-5.7700673176,223.0,-11.8756794989,233.0,-10.5459625794,,,,,,,,,,
90,Carbon Transition__GM+120,-9.05959707515,3.042563309377197,2.0,213.0,-6.9081799269,234.0,-11.2110142234,,,,,,,,,,,,
91,Carbon Transition__GM+150,-9.326119049733334,0.8330535477856994,3.0,214.0,-8.8335585326,224.0,-8.8568461543,235.0,-10.2879524623,,,,,,,,,,
92,Carbon Transition__GM+10,-11.058422118749998,0.055882377883143444,2.0,218.0,-11.0979369271,228.0,-11.0189073104,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-1.0254364661333337,10.00002151010091,3.0,236.0,8.9638819518,244.0,-1.0040645387,254.0,-11.0361268115,,,,,,,,,,
94,Carbon Transition__MG+5,-0.6553560988666666,8.55995899561452,3.0,237.0,7.1720338957,246.0,0.6579817535,256.0,-9.7960839458,,,,,,,,,,
95,Carbon Transition__MG+10,-1.3057727851666667,7.824418017147588,3.0,238.0,5.9430620556000004,247.0,-0.259824867,257.0,-9.6005555441,,,,,,,,,,
96,Carbon Transition__MG+15,-2.7096430734666668,7.129306212107025,3.0,239.0,3.7335451438,248.0,-1.4937828146,258.0,-10.3686915496,,,,,,,,,,
97,Carbon Transition__MG+25,-4.414925309166667,6.381344286483206,3.0,240.0,1.5031981932,249.0,-3.5722222648,259.0,-11.1757518559,,,,,,,,,,
98,Carbon Transition__MG+45,-5.8235164688,5.278094641940829,3.0,241.0,-1.0165121749,250.0,-4.9823591054000005,260.0,-11.4716781261,,,,,,,,,,
99,Carbon Transition__MG+120,-8.649868809933333,1.3405028357757796,3.0,242.0,-7.2752557278,253.0,-8.7209148472,263.0,-9.9534358548,,,,,,,,,,
100,Carbon Transition__MG+150,-8.87711189245,2.5829054398053715,2.0,243.0,-7.0507219408,264.0,-10.7035018441,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-5.57561957525,7.571231386957391,2.0,245.0,-0.2219505196,255.0,-10.9292886309,,,,,,,,,,,,
102,Carbon Transition__MG+60,-9.0572074494,2.7491548527338363,2.0,251.0,-7.1132614105,261.0,-11.0011534883,,,,,,,,,,,,
103,Carbon Transition__MG+90,-9.2620157784,2.407081537733075,2.0,252.0,-7.5599521002,262.0,-10.9640794566,,,,,,,,,,,,
