,-0.06766921199999999,-0.05263160933333333,-0.037594006666666666,-0.022556404000000002,-0.007518801333333339,0.007518801333333325,0.022556403999999988,0.03759400666666665,0.052631609333333315,0.06766921199999996,0.08270681466666664,0.09774441733333332,0.11278201999999997,0.12781962266666663,0.14285722533333328,0.157894828,0.17293243066666664,0.1879700333333333,0.20300763599999994,0.21804523866666664
thresh,-0.045112808,0.045112808,2,,,,,,,,,,,,,,,,,
unreg,3,4,29,248,1401,814,112,37,13,3,8,1,0,0,0,0,0,0,0,0
CodY,0,0,1,2,18,27,25,26,12,13,13,1,1,0,0,2,3,3,0,0
unreg_genes,['nan' 'manP' 'pmI'],['nan' 'nan' 'ldH' 'nan'],[],[],[],[],[],[],"['azlD' 'argJ' 'nan' 'adhC' 'nan' 'nan' 'argB' 'nan' 'nan' 'fadX' 'cbiQ'
 'nan' 'nan']",['yuiF' 'nan' 'lysC'],['ykoD' 'nan' 'metQ' 'kdpB' 'nan' 'nan' 'kdpC' 'metn1'],['kdpA'],[],[],[],[],[],[],[],[]
CodY_genes,[],[],['hlB'],['auR' 'glnA'],"['adhR' 'nfrA' 'trpE' 'nan' 'gdH' 'parB' 'nan' 'trpD' 'comD' 'appC' 'glnR'
 'yqhL' 'sodM' 'srpF' 'oppD' 'acuA' 'gltC' 'nan']","['agrB' 'lipM' 'sodA' 'trpC' 'nan' 'nan' 'oppF' 'nan' 'agrA' 'ypiA' 'nan'
 'yifK' 'acsA' 'amtB' 'aroB' 'aroC' 'ilvA' 'dtpT' 'icaA' 'nan' 'trpA'
 'aroA' 'trpG' 'ilvE' 'opucD' 'opucA' 'ykbA']","['acuC' 'budC' 'hmrA' 'icaC' 'arpJ' 'nan' 'nan' 'opucB' 'brnQ' 'nan'
 'opucC' 'lysA' 'pfos/R' 'trpB' 'ybeC' 'katA' 'ba_5646' 'nan' 'oppB'
 'tyrA' 'glnQ' 'cap5K' 'brnQ' 'aspC' 'icaB']","['oppD' 'argH' 'yisU' 'argG' 'oppC' 'yocS' 'capB' 'cap5P' 'nan' 'nan'
 'trpF' 'oppB' 'capM' 'oppF' 'cap5I' 'cap8A' 'cap5L' 'mtnE' 'oppA' 'cap5N'
 'cap5J' 'gltD' 'metX' 'pyC' 'cap5H' 'oppA']","['wecC' 'capC' 'alsT' 'comK' 'alr2' 'mtrF' 'hipO' 'gltB' 'hisF' 'yfnA'
 'nan' 'sgaA']","['metB' 'serA' 'capD' 'hisF' 'metE' 'metC' 'cap5F' 'metN' 'asD' 'hisC'
 'dapA' 'dapH' 'dapB']","['metf-2' 'thrC' 'hisB' 'thrB' 'hisZ' 'hisA' 'hisG' 'hisD' 'hisH' 'hoM'
 'metI' 'metQ' 'lysC']",['gabT'],['ilvN'],[],[],['leuD' 'ilvA'],['ilvB' 'ilvD' 'leuC'],['leuA' 'ilvC' 'leuB'],[],[]
