,PSPTO_RS14725
SRX1828913,0.16727379080000002
SRX1828914,-0.004813935
SRX1828915,0.0847785976
SRX1828916,-0.2649534443
SRX1828917,-0.2520523884
SRX1828918,-0.36233763950000003
SRX3983989,1.5394518866
SRX3983990,-0.1030871113
SRX3983993,0.5652840514
SRX3983994,0.5389270072
SRX3983995,0.48219402400000005
SRX3983996,0.6832100692
SRX3983997,0.7982747111
SRX3983998,0.7813415633
SRX3983999,0.7253429941
SRX3984000,0.7770484658
SRX3984001,0.8216318618
SRX3984002,0.9793796882
SRX3984003,0.6208685222
SRX3984004,-0.2093439186
SRX3984005,0.0421268455
SRX3984006,0.820170709
SRX3984007,0.4245529746
SRX3984008,0.2731103083
SRX3984009,0.013419968000000001
SRX3984010,1.4635611074
SRX3984011,0.2740948627
SRX3984012,0.472747464
SRX3984013,-0.6817995995
SRX3984014,0.9073553105000001
SRX3984015,0.1281960655
SRX3984016,0.8604271183000001
SRX3984017,1.4141110059
SRX3984019,0.0219976071
SRX3984020,1.1689750967
SRX3984021,1.7184410984
SRX3984022,1.6276624485
SRX3984023,-0.1322755953
SRX3984024,0.4590907656
SRX3984025,1.0121460324
SRX3984026,1.673887833
SRX3984027,0.9329505485
SRX3984028,0.1603728505
SRX3984029,1.0418242279
SRX3984031,0.9826982794
SRX3984032,1.0467463506
SRX3984034,-0.0427624702
SRX3984035,0.503723518
SRX3984036,1.153284958
SRX3984037,0.7327034495
SRX3984038,0.9712257160000001
SRX3984039,1.2237672695
SRX3984040,0.9514529784
SRX3984041,0.9713536511
SRX3984042,1.1084725062
SRX3984043,0.8813234379
SRX3984045,0.1389580195
SRX3984046,0.1900142849
SRX3984047,0.7549769457000001
SRX3984048,0.6277342835
SRX3984049,0.4623270149
SRX3984050,0.2912866118
SRX3984051,0.7323613024000001
SRX3984052,0.6773476757
SRX3984056,0.9062075323000001
SRX3984057,-0.2080788334
SRX3984058,0.8457617467
SRX3984059,0.3253505188
SRX3984061,0.3448961472
SRX3984062,0.27830803060000003
SRX3984063,0.9041439926
SRX3984064,0.4858837171
SRX3984065,0.2785716144
