,PN96_RS23595
SBRG_BHIN_Growth_Late_1,-0.8640537030000002
SBRG_BHIN_Growth_Late_2,-1.0226266140000002
SBRG_BHIN_Growth_Mid_1,-0.2823274940000004
SBRG_BHIN_Growth_Mid_2,-1.0620272390000003
SBRG_BHIN_Growth_Stat_1,-1.00937774
SBRG_BHIN_Growth_Stat_2,-0.3108088180000004
SBRG_LBv2_Growth_Late_1,-0.9664096240000002
SBRG_LBv2_Growth_Late_2,-0.5964285600000001
SBRG_LBv2_Growth_Mid_1,0.0272132809999998
SBRG_LBv2_Growth_Mid_2,-0.0272132810000003
SBRG_LBv2_Growth_Stat_1,-2.238178689
SBRG_LBv2_Growth_Stat_2,-2.658062087
SBRG_MHB_Rich_Mid_1,-1.1122146820000005
SBRG_MHB_Rich_Mid_2,-0.9890938130000002
SBRG_NBO_Rich_Mid_1,-0.8509852610000002
SBRG_NBO_Rich_Mid_2,-0.45934892
SBRG_M9Na_Arabinose_Mid_1,-1.9061355325
SBRG_M9Na_Arabinose_Mid_2,-1.5083111085
SBRG_M9Na_Galactose_Mid_1,-1.5180828095
SBRG_M9Na_Galactose_Mid_2,-2.3961672965000003
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.0754283875000001
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.4546466655000003
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.1926092005000002
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.6273907335
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.8614963555
SBRG_M9Na_GlcNAcGrowth_Stat_2,-1.9543192245000005
SBRG_M9Na_GlcNAc_Mid_1,-1.2393929045
SBRG_M9Na_GlcNAc_Mid_2,-1.1685714735
SBRG_M9Na_Gluconate_Mid_1,-1.5740581615000002
SBRG_M9Na_Gluconate_Mid_2,-0.8451522255000001
SBRG_M9Na_Glucosamine_Mid_1,-2.5682091955
SBRG_M9Na_Glucosamine_Mid_2,-1.9467188485
SBRG_M9Na_Glycerol_Mid_1,-1.4547108475
SBRG_M9Na_Glycerol_Mid_2,-1.6515675045000002
SBRG_M9Na_Maltose_Mid_1,-1.1021047865000002
SBRG_M9Na_Maltose_Mid_2,-1.1702547495000002
SBRG_M9Na_Mannitol_Mid_1,-1.4301364425
SBRG_M9Na_Mannitol_Mid_2,-1.1522465245000002
SBRG_M9Na_Trehalose_Mid_1,-1.6854480225
SBRG_M9Na_Trehalose_Mid_2,-2.1942526985
SBRG_M9Na_ethanol_Mid_1,-2.8643816475
SBRG_M9Na_ethanol_Mid_2,-2.8643816475
SBRG_M9Na_fructose_Mid_1,-2.2774905005
SBRG_M9Na_fructose_Mid_2,-1.6119450345000002
SBRG_M9Na_fumarate_Mid_1,-0.8356438825000003
SBRG_M9Na_fumarate_Mid_2,-1.2837736105000002
SBRG_M9Na_glucoseGrowth_Late_1,-0.0582076174999999
SBRG_M9Na_glucoseGrowth_Late_2,0.1942969544999999
SBRG_M9Na_glucoseGrowth_Mid_1,0.1625817974999996
SBRG_M9Na_glucoseGrowth_Mid_2,-0.1625817975000001
SBRG_M9Na_glucoseGrowth_Stat_1,-1.1535846925000002
SBRG_M9Na_glucoseGrowth_Stat_2,-1.7803064155
SBRG_M9Na_ribose_Mid_1,-1.9220563295
SBRG_M9Na_ribose_Mid_2,-1.3978770215
SBRG_M9Na_succinate_Mid_1,-1.4234191305
SBRG_M9Na_succinate_Mid_2,-0.9222452745
SBRG_M9Na_sucrose_Mid_1,-1.2840113905
SBRG_M9Na_sucrose_Mid_2,-1.4335128475
SBRG_LBv2_HapROver_Late_1,-0.8550315880000003
SBRG_LBv2_HapROver_Late_2,-1.1010833580000003
SBRG_LBv2_HapROver_Mid_1,-1.6410798670000002
SBRG_LBv2_HapROver_Mid_2,-2.0969534010000004
SBRG_LBv2_HapROver_Stat_1,-1.873362906
SBRG_LBv2_HapROver_Stat_2,-2.3403188220000004
SBRG_LBv2_LuxOOver_Late_1,-2.257736234
SBRG_LBv2_LuxOOver_Late_2,-2.383760211
SBRG_LBv2_LuxOOver_Mid_1,-1.931562011
