,0
name,NDH-1
TF,NarL+ArcA+IHF+Fis+Fnr+ryhB
Regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011502&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">NarL</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011345&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ArcA</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125257183&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">IHF</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011186&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Fis</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011229&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Fnr</a> and <a href=""http://regulondb.ccg.unam.mx/smallRNA?term=ECK120002584&organism=ECK12&format=jsp&type=srna"" target=""_blank"">ryhB</a>"
Function,
Category,Energy Metabolism
has_venn,True
scatter,5
exp_var,0.0024379886640000003
precision,0.9230769231
recall,0.9230769231
