,-0.1125,-0.0875,-0.062499999999999986,-0.03749999999999998,-0.01249999999999997,0.012500000000000053,0.03750000000000005,0.06250000000000004,0.08750000000000006,0.11250000000000009,0.13750000000000012,0.1625000000000001,0.1875000000000001,0.21250000000000013,0.2375000000000001,0.2625000000000001,0.28750000000000014,0.31250000000000017,0.3375000000000002,0.36250000000000016
thresh,-0.1,0.1,1,,,,,,,,,,,,,,,,,
unreg,1,4,16,125,1005,1032,91,12,3,3,0,0,1,1,0,0,1,1,0,0
unreg_genes,['Saci_1992'],[],[],[],[],[],[],[],[],['Saci_1753' 'Saci_0301' 'argX'],[],[],['carB'],['carA'],[],[],['argH'],['argG'],[],[]
