,Value,list
TF,MvfR,
reg_genes,11,['ambD' 'ambE' 'ambC' 'ambB']
comp_genes,0,[]
both_genes,0,['pqsD' 'pqsA' 'phnB' 'pqsE' 'phnA' 'pqsB' 'pqsC']
reg_genes2,0,
comp_genes2,7,
both_genes2,0,
