,-0.09948826575,-0.07737976225,-0.055271258749999996,-0.033162755249999995,-0.011054251749999994,0.011054251750000008,0.03316275525000001,0.055271258750000024,0.07737976225000001,0.09948826575,0.12159676925000001,0.14370527275000003,0.16581377625000002,0.18792227975,0.21003078325000005,0.23213928675000003,0.25424779025,0.27635629375000004,0.29846479724999997,0.32057330075
thresh,-0.088434014,0.088434014,2,,,,,,,,,,,,,,,,,
unreg,2,2,4,104,1401,1201,89,7,2,0,0,0,0,0,0,0,0,0,0,0
PyrR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0
unreg_genes,['pbuX' 'xpT'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PyrR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['pyrF_2'],[],['pyrP'],['pyrB'],['pyrC' 'carA' 'pyrE' 'pyrF' 'carB'],[],[]
